trade_id,entry_time,entry_price,direction,initial_size,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,tp1_distance_pips,tp2_distance_pips,tp3_distance_pips,exit_time,final_exit_price,exit_reason,trade_duration_hours,tp_hits,total_exited,total_exited_millions,position_integrity_ok,partial_pnl_total,final_pnl,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_price,partial_exit_1_pips,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_price,partial_exit_2_pips,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_price,partial_exit_3_pips,partial_exit_3_pnl
62,2015-09-10 12:15:00,0.707221,long,1000000.000000,1.000000,41.979446,False,Standard (NTI+MB+IC),0.706221,10.000000,0.708282,0.709343,0.710757,10.608316,21.216633,35.361054,2015-09-10 14:45:00,0.708282,tp1_pullback,2.500000,2,1000000.000000,1.000000,True,844.872786,1021.686897,1021.686897,PARTIAL,0.500000,0.707850,6.289139,314.456971,TP1,0.166650,0.708282,10.608316,176.787591,TP2,0.166675,0.709343,21.216633,353.628224
63,2015-09-10 15:00:00,0.708150,long,1000000.000000,1.000000,34.710221,False,Standard (NTI+MB+IC),0.707150,10.000000,0.709212,0.710274,0.711691,10.622249,21.244497,35.407495,2015-09-10 15:30:00,0.707133,stop_loss,0.500000,0,1000000.000000,1.000000,True,0.000000,-1016.827528,-1016.827528,stop_loss,1.000000,0.707133,-10.168275,-1016.827528,,,,,,,,,,
64,2015-09-10 16:30:00,0.708130,long,1000000.000000,1.000000,23.778191,False,Standard (NTI+MB+IC),0.707130,10.000000,0.709192,0.710254,0.711671,10.621949,21.243897,35.406496,2015-09-10 16:45:00,0.706941,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,-1189.280086,-1189.280086,stop_loss,1.000000,0.706941,-11.892801,-1189.280086,,,,,,,,,,
65,2015-09-10 17:00:00,0.707233,long,1000000.000000,1.000000,10.491308,False,Standard (NTI+MB+IC),0.706233,10.000000,0.708294,0.709354,0.710769,10.608492,21.216983,35.361639,2015-09-10 18:30:00,0.707303,trailing_stop,1.500000,1,1000000.000000,1.000000,True,555.400820,578.867925,578.867925,PARTIAL,0.500000,0.707990,7.572206,378.610306,TP1,0.166650,0.708294,10.608492,176.790514,trailing_stop,0.333350,0.707303,0.703978,23.467106
66,2015-09-11 04:45:00,0.704520,short,1000000.000000,1.000000,41.594437,False,Standard (NTI+MB+IC),0.705520,10.000000,0.703463,0.702406,0.700997,10.567794,21.135589,35.225981,2015-09-11 05:15:00,0.705549,stop_loss,0.500000,0,1000000.000000,1.000000,True,0.000000,-1029.448162,-1029.448162,stop_loss,1.000000,0.705549,-10.294482,-1029.448162,,,,,,,,,,
67,2015-09-11 14:30:00,0.708859,long,1000000.000000,1.000000,36.906143,False,Standard (NTI+MB+IC),0.707859,10.000000,0.709922,0.710985,0.712403,10.632878,21.265756,35.442927,2015-09-13 18:30:00,0.707702,stop_loss,52.000000,0,1000000.000000,1.000000,True,0.000000,-1156.939251,-1156.939251,stop_loss,1.000000,0.707702,-11.569393,-1156.939251,,,,,,,,,,
68,2015-09-13 20:00:00,0.710376,long,1000000.000000,1.000000,31.381912,False,Standard (NTI+MB+IC),0.709376,10.000000,0.711441,0.712507,0.713928,10.655635,21.311270,35.518783,2015-09-13 22:00:00,0.711441,tp1_pullback,2.000000,2,1000000.000000,1.000000,True,839.949346,1017.552142,1017.552142,PARTIAL,0.500000,0.710990,6.143352,307.167598,TP1,0.166650,0.711441,10.655635,177.576157,TP2,0.166675,0.712507,21.311270,355.205592
69,2015-09-13 22:15:00,0.712187,long,1000000.000000,1.000000,54.023183,False,Standard (NTI+MB+IC),0.711187,10.000000,0.713255,0.714323,0.715747,10.682798,21.365596,35.609326,2015-09-13 22:45:00,0.711013,stop_loss,0.500000,0,1000000.000000,1.000000,True,0.000000,-1173.272159,-1173.272159,stop_loss,1.000000,0.711013,-11.732722,-1173.272159,,,,,,,,,,
70,2015-09-13 23:00:00,0.710624,long,1000000.000000,1.000000,20.185096,False,Standard (NTI+MB+IC),0.709624,10.000000,0.711690,0.712756,0.714178,10.659367,21.318734,35.531224,2015-09-13 23:15:00,0.709537,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,-1087.469724,-1087.469724,stop_loss,1.000000,0.709537,-10.874697,-1087.469724,,,,,,,,,,
71,2015-09-13 23:30:00,0.709310,long,1000000.000000,1.000000,20.332522,False,Standard (NTI+MB+IC),0.708669,6.417334,0.710374,0.711438,0.712857,10.639655,21.279310,35.465517,2015-09-13 23:45:00,0.708571,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,-739.179082,-739.179082,stop_loss,1.000000,0.708571,-7.391791,-739.179082,,,,,,,,,,
72,2015-09-14 00:00:00,0.708306,long,1000000.000000,1.000000,21.923359,False,Standard (NTI+MB+IC),0.708742,4.361446,0.709368,0.710430,0.711847,10.624583,21.249166,35.415276,2015-09-14 00:15:00,0.708684,stop_loss,0.250000,0,1000000.000000,1.000000,True,147.238466,336.235669,336.235669,PARTIAL,0.500000,0.708600,2.944769,147.238466,stop_loss,0.500000,0.708684,3.779944,188.997203,,,,,
73,2015-09-14 00:30:00,0.708901,long,1000000.000000,1.000000,23.121737,False,Standard (NTI+MB+IC),0.708768,1.325612,0.709964,0.711027,0.712445,10.633508,21.267015,35.445025,2015-09-14 00:45:00,0.708617,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,-283.238523,-283.238523,stop_loss,1.000000,0.708617,-2.832385,-283.238523,,,,,,,,,,
74,2015-09-14 01:00:00,0.709301,long,1000000.000000,1.000000,22.176423,False,Standard (NTI+MB+IC),0.708772,5.287338,0.710365,0.711429,0.712847,10.639514,21.279027,35.465046,2015-09-14 01:45:00,0.708637,stop_loss,0.750000,0,1000000.000000,1.000000,True,0.000000,-664.047936,-664.047936,stop_loss,1.000000,0.708637,-6.640479,-664.047936,,,,,,,,,,
75,2015-09-14 04:45:00,0.712162,long,1000000.000000,1.000000,40.662529,False,Standard (NTI+MB+IC),0.711162,10.000000,0.713230,0.714299,0.715723,10.682432,21.364864,35.608106,2015-09-14 07:30:00,0.712233,trailing_stop,2.750000,1,1000000.000000,1.000000,True,646.963221,670.623720,670.623720,PARTIAL,0.500000,0.713100,9.378810,468.940496,TP1,0.166650,0.713230,10.682432,178.022726,trailing_stop,0.333350,0.712233,0.709779,23.660498
76,2015-09-14 07:45:00,0.712075,long,1000000.000000,1.000000,40.013048,False,Standard (NTI+MB+IC),0.711075,10.000000,0.713143,0.714212,0.715636,10.681130,21.362261,35.603768,2015-09-14 09:00:00,0.712130,trailing_stop,1.250000,0,1000000.000000,1.000000,True,0.000000,54.501495,54.501495,trailing_stop,1.000000,0.712130,0.545015,54.501495,,,,,,,,,,
77,2015-09-14 10:30:00,0.714054,long,1000000.000000,1.000000,29.245044,False,Standard (NTI+MB+IC),0.713054,10.000000,0.715125,0.716196,0.717624,10.710809,21.421619,35.702698,2015-09-14 11:15:00,0.714086,trailing_stop,0.750000,1,1000000.000000,1.000000,True,461.514828,472.286587,472.286587,PARTIAL,0.500000,0.714620,5.660384,283.019189,TP1,0.166650,0.715125,10.710809,178.495639,trailing_stop,0.333350,0.714086,0.323137,10.771759
78,2015-09-14 11:30:00,0.713949,long,1000000.000000,1.000000,44.846192,False,Standard (NTI+MB+IC),0.712949,10.000000,0.715020,0.716090,0.717518,10.709229,21.418458,35.697429,2015-09-14 21:00:00,0.715020,tp1_pullback,9.500000,2,1000000.000000,1.000000,True,1136.169559,1314.665629,1314.665629,PARTIAL,0.500000,0.715150,12.014162,600.708121,TP1,0.166650,0.715020,10.709229,178.469297,TP2,0.166675,0.716090,21.418458,356.992141
79,2015-09-14 21:30:00,0.713083,long,1000000.000000,1.000000,18.772531,False,Standard (NTI+MB+IC),0.713131,0.472154,0.714153,0.715223,0.716649,10.696252,21.392504,35.654173,2015-09-14 21:45:00,0.713112,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,28.559578,28.559578,stop_loss,1.000000,0.713112,0.285596,28.559578,,,,,,,,,,
80,2015-09-14 22:00:00,0.712907,long,1000000.000000,1.000000,21.223660,False,Standard (NTI+MB+IC),0.713174,2.674070,0.713976,0.715046,0.716471,10.693603,21.387207,35.645344,2015-09-14 22:15:00,0.713048,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,140.918471,140.918471,stop_loss,1.000000,0.713048,1.409185,140.918471,,,,,,,,,,
81,2015-09-14 22:30:00,0.712628,long,1000000.000000,1.000000,23.420266,False,Standard (NTI+MB+IC),0.713183,5.542910,0.713697,0.714766,0.716192,10.689427,21.378853,35.631422,2015-09-14 22:45:00,0.713182,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,553.522638,553.522638,stop_loss,1.000000,0.713182,5.535226,553.522638,,,,,,,,,,
82,2015-09-14 23:15:00,0.713097,short,1000000.000000,1.000000,42.166319,False,Standard (NTI+MB+IC),0.713999,9.019844,0.712028,0.710958,0.709532,10.696458,21.392917,35.654862,2015-09-15 03:15:00,0.712028,tp1_pullback,4.000000,2,1000000.000000,1.000000,True,893.438043,1071.721265,1071.721265,PARTIAL,0.500000,0.712380,7.172302,358.615121,TP1,0.166650,0.712028,10.696458,178.256480,TP2,0.166675,0.710958,21.392917,356.566443
83,2015-09-15 04:15:00,0.712926,short,1000000.000000,1.000000,16.510350,False,Standard (NTI+MB+IC),0.713273,3.465459,0.711857,0.710788,0.709362,10.693896,21.387792,35.646320,2015-09-15 05:00:00,0.713346,stop_loss,0.750000,0,1000000.000000,1.000000,True,133.198959,-76.359641,-76.359641,PARTIAL,0.500000,0.712660,2.663979,133.198959,stop_loss,0.500000,0.713346,-4.191172,-209.558600,,,,,
84,2015-09-15 10:45:00,0.708850,short,1000000.000000,1.000000,30.957756,False,Standard (NTI+MB+IC),0.709850,10.000000,0.707787,0.706723,0.705306,10.632749,21.265498,35.442497,2015-09-15 12:45:00,0.709860,stop_loss,2.000000,0,1000000.000000,1.000000,True,0.000000,-1010.233707,-1010.233707,stop_loss,1.000000,0.709860,-10.102337,-1010.233707,,,,,,,,,,
85,2015-09-15 15:15:00,0.714741,long,1000000.000000,1.000000,46.974797,False,Standard (NTI+MB+IC),0.713741,10.000000,0.715813,0.716885,0.718314,10.721109,21.442218,35.737030,2015-09-15 17:00:00,0.713646,stop_loss,1.750000,0,1000000.000000,1.000000,True,0.000000,-1094.732713,-1094.732713,stop_loss,1.000000,0.713646,-10.947327,-1094.732713,,,,,,,,,,
86,2015-09-16 02:30:00,0.716064,long,1000000.000000,1.000000,41.745838,False,Standard (NTI+MB+IC),0.715064,10.000000,0.717138,0.718212,0.719644,10.740962,21.481924,35.803207,2015-09-16 04:30:00,0.717138,tp1_pullback,2.000000,2,1000000.000000,1.000000,True,1214.974992,1393.999979,1393.999979,PARTIAL,0.500000,0.717420,13.558538,677.926882,TP1,0.166650,0.717138,10.740962,178.998135,TP2,0.166675,0.718212,21.481924,358.049975
87,2015-09-16 04:45:00,0.716716,long,1000000.000000,1.000000,52.249261,False,Standard (NTI+MB+IC),0.715716,10.000000,0.717791,0.718866,0.720299,10.750735,21.501471,35.835785,2015-09-16 06:30:00,0.715674,stop_loss,1.750000,0,1000000.000000,1.000000,True,0.000000,-1042.003171,-1042.003171,stop_loss,1.000000,0.715674,-10.420032,-1042.003171,,,,,,,,,,
88,2015-09-16 06:45:00,0.715373,long,1000000.000000,1.000000,15.802117,False,Standard (NTI+MB+IC),0.714373,10.000000,0.716446,0.717519,0.718949,10.730589,21.461179,35.768631,2015-09-16 10:15:00,0.718949,take_profit_3,3.500000,3,1000000.000000,1.000000,True,1556.390904,1556.390904,1556.390904,PARTIAL,0.500000,0.716220,8.473755,423.687774,TP1,0.166650,0.716446,10.730589,178.825272,TP2,0.166675,0.717519,21.461179,357.704197
89,2015-09-16 10:30:00,0.719069,long,1000000.000000,1.000000,40.004661,False,Standard (NTI+MB+IC),0.718069,10.000000,0.720148,0.721226,0.722665,10.786038,21.572076,35.953459,2015-09-16 14:30:00,0.719076,trailing_stop,4.000000,0,1000000.000000,1.000000,True,290.407444,293.883078,293.883078,PARTIAL,0.500000,0.719650,5.808149,290.407444,trailing_stop,0.500000,0.719076,0.069513,3.475634,,,,,
90,2015-09-16 15:00:00,0.719236,long,1000000.000000,1.000000,32.397181,False,Standard (NTI+MB+IC),0.718236,10.000000,0.720315,0.721394,0.722832,10.788537,21.577074,35.961791,2015-09-16 16:30:00,0.719236,trailing_stop,1.500000,0,1000000.000000,1.000000,True,0.000000,0.046311,0.046311,trailing_stop,1.000000,0.719236,0.000463,0.046311,,,,,,,,,,
91,2015-09-17 09:45:00,0.715410,short,1000000.000000,1.000000,33.529460,False,Standard (NTI+MB+IC),0.716410,10.000000,0.714337,0.713264,0.711833,10.731148,21.462296,35.770493,2015-09-17 13:15:00,0.715368,trailing_stop,3.500000,1,1000000.000000,1.000000,True,583.766572,597.643636,597.643636,PARTIAL,0.500000,0.714600,8.098640,404.931991,TP1,0.166650,0.714337,10.731148,178.834581,trailing_stop,0.333350,0.715368,0.416291,13.877064
92,2015-09-17 13:30:00,0.716251,short,1000000.000000,1.000000,21.338271,False,Standard (NTI+MB+IC),0.716895,6.446802,0.715176,0.714102,0.712670,10.743762,21.487523,35.812539,2015-09-17 13:45:00,0.716971,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,-720.468868,-720.468868,stop_loss,1.000000,0.716971,-7.204689,-720.468868,,,,,,,,,,
93,2015-09-17 14:00:00,0.722062,short,1000000.000000,1.000000,50.405886,False,Standard (NTI+MB+IC),0.716871,51.911049,0.720979,0.719896,0.718452,10.830927,21.661855,36.103092,2015-09-17 14:30:00,0.721968,trailing_stop,0.500000,1,1000000.000000,1.000000,True,360.994813,423.636400,423.636400,TP1,0.333300,0.720979,10.830927,360.994813,trailing_stop,0.666700,0.721968,0.939577,62.641586,,,,,
94,2015-09-17 14:45:00,0.726156,long,1000000.000000,1.000000,64.430069,False,Standard (NTI+MB+IC),0.725156,10.000000,0.727246,0.728335,0.729787,10.892345,21.784691,36.307818,2015-09-17 15:00:00,0.725026,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,-1129.891125,-1129.891125,stop_loss,1.000000,0.725026,-11.298911,-1129.891125,,,,,,,,,,
95,2015-09-17 15:15:00,0.718825,long,1000000.000000,1.000000,55.502348,False,Standard (NTI+MB+IC),0.717825,10.000000,0.719904,0.720982,0.722419,10.782379,21.564759,35.941265,2015-09-17 15:45:00,0.718873,trailing_stop,0.500000,1,1000000.000000,1.000000,True,797.040356,812.989126,812.989126,PARTIAL,0.500000,0.720060,12.347040,617.352003,TP1,0.166650,0.719904,10.782379,179.688353,trailing_stop,0.333350,0.718873,0.478439,15.948769
96,2015-09-18 02:15:00,0.721760,long,1000000.000000,1.000000,47.257905,False,Standard (NTI+MB+IC),0.720760,10.000000,0.722843,0.723926,0.725369,10.826405,21.652809,36.088015,2015-09-18 04:15:00,0.725369,take_profit_3,2.000000,3,1000000.000000,1.000000,True,1707.662467,1707.662467,1707.662467,PARTIAL,0.500000,0.722890,11.296905,564.845237,TP1,0.166650,0.722843,10.826405,180.422033,TP2,0.166675,0.723926,21.652809,360.898199
97,2015-09-18 04:30:00,0.725621,long,1000000.000000,1.000000,72.785620,False,Standard (NTI+MB+IC),0.724621,10.000000,0.726709,0.727798,0.729249,10.884314,21.768628,36.281047,2015-09-18 05:30:00,0.725688,trailing_stop,1.000000,0,1000000.000000,1.000000,True,419.534358,453.043183,453.043183,PARTIAL,0.500000,0.726460,8.390687,419.534358,trailing_stop,0.500000,0.725688,0.670177,33.508825,,,,,
98,2015-09-18 05:45:00,0.725313,long,1000000.000000,1.000000,71.982973,False,Standard (NTI+MB+IC),0.724313,10.000000,0.726401,0.727489,0.728939,10.879693,21.759386,36.265644,2015-09-18 07:15:00,0.726401,tp1_pullback,1.500000,2,1000000.000000,1.000000,True,1267.548566,1448.885851,1448.885851,PARTIAL,0.500000,0.726760,14.471278,723.563912,TP1,0.166650,0.726401,10.879693,181.310085,TP2,0.166675,0.727489,21.759386,362.674569
99,2015-09-18 07:30:00,0.726608,long,1000000.000000,1.000000,64.332053,False,Standard (NTI+MB+IC),0.725608,10.000000,0.727698,0.728788,0.730241,10.899126,21.798253,36.330422,2015-09-18 08:15:00,0.726634,trailing_stop,0.750000,1,1000000.000000,1.000000,True,632.417610,640.781648,640.781648,PARTIAL,0.500000,0.727510,9.015673,450.783667,TP1,0.166650,0.727698,10.899126,181.633943,trailing_stop,0.333350,0.726634,0.250909,8.364038
100,2015-09-18 08:30:00,0.726201,long,1000000.000000,1.000000,54.381295,False,Standard (NTI+MB+IC),0.725201,10.000000,0.727290,0.728380,0.729832,10.893015,21.786030,36.310049,2015-09-18 09:00:00,0.726221,trailing_stop,0.500000,0,1000000.000000,1.000000,True,349.508333,359.591665,359.591665,PARTIAL,0.500000,0.726900,6.990167,349.508333,trailing_stop,0.500000,0.726221,0.201667,10.083332,,,,,
101,2015-09-18 09:15:00,0.727345,long,1000000.000000,1.000000,40.052004,False,Standard (NTI+MB+IC),0.726345,10.000000,0.728436,0.729527,0.730982,10.910178,21.820357,36.367261,2015-09-18 09:30:00,0.726209,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,-1135.842052,-1135.842052,stop_loss,1.000000,0.726209,-11.358421,-1135.842052,,,,,,,,,,
102,2015-09-18 09:45:00,0.724999,long,1000000.000000,1.000000,17.434269,False,Standard (NTI+MB+IC),0.723999,10.000000,0.726086,0.727174,0.728624,10.874984,21.749968,36.249947,2015-09-18 10:00:00,0.723861,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,-1138.033517,-1138.033517,stop_loss,1.000000,0.723861,-11.380335,-1138.033517,,,,,,,,,,
103,2015-09-18 10:15:00,0.722611,long,1000000.000000,1.000000,19.401308,False,Standard (NTI+MB+IC),0.722685,0.742146,0.723695,0.724779,0.726224,10.839166,21.678332,36.130553,2015-09-18 10:45:00,0.722644,trailing_stop,0.500000,0,1000000.000000,1.000000,True,344.465724,361.016621,361.016621,PARTIAL,0.500000,0.723300,6.889314,344.465724,trailing_stop,0.500000,0.722644,0.331018,16.550897,,,,,
104,2015-09-18 11:00:00,0.722408,long,1000000.000000,1.000000,23.249350,False,Standard (NTI+MB+IC),0.722788,3.798698,0.723492,0.724575,0.726020,10.836124,21.672248,36.120414,2015-09-18 11:15:00,0.722603,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,194.809469,194.809469,stop_loss,1.000000,0.722603,1.948095,194.809469,,,,,,,,,,
105,2015-09-18 11:30:00,0.722074,long,1000000.000000,1.000000,25.091187,False,Standard (NTI+MB+IC),0.722795,7.210179,0.723157,0.724240,0.725684,10.831110,21.662220,36.103699,2015-09-18 11:45:00,0.722667,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,592.743450,592.743450,stop_loss,1.000000,0.722667,5.927435,592.743450,,,,,,,,,,
106,2015-09-18 12:15:00,0.722265,short,1000000.000000,1.000000,51.185400,False,Standard (NTI+MB+IC),0.723265,10.000000,0.721181,0.720098,0.718653,10.833968,21.667936,36.113227,2015-09-18 15:15:00,0.718653,take_profit_3,3.000000,3,1000000.000000,1.000000,True,1720.881631,1720.881631,1720.881631,PARTIAL,0.500000,0.721110,11.545321,577.266027,TP1,0.166650,0.721181,10.833968,180.548076,TP2,0.166675,0.720098,21.667936,361.150323
107,2015-09-18 15:30:00,0.719028,short,1000000.000000,1.000000,45.374434,False,Standard (NTI+MB+IC),0.720028,10.000000,0.717950,0.716871,0.715433,10.785424,21.570848,35.951414,2015-09-18 16:15:00,0.718970,trailing_stop,0.750000,0,1000000.000000,1.000000,True,0.000000,57.916509,57.916509,trailing_stop,1.000000,0.718970,0.579165,57.916509,,,,,,,,,,
108,2015-09-18 16:30:00,0.718790,short,1000000.000000,1.000000,45.379811,False,Standard (NTI+MB+IC),0.719790,10.000000,0.717712,0.716633,0.715196,10.781845,21.563691,35.939484,2015-09-20 18:00:00,0.718783,trailing_stop,49.500000,0,1000000.000000,1.000000,True,0.000000,7.142851,7.142851,trailing_stop,1.000000,0.718783,0.071429,7.142851,,,,,,,,,,
109,2015-09-20 18:15:00,0.719067,short,1000000.000000,1.000000,39.558230,False,Standard (NTI+MB+IC),0.720067,10.000000,0.717988,0.716909,0.715471,10.786000,21.572001,35.953334,2015-09-20 20:00:00,0.719041,trailing_stop,1.750000,0,1000000.000000,1.000000,True,0.000000,25.908954,25.908954,trailing_stop,1.000000,0.719041,0.259090,25.908954,,,,,,,,,,
110,2015-09-20 21:45:00,0.716609,short,1000000.000000,1.000000,29.008967,False,Standard (NTI+MB+IC),0.717609,10.000000,0.715534,0.714459,0.713026,10.749137,21.498275,35.830458,2015-09-20 23:00:00,0.716551,trailing_stop,1.250000,0,1000000.000000,1.000000,True,0.000000,58.366022,58.366022,trailing_stop,1.000000,0.716551,0.583660,58.366022,,,,,,,,,,
111,2015-09-20 23:15:00,0.716840,short,1000000.000000,1.000000,39.620186,False,Standard (NTI+MB+IC),0.717840,10.000000,0.715765,0.714690,0.713256,10.752606,21.505212,35.842021,2015-09-21 03:00:00,0.717944,stop_loss,3.750000,0,1000000.000000,1.000000,True,0.000000,-1103.176069,-1103.176069,stop_loss,1.000000,0.717944,-11.031761,-1103.176069,,,,,,,,,,
112,2015-09-21 10:00:00,0.715341,short,1000000.000000,1.000000,33.431406,False,Standard (NTI+MB+IC),0.716341,10.000000,0.714268,0.713195,0.711764,10.730109,21.460218,35.767030,2015-09-21 21:45:00,0.714268,tp1_pullback,11.750000,2,1000000.000000,1.000000,True,1126.801071,1305.645161,1305.645161,PARTIAL,0.500000,0.714160,11.805913,590.295628,TP1,0.166650,0.714268,10.730109,178.817264,TP2,0.166675,0.713195,21.460218,357.688179
113,2015-09-22 03:00:00,0.715769,long,1000000.000000,1.000000,40.852055,False,Standard (NTI+MB+IC),0.714769,10.000000,0.716843,0.717917,0.719348,10.736542,21.473085,35.788474,2015-09-22 03:45:00,0.714660,stop_loss,0.750000,0,1000000.000000,1.000000,True,0.000000,-1109.300831,-1109.300831,stop_loss,1.000000,0.714660,-11.093008,-1109.300831,,,,,,,,,,
114,2015-09-22 05:15:00,0.711695,short,1000000.000000,1.000000,44.865077,False,Standard (NTI+MB+IC),0.712695,10.000000,0.710627,0.709560,0.708136,10.675420,21.350841,35.584735,2015-09-22 08:30:00,0.708136,take_profit_3,3.250000,3,1000000.000000,1.000000,True,1399.229418,1399.229418,1399.229418,PARTIAL,0.500000,0.711150,5.446996,272.349823,TP1,0.166650,0.710627,10.675420,177.905883,TP2,0.166675,0.709560,21.350841,355.865142
115,2015-09-22 08:45:00,0.708419,short,1000000.000000,1.000000,54.895774,False,Standard (NTI+MB+IC),0.709419,10.000000,0.707357,0.706294,0.704877,10.626289,21.252577,35.420962,2015-09-22 11:30:00,0.707357,tp1_pullback,2.750000,2,1000000.000000,1.000000,True,1062.628850,1416.856177,1416.856177,TP1,0.333300,0.707357,10.626289,354.174196,TP2,0.333350,0.706294,21.252577,708.454654,tp1_pullback,0.333350,0.707357,10.626289,354.227327
116,2015-09-22 11:45:00,0.707678,short,1000000.000000,1.000000,51.851909,False,Standard (NTI+MB+IC),0.708678,10.000000,0.706616,0.705555,0.704139,10.615168,21.230337,35.383894,2015-09-22 12:45:00,0.707662,trailing_stop,1.000000,0,1000000.000000,1.000000,True,293.944424,302.004562,302.004562,PARTIAL,0.500000,0.707090,5.878888,293.944424,trailing_stop,0.500000,0.707662,0.161203,8.060138,,,,,
117,2015-09-22 13:00:00,0.707277,short,1000000.000000,1.000000,15.298386,False,Standard (NTI+MB+IC),0.708277,10.000000,0.706216,0.705155,0.703741,10.609157,21.218315,35.363858,2015-09-22 13:45:00,0.708278,stop_loss,0.750000,0,1000000.000000,1.000000,True,0.000000,-1000.478528,-1000.478528,stop_loss,1.000000,0.708278,-10.004785,-1000.478528,,,,,,,,,,
118,2015-09-22 14:30:00,0.708562,short,1000000.000000,1.000000,16.581769,False,Standard (NTI+MB+IC),0.709562,10.000000,0.707500,0.706437,0.705020,10.628437,21.256874,35.428124,2015-09-22 22:00:00,0.705020,take_profit_3,7.500000,3,1000000.000000,1.000000,True,1783.161466,1783.161466,1783.161466,PARTIAL,0.500000,0.707240,13.224827,661.241345,TP1,0.166650,0.707500,10.628437,177.122907,TP2,0.166675,0.706437,21.256874,354.298955
119,2015-09-22 22:15:00,0.703612,short,1000000.000000,1.000000,40.908613,False,Standard (NTI+MB+IC),0.704612,10.000000,0.702556,0.701501,0.700094,10.554174,21.108348,35.180581,2015-09-23 02:15:00,0.703553,trailing_stop,4.000000,1,1000000.000000,1.000000,True,351.770625,390.751169,390.751169,TP1,0.333300,0.702556,10.554174,351.770625,trailing_stop,0.666700,0.703553,0.584679,38.980543,,,,,
120,2015-09-23 02:30:00,0.703916,short,1000000.000000,1.000000,21.800707,False,Standard (NTI+MB+IC),0.704916,10.000000,0.702860,0.701804,0.700397,10.558744,21.117487,35.195812,2015-09-23 07:00:00,0.705093,stop_loss,4.500000,0,1000000.000000,1.000000,True,0.000000,-1176.728693,-1176.728693,stop_loss,1.000000,0.705093,-11.767287,-1176.728693,,,,,,,,,,
121,2015-09-23 12:45:00,0.701146,short,1000000.000000,1.000000,39.637976,False,Standard (NTI+MB+IC),0.702146,10.000000,0.700094,0.699043,0.697640,10.517190,21.034380,35.057300,2015-09-23 16:30:00,0.700094,tp1_pullback,3.750000,2,1000000.000000,1.000000,True,1078.863777,1254.159043,1254.159043,PARTIAL,0.500000,0.700040,11.060085,553.004270,TP1,0.166650,0.700094,10.517190,175.268973,TP2,0.166675,0.699043,21.034380,350.590533
122,2015-09-24 03:15:00,0.696532,short,1000000.000000,1.000000,30.768613,False,Standard (NTI+MB+IC),0.697532,10.000000,0.695487,0.694442,0.693049,10.447979,20.895958,34.826597,2015-09-24 06:45:00,0.694840,end_of_data,3.500000,2,1000000.000000,1.000000,True,773.368238,1055.372099,1055.372099,PARTIAL,0.500000,0.696030,5.019386,250.969285,TP1,0.166650,0.695487,10.447979,174.115571,TP2,0.166675,0.694442,20.895958,348.283383
