trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
91,2016-06-16 12:30:00,0.736508,short,1.000000,24.783484,False,Standard (NTI+MB+IC),0.735718,7.897745,0.735403,0.734299,0.732825,2016-06-16 13:00:00,0.735846,stop_loss,1,0.500000,1177.672313,6.624074,1177.672313,PPT,0.500000,699.017056,TP1,0.333333,368.254017,1067.271073,,,
92,2016-06-16 13:15:00,0.736682,short,1.000000,27.616806,False,Standard (NTI+MB+IC),0.735577,11.044611,0.735577,0.734472,0.732999,2016-06-16 13:30:00,0.735734,stop_loss,0,0.250000,815.028832,9.481060,815.028832,PPT,0.500000,340.975813,,,,340.975813,,,
93,2016-06-16 13:45:00,0.735926,short,1.000000,28.637519,False,Standard (NTI+MB+IC),0.735574,3.521572,0.734822,0.733718,0.732246,2016-06-16 14:00:00,0.735666,stop_loss,0,0.250000,259.471332,2.594713,259.471332,,,,,,,,,,
94,2016-06-16 15:00:00,0.736856,long,1.000000,64.857988,False,Standard (NTI+MB+IC),0.735856,10.000000,0.737961,0.739066,0.740540,2016-06-16 20:00:00,0.739066,take_profit_2,2,5.000000,1009.068680,22.105667,1009.068680,PPT,0.500000,272.213106,TP1,0.333333,368.427787,1009.068680,TP2,0.166667,368.427787
95,2016-06-16 20:15:00,0.738859,long,1.000000,57.567910,False,Standard (NTI+MB+IC),0.737859,10.000000,0.739967,0.741076,0.742553,2016-06-17 00:15:00,0.737720,stop_loss,1,4.000000,605.161978,-11.385489,605.161978,PPT,0.500000,425.490618,TP1,0.333333,369.429509,794.920127,,,
96,2016-06-17 00:30:00,0.738149,long,1.000000,16.987335,False,Standard (NTI+MB+IC),0.737149,10.000000,0.739256,0.740364,0.741840,2016-06-17 10:00:00,0.740364,take_profit_2,2,9.500000,1018.542199,22.144476,1018.542199,PPT,0.500000,280.392985,TP1,0.333333,369.074607,1018.542199,TP2,0.166667,369.074607
97,2016-06-19 17:45:00,0.742613,long,1.000000,37.507986,False,Standard (NTI+MB+IC),0.741613,10.000000,0.743727,0.744841,0.746327,2016-06-19 18:00:00,0.741568,stop_loss,0,0.250000,-1045.097486,-10.450975,-1045.097486,,,,,,,,,,
98,2016-06-20 04:15:00,0.746622,long,1.000000,44.353023,False,Standard (NTI+MB+IC),0.745622,10.000000,0.747742,0.748862,0.750355,2016-06-20 05:00:00,0.745501,stop_loss,0,0.750000,-1121.315223,-11.213152,-1121.315223,,,,,,,,,,
99,2016-06-20 09:00:00,0.747646,long,1.000000,39.226906,False,Standard (NTI+MB+IC),0.746646,10.000000,0.748767,0.749888,0.751384,2016-06-20 10:45:00,0.746593,stop_loss,0,1.750000,-1052.852043,-10.528520,-1052.852043,,,,,,,,,,
100,2016-06-20 20:45:00,0.747194,long,1.000000,46.158609,False,Standard (NTI+MB+IC),0.746194,10.000000,0.748314,0.749435,0.750929,2016-06-21 04:00:00,0.749435,take_profit_2,2,7.250000,1030.436710,22.415805,1030.436710,PPT,0.500000,283.243197,TP1,0.333333,373.596757,1030.436710,TP2,0.166667,373.596757
101,2016-06-21 04:30:00,0.749812,long,1.000000,44.001092,False,Standard (NTI+MB+IC),0.748812,10.000000,0.750937,0.752061,0.753561,2016-06-21 08:45:00,0.748788,stop_loss,1,4.250000,593.216588,-10.240516,593.216588,PPT,0.500000,388.985835,TP1,0.333333,374.906014,763.891849,,,
102,2016-06-21 09:30:00,0.746740,long,1.000000,16.943312,False,Standard (NTI+MB+IC),0.747879,11.389271,0.747860,0.748980,0.750473,2016-06-21 09:45:00,0.747805,stop_loss,0,0.250000,1065.703347,10.657033,1065.703347,,,,,,,,,,
103,2016-06-21 10:00:00,0.747639,long,1.000000,18.272128,False,Standard (NTI+MB+IC),0.747868,2.287518,0.748760,0.749882,0.751377,2016-06-21 10:15:00,0.747865,stop_loss,0,0.250000,225.640697,2.256407,225.640697,,,,,,,,,,
104,2016-06-21 10:45:00,0.745451,short,1.000000,39.560852,False,Standard (NTI+MB+IC),0.746451,10.000000,0.744333,0.743215,0.741724,2016-06-21 12:45:00,0.746520,stop_loss,0,2.000000,-1068.446167,-10.684462,-1068.446167,,,,,,,,,,
105,2016-06-21 13:00:00,0.746356,short,1.000000,40.011511,False,Standard (NTI+MB+IC),0.747356,10.000000,0.745236,0.744117,0.742624,2016-06-21 23:00:00,0.746277,trailing_stop,1,10.000000,649.133918,0.788746,649.133918,PPT,0.500000,262.810348,TP1,0.333333,373.177810,635.988159,,,
106,2016-06-22 00:15:00,0.746902,long,1.000000,49.063956,False,Standard (NTI+MB+IC),0.745902,10.000000,0.748022,0.749142,0.750636,2016-06-22 01:00:00,0.745841,stop_loss,0,0.750000,-1060.770964,-10.607710,-1060.770964,,,,,,,,,,
107,2016-06-22 03:00:00,0.748177,long,1.000000,40.412630,False,Standard (NTI+MB+IC),0.747177,10.000000,0.749299,0.750421,0.751918,2016-06-22 08:00:00,0.750421,take_profit_2,2,5.000000,1034.820765,22.445301,1034.820765,PPT,0.500000,286.644053,TP1,0.333333,374.088356,1034.820765,TP2,0.166667,374.088356
108,2016-06-22 08:15:00,0.750362,long,1.000000,60.107013,False,Standard (NTI+MB+IC),0.749362,10.000000,0.751488,0.752614,0.754114,2016-06-22 10:00:00,0.752614,take_profit_2,2,1.750000,1324.146497,22.510873,1324.146497,PPT,0.500000,573.784066,TP1,0.333333,375.181216,1324.146497,TP2,0.166667,375.181216
109,2016-06-22 10:15:00,0.751512,long,1.000000,52.699337,False,Standard (NTI+MB+IC),0.750512,10.000000,0.752640,0.753767,0.755270,2016-06-22 10:45:00,0.750433,stop_loss,0,0.500000,-1078.902011,-10.789020,-1078.902011,,,,,,,,,,
110,2016-06-22 11:00:00,0.749568,long,1.000000,21.433530,False,Standard (NTI+MB+IC),0.748568,10.000000,0.750692,0.751817,0.753316,2016-06-22 13:30:00,0.749615,trailing_stop,1,2.500000,888.788547,0.476091,888.788547,PPT,0.500000,506.069764,TP1,0.333333,374.783930,880.853694,,,
111,2016-06-23 05:00:00,0.756999,long,1.000000,44.588698,False,Standard (NTI+MB+IC),0.755999,10.000000,0.758134,0.759270,0.760784,2016-06-23 06:30:00,0.759270,take_profit_2,2,1.500000,1817.552481,22.709967,1817.552481,PPT,0.500000,1060.553588,TP1,0.333333,378.499446,1817.552481,TP2,0.166667,378.499446
112,2016-06-23 06:45:00,0.757935,long,1.000000,56.499422,False,Standard (NTI+MB+IC),0.756935,10.000000,0.759072,0.760209,0.761725,2016-06-23 07:45:00,0.756801,stop_loss,0,1.000000,-1133.424690,-11.334247,-1133.424690,,,,,,,,,,
113,2016-06-23 08:00:00,0.756197,long,1.000000,17.377410,False,Standard (NTI+MB+IC),0.755197,10.000000,0.757332,0.758466,0.759978,2016-06-23 10:15:00,0.758466,take_profit_2,2,2.250000,1232.490000,22.685922,1232.490000,PPT,0.500000,476.292585,TP1,0.333333,378.098707,1232.490000,TP2,0.166667,378.098707
114,2016-06-23 12:45:00,0.759335,long,1.000000,34.447013,False,Standard (NTI+MB+IC),0.758335,10.000000,0.760474,0.761613,0.763132,2016-06-23 17:00:00,0.761613,take_profit_2,2,4.250000,1136.781297,22.780053,1136.781297,PPT,0.500000,377.446189,TP1,0.333333,379.667554,1136.781297,TP2,0.166667,379.667554
115,2016-06-23 17:15:00,0.761750,long,1.000000,50.713125,False,Standard (NTI+MB+IC),0.760750,10.000000,0.762893,0.764035,0.765559,2016-06-23 18:45:00,0.760735,stop_loss,1,1.500000,651.575280,-10.154474,651.575280,PPT,0.500000,439.941453,TP1,0.333333,380.875059,820.816511,,,
116,2016-06-23 19:00:00,0.758754,long,1.000000,18.885496,False,Standard (NTI+MB+IC),0.758121,6.335001,0.759892,0.761031,0.762548,2016-06-23 19:15:00,0.758107,stop_loss,0,0.250000,-647.368829,-6.473688,-647.368829,,,,,,,,,,
117,2016-06-23 19:30:00,0.753156,long,1.000000,22.350383,False,Standard (NTI+MB+IC),0.758064,49.073735,0.754286,0.755416,0.756922,2016-06-23 20:15:00,0.754286,tp1_pullback,2,0.750000,1506.312355,11.297343,1506.312355,TP1,0.333333,376.578089,TP2,0.333333,753.156178,1129.734266,,,
118,2016-06-23 20:30:00,0.753555,short,1.000000,47.570411,False,Standard (NTI+MB+IC),0.754555,10.000000,0.752425,0.751294,0.749787,2016-06-23 21:15:00,0.751294,take_profit_2,2,0.750000,2245.990298,22.606646,2245.990298,PPT,0.500000,1492.435428,TP1,0.333333,376.777435,2245.990298,TP2,0.166667,376.777435
119,2016-06-23 21:30:00,0.753158,short,1.000000,41.662342,False,Standard (NTI+MB+IC),0.754158,10.000000,0.752028,0.750898,0.749392,2016-06-23 22:00:00,0.750898,take_profit_2,2,0.500000,1142.091958,22.594736,1142.091958,PPT,0.500000,388.934090,TP1,0.333333,376.578934,1142.091958,TP2,0.166667,376.578934
120,2016-06-23 22:15:00,0.745102,short,1.000000,42.266576,False,Standard (NTI+MB+IC),0.746102,10.000000,0.743984,0.742867,0.741377,2016-06-23 22:45:00,0.742867,take_profit_2,2,0.500000,6951.123635,22.353061,6951.123635,PPT,0.500000,6206.021592,TP1,0.333333,372.551022,6951.123635,TP2,0.166667,372.551022
121,2016-06-23 23:00:00,0.740123,short,1.000000,54.524703,False,Standard (NTI+MB+IC),0.741123,10.000000,0.739012,0.737902,0.736422,2016-06-23 23:30:00,0.737902,take_profit_2,2,0.500000,2946.396694,22.203676,2946.396694,PPT,0.500000,2206.274145,TP1,0.333333,370.061274,2946.396694,TP2,0.166667,370.061274
122,2016-06-23 23:45:00,0.733881,short,1.000000,63.552844,False,Standard (NTI+MB+IC),0.734881,10.000000,0.732781,0.731680,0.730212,2016-06-24 01:30:00,0.734910,stop_loss,1,1.750000,-318.657750,-10.283977,-318.657750,TP1,0.333333,366.940708,,,,366.940708,,,
123,2016-06-24 01:45:00,0.737918,short,1.000000,57.256581,False,Standard (NTI+MB+IC),0.738918,10.000000,0.736812,0.735705,0.734229,2016-06-24 02:45:00,0.735705,take_profit_2,2,1.000000,1062.155152,22.137554,1062.155152,PPT,0.500000,324.236678,TP1,0.333333,368.959237,1062.155152,TP2,0.166667,368.959237
124,2016-06-24 03:00:00,0.738180,short,1.000000,17.615334,False,Standard (NTI+MB+IC),0.739180,10.000000,0.737073,0.735966,0.734489,2016-06-24 03:30:00,0.739294,stop_loss,1,0.500000,-373.140798,-11.133463,-373.140798,TP1,0.333333,369.090091,,,,369.090091,,,
125,2016-06-24 03:45:00,0.739336,short,1.000000,17.608540,False,Standard (NTI+MB+IC),0.740336,10.000000,0.738227,0.737118,0.735639,2016-06-24 05:15:00,0.740421,stop_loss,1,1.500000,467.008480,-10.844235,467.008480,PPT,0.500000,278.077648,TP1,0.333333,369.668078,647.745726,,,
126,2016-06-24 10:15:00,0.746640,long,1.000000,52.920912,False,Standard (NTI+MB+IC),0.745640,10.000000,0.747760,0.748880,0.750373,2016-06-24 10:45:00,0.748880,take_profit_2,2,0.500000,1461.794775,22.399191,1461.794775,PPT,0.500000,715.155085,TP1,0.333333,373.319845,1461.794775,TP2,0.166667,373.319845
127,2016-06-24 11:00:00,0.748136,long,1.000000,60.784596,False,Standard (NTI+MB+IC),0.747136,10.000000,0.749258,0.750381,0.751877,2016-06-24 11:15:00,0.746999,stop_loss,0,0.250000,-1137.764483,-11.377645,-1137.764483,,,,,,,,,,
128,2016-06-24 13:00:00,0.747802,long,1.000000,28.848160,False,Standard (NTI+MB+IC),0.746802,10.000000,0.748924,0.750046,0.751541,2016-06-24 13:30:00,0.750046,take_profit_2,2,0.500000,1516.592339,22.434073,1516.592339,PPT,0.500000,768.789919,TP1,0.333333,373.901210,1516.592339,TP2,0.166667,373.901210
129,2016-06-24 13:45:00,0.749004,long,1.000000,36.871080,False,Standard (NTI+MB+IC),0.748004,10.000000,0.750127,0.751251,0.752749,2016-06-24 15:00:00,0.749087,trailing_stop,1,1.250000,921.381711,0.827792,921.381711,PPT,0.500000,533.083260,TP1,0.333333,374.501917,907.585176,,,
130,2016-06-24 15:15:00,0.749313,long,1.000000,38.583837,False,Standard (NTI+MB+IC),0.748313,10.000000,0.750437,0.751561,0.753059,2016-06-24 15:45:00,0.748171,stop_loss,0,0.500000,-1142.006497,-11.420065,-1142.006497,,,,,,,,,,
131,2016-06-26 17:00:00,0.742413,long,1.000000,20.518070,False,Standard (NTI+MB+IC),0.744972,25.591634,0.743526,0.744640,0.746125,2016-06-26 17:15:00,0.744832,stop_loss,0,0.250000,2419.104408,24.191044,2419.104408,,,,,,,,,,
132,2016-06-26 17:30:00,0.742331,long,1.000000,48.782200,False,Standard (NTI+MB+IC),0.744979,26.472299,0.743445,0.744558,0.746043,2016-06-26 17:45:00,0.744827,stop_loss,0,0.250000,2495.319842,24.953198,2495.319842,,,,,,,,,,
133,2016-06-26 18:00:00,0.743063,short,1.000000,53.327929,False,Standard (NTI+MB+IC),0.744063,10.000000,0.741948,0.740834,0.739348,2016-06-26 21:15:00,0.739348,take_profit_3,3,3.250000,2353.032435,37.153144,2353.032435,TP1,0.333333,371.531437,TP2,0.333333,743.062874,2353.032435,TP3,0.333333,1238.438124
134,2016-06-26 21:30:00,0.739488,short,1.000000,50.609082,False,Standard (NTI+MB+IC),0.740488,10.000000,0.738379,0.737269,0.735790,2016-06-26 21:45:00,0.740566,stop_loss,0,0.250000,-1077.761870,-10.777619,-1077.761870,,,,,,,,,,
135,2016-06-26 22:00:00,0.739761,short,1.000000,48.726497,False,Standard (NTI+MB+IC),0.740761,10.000000,0.738651,0.737542,0.736062,2016-06-26 23:00:00,0.740905,stop_loss,0,1.000000,-1143.877134,-11.438771,-1143.877134,,,,,,,,,,
136,2016-06-27 10:30:00,0.736562,short,1.000000,39.653802,False,Standard (NTI+MB+IC),0.737562,10.000000,0.735457,0.734352,0.732879,2016-06-27 11:15:00,0.734352,take_profit_2,2,0.750000,1782.441901,22.096853,1782.441901,PPT,0.500000,1045.880140,TP1,0.333333,368.280880,1782.441901,TP2,0.166667,368.280880
137,2016-06-27 11:30:00,0.735184,short,1.000000,57.744492,False,Standard (NTI+MB+IC),0.736184,10.000000,0.734082,0.732979,0.731508,2016-06-27 13:45:00,0.732979,take_profit_2,2,2.250000,1047.354591,22.055530,1047.354591,PPT,0.500000,312.170251,TP1,0.333333,367.592170,1047.354591,TP2,0.166667,367.592170
138,2016-06-27 14:00:00,0.732672,short,1.000000,55.602092,False,Standard (NTI+MB+IC),0.733672,10.000000,0.731573,0.730474,0.729009,2016-06-27 14:15:00,0.733693,stop_loss,0,0.250000,-1020.622029,-10.206220,-1020.622029,,,,,,,,,,
139,2016-06-27 14:30:00,0.734695,short,1.000000,46.727439,False,Standard (NTI+MB+IC),0.735695,10.000000,0.733593,0.732491,0.731022,2016-06-27 19:00:00,0.734607,trailing_stop,1,4.500000,879.513980,0.876504,879.513980,PPT,0.500000,497.558023,TP1,0.333333,367.347558,864.905581,,,
140,2016-06-27 22:00:00,0.737798,long,1.000000,53.317766,False,Standard (NTI+MB+IC),0.736798,10.000000,0.738905,0.740011,0.741487,2016-06-28 01:30:00,0.740011,take_profit_2,2,3.500000,1208.822985,22.133938,1208.822985,PPT,0.500000,471.025035,TP1,0.333333,368.898975,1208.822985,TP2,0.166667,368.898975
141,2016-06-28 01:45:00,0.739827,long,1.000000,43.018838,False,Standard (NTI+MB+IC),0.738827,10.000000,0.740937,0.742047,0.743526,2016-06-28 10:00:00,0.738656,stop_loss,1,8.250000,501.016767,-11.714173,501.016767,PPT,0.500000,326.339320,TP1,0.333333,369.913661,696.252981,,,
142,2016-06-28 11:15:00,0.735286,short,1.000000,46.384808,False,Standard (NTI+MB+IC),0.736286,10.000000,0.734183,0.733080,0.731609,2016-06-28 12:30:00,0.736445,stop_loss,0,1.250000,-1159.053617,-11.590536,-1159.053617,,,,,,,,,,
143,2016-06-28 13:00:00,0.735976,short,1.000000,17.520250,False,Standard (NTI+MB+IC),0.736976,10.000000,0.734872,0.733768,0.732296,2016-06-28 15:00:00,0.737098,stop_loss,0,2.000000,-1121.763435,-11.217634,-1121.763435,,,,,,,,,,
144,2016-06-28 23:30:00,0.741709,long,1.000000,37.870910,False,Standard (NTI+MB+IC),0.740709,10.000000,0.742822,0.743935,0.745418,2016-06-29 00:15:00,0.740547,stop_loss,0,0.750000,-1162.785747,-11.627857,-1162.785747,,,,,,,,,,
145,2016-06-29 01:45:00,0.738768,long,1.000000,13.865766,False,Standard (NTI+MB+IC),0.739018,2.508923,0.739876,0.740984,0.742461,2016-06-29 02:00:00,0.738933,stop_loss,0,0.250000,165.102388,1.651024,165.102388,,,,,,,,,,
146,2016-06-29 07:00:00,0.743809,long,1.000000,39.418561,False,Standard (NTI+MB+IC),0.742809,10.000000,0.744924,0.746040,0.747528,2016-06-29 12:45:00,0.742798,stop_loss,1,5.750000,499.152022,-10.106849,499.152022,PPT,0.500000,295.695193,TP1,0.333333,371.904305,667.599497,,,
147,2016-06-29 19:45:00,0.746759,long,1.000000,45.594046,False,Standard (NTI+MB+IC),0.745759,10.000000,0.747879,0.748999,0.750492,2016-06-29 20:45:00,0.745673,stop_loss,0,1.000000,-1085.599921,-10.855999,-1085.599921,,,,,,,,,,
148,2016-06-29 22:15:00,0.744784,long,1.000000,29.735129,False,Standard (NTI+MB+IC),0.743784,10.000000,0.745901,0.747019,0.748508,2016-06-29 23:30:00,0.743712,stop_loss,0,1.250000,-1071.908945,-10.719089,-1071.908945,,,,,,,,,,
149,2016-06-30 03:00:00,0.739280,short,1.000000,38.981284,False,Standard (NTI+MB+IC),0.740280,10.000000,0.738171,0.737062,0.735583,2016-06-30 03:30:00,0.740470,stop_loss,1,0.500000,-423.906712,-11.903198,-423.906712,TP1,0.333333,369.639846,,,,369.639846,,,
150,2016-06-30 03:45:00,0.742619,short,1.000000,37.827887,False,Standard (NTI+MB+IC),0.743619,10.000000,0.741505,0.740391,0.738906,2016-06-30 04:15:00,0.743705,stop_loss,0,0.500000,-1086.480167,-10.864802,-1086.480167,,,,,,,,,,
151,2016-07-03 17:00:00,0.745302,long,1.000000,15.549248,False,Standard (NTI+MB+IC),0.747596,22.947153,0.746420,0.747538,0.749028,2016-07-03 17:15:00,0.747538,stop_loss,0,0.250000,2236.321632,22.363216,2236.321632,,,,,,,,,,
152,2016-07-03 18:45:00,0.746388,short,1.000000,27.187060,False,Standard (NTI+MB+IC),0.747388,10.000000,0.745268,0.744148,0.742656,2016-07-03 20:45:00,0.747389,stop_loss,0,2.000000,-1001.480080,-10.014801,-1001.480080,,,,,,,,,,
153,2016-07-03 21:45:00,0.749599,short,1.000000,33.488834,False,Standard (NTI+MB+IC),0.747847,17.523617,0.748475,0.747350,0.745851,2016-07-03 22:00:00,0.747934,stop_loss,0,0.250000,1665.280713,16.652807,1665.280713,,,,,,,,,,
154,2016-07-03 22:15:00,0.749467,long,1.000000,42.473067,False,Standard (NTI+MB+IC),0.748467,10.000000,0.750591,0.751715,0.753214,2016-07-04 02:15:00,0.751715,take_profit_2,2,4.000000,1191.060055,22.484004,1191.060055,PPT,0.500000,441.593242,TP1,0.333333,374.733407,1191.060055,TP2,0.166667,374.733407
155,2016-07-04 02:30:00,0.751220,long,1.000000,48.198391,False,Standard (NTI+MB+IC),0.750220,10.000000,0.752346,0.753473,0.754976,2016-07-04 07:30:00,0.753473,take_profit_2,2,5.000000,1521.413322,22.536588,1521.413322,PPT,0.500000,770.193709,TP1,0.333333,375.609806,1521.413322,TP2,0.166667,375.609806
156,2016-07-04 07:45:00,0.752995,long,1.000000,43.644147,False,Standard (NTI+MB+IC),0.751995,10.000000,0.754124,0.755253,0.756759,2016-07-04 20:30:00,0.751922,stop_loss,1,12.750000,595.416044,-10.729802,595.416044,PPT,0.500000,397.748832,TP1,0.333333,376.497251,774.246083,,,
157,2016-07-04 20:45:00,0.751835,short,1.000000,50.039838,False,Standard (NTI+MB+IC),0.752835,10.000000,0.750707,0.749579,0.748075,2016-07-05 03:15:00,0.751740,trailing_stop,1,6.500000,1079.043196,0.950277,1079.043196,PPT,0.500000,687.287951,TP1,0.333333,375.917288,1063.205239,,,
158,2016-07-05 11:00:00,0.745863,short,1.000000,43.372718,False,Standard (NTI+MB+IC),0.746863,10.000000,0.744745,0.743626,0.742134,2016-07-05 19:00:00,0.743626,take_profit_2,2,8.000000,1367.551308,22.375901,1367.551308,PPT,0.500000,621.687932,TP1,0.333333,372.931688,1367.551308,TP2,0.166667,372.931688
159,2016-07-05 19:30:00,0.743608,short,1.000000,39.813391,False,Standard (NTI+MB+IC),0.744608,10.000000,0.742493,0.741378,0.739890,2016-07-05 22:00:00,0.741378,take_profit_2,2,2.500000,1082.774501,22.308250,1082.774501,PPT,0.500000,339.166169,TP1,0.333333,371.804166,1082.774501,TP2,0.166667,371.804166
160,2016-07-05 22:15:00,0.742157,short,1.000000,49.760203,False,Standard (NTI+MB+IC),0.743157,10.000000,0.741044,0.739931,0.738447,2016-07-06 01:30:00,0.743192,stop_loss,0,3.250000,-83.670540,-10.347054,-83.670540,PPT,0.500000,433.682183,,,,433.682183,,,
161,2016-07-06 12:30:00,0.750762,long,1.000000,39.957395,False,Standard (NTI+MB+IC),0.749762,10.000000,0.751888,0.753014,0.754516,2016-07-06 21:00:00,0.753014,take_profit_2,2,8.500000,1264.825208,22.522856,1264.825208,PPT,0.500000,514.063335,TP1,0.333333,375.380937,1264.825208,TP2,0.166667,375.380937
162,2016-07-06 21:15:00,0.752921,long,1.000000,42.889597,False,Standard (NTI+MB+IC),0.751921,10.000000,0.754050,0.755180,0.756686,2016-07-06 21:30:00,0.751898,stop_loss,0,0.250000,-1023.400379,-10.234004,-1023.400379,,,,,,,,,,
163,2016-07-06 21:45:00,0.749712,long,1.000000,22.997287,False,Standard (NTI+MB+IC),0.749848,1.362953,0.750837,0.751961,0.753461,2016-07-07 00:15:00,0.751961,take_profit_2,2,2.500000,1238.612636,22.491366,1238.612636,PPT,0.500000,488.900437,TP1,0.333333,374.856100,1238.612636,TP2,0.166667,374.856100
164,2016-07-07 02:45:00,0.749629,long,1.000000,33.555447,False,Standard (NTI+MB+IC),0.750290,6.608756,0.750753,0.751878,0.753377,2016-07-07 03:45:00,0.751878,take_profit_2,2,1.000000,1150.127650,22.488870,1150.127650,PPT,0.500000,400.498647,TP1,0.333333,374.814501,1150.127650,TP2,0.166667,374.814501
165,2016-07-07 13:00:00,0.747419,short,1.000000,45.989210,False,Standard (NTI+MB+IC),0.748419,10.000000,0.746298,0.745177,0.743682,2016-07-07 19:00:00,0.748559,stop_loss,0,6.000000,-1139.912550,-11.399126,-1139.912550,,,,,,,,,,
166,2016-07-07 20:15:00,0.749962,short,1.000000,44.384648,False,Standard (NTI+MB+IC),0.749363,5.997372,0.748837,0.747713,0.746213,2016-07-07 20:30:00,0.749397,stop_loss,0,0.250000,565.535917,5.655359,565.535917,,,,,,,,,,
167,2016-07-07 20:45:00,0.750453,long,1.000000,54.629055,False,Standard (NTI+MB+IC),0.749453,10.000000,0.751578,0.752704,0.754205,2016-07-08 00:00:00,0.749398,stop_loss,1,3.250000,693.151176,-10.546614,693.151176,PPT,0.500000,493.701785,TP1,0.333333,375.226298,868.928083,,,
168,2016-07-08 02:30:00,0.748773,short,1.000000,40.145056,False,Standard (NTI+MB+IC),0.749773,10.000000,0.747650,0.746527,0.745030,2016-07-08 03:00:00,0.749946,stop_loss,0,0.500000,-1173.033276,-11.730333,-1173.033276,,,,,,,,,,
169,2016-07-08 08:30:00,0.752985,long,1.000000,23.957165,False,Standard (NTI+MB+IC),0.751985,10.000000,0.754115,0.755244,0.756750,2016-07-08 09:15:00,0.755244,take_profit_2,2,0.750000,2065.387799,22.589556,2065.387799,PPT,0.500000,1312.402604,TP1,0.333333,376.492597,2065.387799,TP2,0.166667,376.492597
170,2016-07-11 00:30:00,0.757252,long,1.000000,27.348308,False,Standard (NTI+MB+IC),0.756252,10.000000,0.758388,0.759524,0.761038,2016-07-11 01:45:00,0.756124,stop_loss,0,1.250000,-1127.903334,-11.279033,-1127.903334,,,,,,,,,,
171,2016-07-11 03:45:00,0.753636,short,1.000000,41.387210,False,Standard (NTI+MB+IC),0.754636,10.000000,0.752505,0.751375,0.749868,2016-07-11 04:15:00,0.754746,stop_loss,0,0.500000,-1109.979344,-11.099793,-1109.979344,,,,,,,,,,
172,2016-07-11 05:00:00,0.753650,short,1.000000,38.239142,False,Standard (NTI+MB+IC),0.754650,10.000000,0.752520,0.751389,0.749882,2016-07-11 05:45:00,0.754824,stop_loss,0,0.750000,-1173.987753,-11.739878,-1173.987753,,,,,,,,,,
173,2016-07-11 12:00:00,0.753114,short,1.000000,38.473123,False,Standard (NTI+MB+IC),0.754114,10.000000,0.751985,0.750855,0.749349,2016-07-11 18:30:00,0.754261,stop_loss,0,6.500000,-1146.773006,-11.467730,-1146.773006,,,,,,,,,,
174,2016-07-11 21:30:00,0.756791,long,1.000000,34.726526,False,Standard (NTI+MB+IC),0.755791,10.000000,0.757926,0.759061,0.760575,2016-07-11 22:30:00,0.759061,take_profit_2,2,1.000000,1731.288110,22.703730,1731.288110,PPT,0.500000,974.497104,TP1,0.333333,378.395503,1731.288110,TP2,0.166667,378.395503
175,2016-07-11 22:45:00,0.759116,long,1.000000,60.384495,False,Standard (NTI+MB+IC),0.758116,10.000000,0.760255,0.761393,0.762911,2016-07-11 23:15:00,0.758036,stop_loss,0,0.500000,-1079.723156,-10.797232,-1079.723156,,,,,,,,,,
176,2016-07-11 23:30:00,0.758052,long,1.000000,60.085537,False,Standard (NTI+MB+IC),0.757052,10.000000,0.759189,0.760326,0.761842,2016-07-12 03:00:00,0.760326,take_profit_2,2,3.500000,1032.018076,22.741562,1032.018076,PPT,0.500000,273.966008,TP1,0.333333,379.026034,1032.018076,TP2,0.166667,379.026034
177,2016-07-12 03:15:00,0.762489,long,1.000000,63.733446,False,Standard (NTI+MB+IC),0.761489,10.000000,0.763632,0.764776,0.766301,2016-07-12 12:15:00,0.764776,take_profit_2,2,9.000000,1218.204412,22.874657,1218.204412,PPT,0.500000,455.715844,TP1,0.333333,381.244284,1218.204412,TP2,0.166667,381.244284
178,2016-07-12 16:00:00,0.762955,long,1.000000,14.331771,False,Standard (NTI+MB+IC),0.761955,10.000000,0.764100,0.765244,0.766770,2016-07-12 16:45:00,0.761887,stop_loss,0,0.750000,-1068.407813,-10.684078,-1068.407813,,,,,,,,,,
179,2016-07-12 19:15:00,0.761008,short,1.000000,38.532766,False,Standard (NTI+MB+IC),0.762008,10.000000,0.759867,0.758725,0.757203,2016-07-12 22:30:00,0.758725,take_profit_2,2,3.250000,1175.155365,22.830249,1175.155365,PPT,0.500000,414.147071,TP1,0.333333,380.504147,1175.155365,TP2,0.166667,380.504147
180,2016-07-12 22:45:00,0.759635,short,1.000000,36.761767,False,Standard (NTI+MB+IC),0.760635,10.000000,0.758496,0.757356,0.755837,2016-07-12 23:30:00,0.760718,stop_loss,0,0.750000,-1082.871682,-10.828717,-1082.871682,,,,,,,,,,
181,2016-07-13 02:15:00,0.758638,short,1.000000,28.343648,False,Standard (NTI+MB+IC),0.759638,10.000000,0.757501,0.756363,0.754845,2016-07-13 04:30:00,0.759718,stop_loss,0,2.250000,-1079.733778,-10.797338,-1079.733778,,,,,,,,,,
