num,direction,entry_price,exit_price,position_size,pnl,pnl_pct,tp_hits,partial_exits,exit_reason,pattern,sl_outcome
89,short,0.6330391767549987,0.6336744835628269,1000000.0,-307.1272320953411,-0.04851630726390363,0,1,stop_loss,Partial Exit → SL (Loss),Loss
90,long,0.6334137957537721,0.6339333229242157,1000000.0,519.5271704435678,0.08202018552900675,0,0,stop_loss,Pure SL (Profit),Profit
91,short,0.6335408903337221,0.6322104544640212,1000000.0,1663.925321132107,0.26263897824426496,0,4,take_profit_1,,
92,short,0.6324313885295338,0.6329991961696466,1000000.0,-567.8076401127719,-0.08978169812744136,0,0,stop_loss,Pure SL (Loss),Loss
93,short,0.6333581238036861,0.6320280717436983,1000000.0,1547.1323946042291,0.24427450070629775,0,4,take_profit_1,,
94,short,0.6313227290233121,0.6319685783378594,1000000.0,1103.755386973857,0.17483219536249264,0,3,stop_loss,Partial Exit → SL (Profit),Profit
95,short,0.6320206832700989,0.6324932421207372,1000000.0,-472.5588506383493,-0.07476952307847141,0,0,stop_loss,Pure SL (Loss),Loss
96,short,0.6323066089041667,0.6309787650254679,1000000.0,1564.2463782868099,0.2473873206857291,0,4,take_profit_1,,
97,short,0.6307117998932902,0.6293873051135143,1000000.0,1509.843796763938,0.23938727593480694,0,4,take_profit_1,,
98,short,0.6266011248740141,0.6252852625117786,1000000.0,1712.2749470377519,0.273263944009361,0,4,take_profit_1,,
99,short,0.6253967483802497,0.6240834152086512,3000000.0,4451.78041609494,0.2372776656111957,0,4,take_profit_1,,
100,short,0.6236769054218503,0.6223671839204644,3000000.0,4312.50922674782,0.23048842486965118,0,4,take_profit_1,,
101,short,0.6220888915291206,0.6207825048569094,1000000.0,1471.1570100988436,0.23648662275300847,0,4,take_profit_1,,
102,short,0.6197386028019077,0.6204088277586401,1000000.0,-670.2249567324126,-0.10814639489976102,0,0,stop_loss,Pure SL (Loss),Loss
103,short,0.6215927602023086,0.6212981482468138,1000000.0,294.61195549473905,0.04739629776235687,0,0,stop_loss,Pure SL (Profit),Profit
104,long,0.6219555663593007,0.6213114582708451,1000000.0,-218.88931783447975,-0.03519372277922961,0,1,stop_loss,Partial Exit → SL (Loss),Loss
105,long,0.6242878447671462,0.6237235412055198,1000000.0,-119.9721594479164,-0.019217442795584936,0,1,stop_loss,Partial Exit → SL (Loss),Loss
