iteration,total_return,total_trades,win_rate,profit_factor,sharpe_ratio,sortino_ratio,max_drawdown,avg_trade,avg_win,avg_loss,best_trade,worst_trade,recovery_factor,win_loss_ratio,expectancy,sqn,trades_per_day,start_date,end_date,timestamp,config,currency
51,-8.657575,484,30.165289,0.542344,-9.819600,-11.949358,8.813055,-178.875519,702.715649,-559.681171,1995.144717,-698.471550,0.982358,1.255564,-178.875519,-6.001297,4.101695,2020-08-18 01:00:00,2020-12-14 03:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
52,-8.944419,587,33.390119,0.602961,-7.633306,-9.535462,9.468356,-152.375117,693.029629,-576.158570,2044.147464,-697.449249,0.944664,1.202845,-152.375117,-5.558909,5.017094,2018-01-10 14:30:00,2018-05-07 22:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
53,-6.068510,429,35.664336,0.648898,-5.182723,-6.934581,6.633502,-141.457115,733.051706,-626.239179,1966.189228,-7177.314038,0.914828,1.170562,-141.457115,-3.592949,3.325581,2023-06-12 23:45:00,2023-10-20 08:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
54,-8.631982,530,32.264151,0.587302,-7.704985,-9.495303,8.793520,-162.867586,718.362443,-582.617823,2010.297117,-1852.378835,0.981630,1.232991,-162.867586,-5.476206,4.076923,2022-11-24 06:45:00,2023-04-03 15:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
55,-8.723169,477,29.979036,0.531934,-9.486107,-11.546099,9.009987,-182.875659,693.249269,-557.983039,1995.170691,-699.879710,0.968167,1.242420,-182.875659,-6.148787,4.042373,2020-08-26 10:45:00,2020-12-22 13:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
56,-8.540025,531,31.638418,0.602810,-7.571494,-9.296401,9.397734,-160.829093,771.493081,-592.317042,6847.915705,-1842.418723,0.908732,1.302500,-160.829093,-4.908038,4.022727,2022-11-30 22:45:00,2023-04-12 15:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
57,-8.405760,475,30.736842,0.545630,-8.036323,-9.719202,8.482965,-176.963379,691.372642,-562.303984,2001.378447,-975.418175,0.990899,1.229535,-176.963379,-5.858045,3.991597,2020-10-27 23:15:00,2021-02-24 17:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
58,-2.323839,257,36.186770,0.740593,-3.369847,-4.867543,2.883247,-90.421734,713.379858,-546.236052,1949.597048,-699.909128,0.805980,1.305992,-90.421734,-2.073213,2.196581,2021-07-08 23:30:00,2021-11-03 06:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
59,-5.604706,475,35.157895,0.711841,-4.253757,-5.553674,5.771362,-117.993821,829.062436,-631.495103,6860.903633,-7201.983193,0.971124,1.312856,-117.993821,-2.840696,3.025478,2023-03-15 21:15:00,2023-08-20 21:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
60,-9.206181,556,31.474820,0.574417,-8.442002,-10.112754,9.514999,-165.578792,710.043281,-567.767408,2040.644626,-699.932807,0.967544,1.250588,-165.578792,-5.905626,4.752137,2018-04-06 15:00:00,2018-08-01 22:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
