sim,start_date,end_date,sharpe,return,pnl,trades,win_rate,max_dd,profit_factor,annual_return,annual_pnl
71,2010-04-05 06:15:00,2010-08-09 06:00:00,3.423009361305116,11.070171232704679,110701.7123270437,2410,56.14107883817427,3.053359148428643,1.1801017568448355,44.89569444374675,448956.944437455
72,2016-07-12 11:30:00,2016-11-15 11:15:00,1.6067990293397656,2.1471023827403086,21471.023827404817,1401,64.59671663097787,1.8160005583338807,1.08388083620378,8.70769299666903,87076.92996669731
73,2012-05-23 04:30:00,2012-09-26 04:15:00,5.4136481625757655,8.697828473286656,86978.2847328722,1713,65.03210741389375,1.4072350270231513,1.260229394247923,35.27452658610699,352745.2658610928
74,2016-01-12 14:00:00,2016-05-17 13:45:00,-0.22975739230887837,-0.47928890708057437,-4792.889070804351,1729,61.769809138230194,4.423950044629031,0.9875057678418725,-1.9437827898267737,-19437.82789826209
75,2013-12-13 05:30:00,2014-04-22 21:00:00,3.333331667030754,4.740206466246303,47402.06466246281,1402,65.8345221112696,1.1815299159306432,1.1932448631663957,19.22417066866556,192241.70668665474
76,2015-12-14 04:00:00,2016-04-20 06:45:00,0.21066584514927694,0.3835749404581962,3835.749404579394,1640,60.42682926829268,2.5501765293868597,1.0104011440431422,1.5556094807471288,15556.094807460875
77,2015-09-02 15:15:00,2016-01-10 18:00:00,3.4639584548795552,5.066837457576464,50668.37457576416,1484,65.76819407008087,1.5338804736705716,1.180176825131652,20.548840800171217,205488.4080017102
78,2022-06-29 03:15:00,2022-11-02 04:00:00,2.4726391292109247,4.068860098569968,40688.60098569751,1890,65.44973544973544,1.9110251561756029,1.1135124372645404,16.50148817753376,165014.88177532877
79,2016-10-25 03:30:00,2017-03-01 04:15:00,-1.58137921663464,-2.1108434105769733,-21108.434105768414,1330,60.902255639097746,3.920276807337897,0.9225516442239948,-8.56064272067328,-85606.42720672746
80,2021-08-25 09:15:00,2021-12-29 09:00:00,5.045805234591677,5.011904241548106,50119.04241548327,1186,69.05564924114671,1.205809416795101,1.3015189061505898,20.326056090722876,203260.5609072377
81,2018-11-19 06:00:00,2019-03-26 18:45:00,2.0680635503203453,2.5637698602302463,25637.69860230007,1097,67.5478577939836,0.9325863269647799,1.1533998229860767,10.397511099822665,103975.11099821696
82,2017-08-10 19:15:00,2017-12-14 19:00:00,-0.12663282575620383,-0.22776868374670156,-2277.6868374651995,1224,64.95098039215686,3.8005423059408474,0.9888609024825942,-0.9237285507505119,-9237.285507497752
83,2021-10-04 03:30:00,2022-02-07 03:15:00,4.116932224633793,4.087927825625752,40879.27825625841,1164,68.38487972508591,1.3526539310017112,1.2259720713046665,16.57881840392666,165788.1840392702
84,2012-01-12 06:15:00,2012-05-17 06:00:00,1.5869734647957487,2.2504538611111466,22504.538611116033,1863,61.40633387010198,3.615575907480589,1.054108100428912,9.12684065895076,91268.40658952613
85,2017-04-02 19:15:00,2017-08-06 19:00:00,3.4413832714300963,3.835496062175999,38354.96062175956,1033,66.4085188770571,0.9912985994451047,1.2436367666558101,15.555067363269329,155550.67363269153
86,2017-11-24 13:15:00,2018-04-03 13:00:00,0.8033216438474754,1.0723385735893856,10723.38573589482,1193,63.53730092204526,2.1527661255935,1.0511949064770318,4.348928659556952,43489.28659557344
87,2012-02-16 01:00:00,2012-06-21 00:45:00,5.379240824593576,8.499926299815904,84999.26299815829,1947,64.45814072932717,1.2403472179465045,1.2127309138257512,34.47192332703116,344719.2332703086
88,2024-12-04 03:30:00,2025-04-10 20:15:00,2.3338117905629963,3.2706329996329853,32706.329996328768,1255,65.89641434262948,1.3452530635273923,1.141710541071017,13.264233831844884,132642.33831844444
89,2024-11-27 15:15:00,2025-04-04 08:00:00,1.8826726064255026,1.872592814405495,18725.92814405491,1142,65.23642732049036,0.8611912714742667,1.0944996608276893,7.594404191755618,75944.04191755602
90,2020-06-01 14:00:00,2020-10-05 13:45:00,-2.970098624113206,-3.944408479829622,-39444.084798294556,1438,58.8317107093185,5.607103941499141,0.8776819823323538,-15.996767723753466,-159967.6772375279
91,2021-06-02 21:30:00,2021-10-06 21:15:00,4.724706929462173,4.85673401654776,48567.34016547751,1128,68.70567375886525,0.7473743330520178,1.3049443149220643,19.696754622665914,196967.54622665877
92,2017-01-20 11:00:00,2017-05-26 10:45:00,0.7667072185185809,0.823019317752088,8230.193177523348,1174,64.05451448040887,2.3205466592992234,1.0442539557521666,3.3378005664390233,33378.00566440024
93,2018-08-03 03:45:00,2018-12-07 03:30:00,1.7306370496205756,1.5310976795264868,15310.976795265111,1148,65.94076655052264,1.741069249757118,1.0865122617741025,6.209451700301863,62094.51700301962
94,2015-01-19 11:30:00,2015-05-25 11:15:00,0.6390483745662342,1.1771880154238432,11771.880154235992,1828,60.55798687089715,4.006500681641068,1.028374182825337,4.774151395885586,47741.513958845964
95,2023-01-23 23:00:00,2023-07-11 02:45:00,2.406739112257301,3.720372945396206,37203.72945395974,1535,65.53745928338762,1.546050164475234,1.1324122879154788,15.088179167440169,150881.79167439227
96,2014-08-22 16:30:00,2014-12-29 20:15:00,2.076796287680632,3.7768310074518667,37768.31007451829,1754,66.1345496009122,3.2378229146869386,1.1086305588429064,15.317147974665904,153171.4797466575
97,2018-11-07 23:45:00,2019-03-15 12:30:00,1.685217632421731,1.9878632956832416,19878.632956831487,1154,66.89774696707106,1.2259083479461719,1.1098197491787132,8.061890032493146,80618.90032492769
98,2013-02-20 05:30:00,2013-06-26 05:45:00,1.2288162711687205,2.175460497271211,21754.60497271376,1841,61.59695817490495,2.7987127351791674,1.0541088972885944,8.82270090559991,88227.0090560058
99,2024-12-19 04:45:00,2025-04-27 21:30:00,2.2359915233152337,3.115001031957497,31150.010319573183,1272,64.937106918239,1.1060282753998054,1.1309955483123064,12.633059740716515,126330.5974071579
100,2018-05-21 18:45:00,2018-09-24 18:30:00,3.4057153413703825,3.197823153736617,31978.231537366737,1103,66.81776971894833,1.0655465489928688,1.1894124910067934,12.968949456820724,129689.49456820954
