trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
13,2010-06-09 01:15:00,0.820599,short,1.000000,54.981028,False,Standard (NTI+MB+IC),0.821099,5.000000,0.819861,0.819122,0.818137,2010-06-09 01:45:00,0.821156,stop_loss,0,0.500000,-556.861049,-5.568610,-556.861049,,,,,,,,,,
14,2010-06-09 02:15:00,0.824779,short,1.000000,22.029566,False,Standard (NTI+MB+IC),0.823398,13.812391,0.824037,0.823294,0.822304,2010-06-09 02:30:00,0.823457,stop_loss,0,0.250000,1321.980889,13.219809,1321.980889,,,,,,,,,,
15,2010-06-09 03:00:00,0.825503,long,1.000000,44.200415,False,Standard (NTI+MB+IC),0.825003,5.000000,0.826246,0.826989,0.827979,2010-06-09 03:15:00,0.826246,take_profit_1,1,0.250000,710.994930,7.429524,710.994930,PPT,0.700000,488.109201,710.994930,TP1,0.300000,222.885729,,,
16,2010-06-09 03:30:00,0.825237,long,1.000000,42.867355,False,Standard (NTI+MB+IC),0.824737,5.000000,0.825980,0.826722,0.827713,2010-06-09 04:15:00,0.824537,stop_loss,1,0.750000,-218.882523,-6.996805,-218.882523,TP1,0.333333,247.571118,247.571118,,,,,,
17,2010-06-09 08:00:00,0.829547,long,1.000000,44.741296,False,Standard (NTI+MB+IC),0.829047,5.000000,0.830294,0.831040,0.832036,2010-06-09 08:15:00,0.830294,take_profit_1,1,0.250000,610.999101,7.465924,610.999101,PPT,0.700000,387.021380,610.999101,TP1,0.300000,223.977720,,,
18,2010-06-09 08:30:00,0.832127,long,1.000000,53.387020,False,Standard (NTI+MB+IC),0.831627,5.000000,0.832876,0.833624,0.834623,2010-06-09 08:45:00,0.831431,stop_loss,0,0.250000,-695.966243,-6.959662,-695.966243,,,,,,,,,,
19,2010-06-09 09:00:00,0.832018,long,1.000000,60.878592,False,Standard (NTI+MB+IC),0.831518,5.000000,0.832766,0.833515,0.834514,2010-06-09 09:15:00,0.832766,take_profit_1,1,0.250000,1052.376390,7.488158,1052.376390,PPT,0.700000,827.731657,1052.376390,TP1,0.300000,224.644732,,,
20,2010-06-09 09:30:00,0.833104,long,1.000000,67.517999,False,Standard (NTI+MB+IC),0.832604,5.000000,0.833853,0.834603,0.835603,2010-06-09 09:45:00,0.832534,stop_loss,0,0.250000,-569.630573,-5.696306,-569.630573,,,,,,,,,,
21,2010-06-09 10:00:00,0.830923,long,1.000000,59.953894,False,Standard (NTI+MB+IC),0.830423,5.000000,0.831671,0.832418,0.833415,2010-06-09 10:15:00,0.831671,take_profit_1,1,0.250000,1258.443567,7.478305,1258.443567,PPT,0.700000,1034.094432,1258.443567,TP1,0.300000,224.349135,,,
22,2010-06-09 10:30:00,0.831421,long,1.000000,50.074464,False,Standard (NTI+MB+IC),0.830921,5.000000,0.832170,0.832918,0.833916,2010-06-09 10:45:00,0.832170,take_profit_1,1,0.250000,1889.603729,7.482791,1889.603729,PPT,0.700000,1665.119989,1889.603729,TP1,0.300000,224.483739,,,
23,2010-06-09 11:00:00,0.834547,long,1.000000,49.673410,False,Standard (NTI+MB+IC),0.834047,5.000000,0.835299,0.836050,0.837051,2010-06-09 11:15:00,0.835299,take_profit_1,1,0.250000,892.140843,7.510927,892.140843,PPT,0.700000,666.813043,892.140843,TP1,0.300000,225.327801,,,
24,2010-06-09 11:30:00,0.833619,long,1.000000,48.785539,False,Standard (NTI+MB+IC),0.833119,5.000000,0.834369,0.835119,0.836120,2010-06-09 12:30:00,0.833066,stop_loss,1,1.000000,-118.435695,-5.527821,-118.435695,TP1,0.333333,250.085686,250.085686,,,,,,
25,2010-06-09 12:45:00,0.833121,long,1.000000,35.239164,False,Standard (NTI+MB+IC),0.832621,5.000000,0.833870,0.834620,0.835620,2010-06-09 13:00:00,0.832616,stop_loss,0,0.250000,-504.612440,-5.046124,-504.612440,,,,,,,,,,
26,2010-06-09 13:15:00,0.831747,long,1.000000,14.835973,False,Standard (NTI+MB+IC),0.831247,5.000000,0.832496,0.833245,0.834243,2010-06-09 13:30:00,0.831179,stop_loss,0,0.250000,-568.953271,-5.689533,-568.953271,,,,,,,,,,
27,2010-06-09 13:45:00,0.831209,long,1.000000,16.373066,False,Standard (NTI+MB+IC),0.830709,5.000000,0.831957,0.832705,0.833702,2010-06-09 14:15:00,0.830640,stop_loss,1,0.500000,-129.750220,-5.686693,-129.750220,TP1,0.333333,249.362631,249.362631,,,,,,
28,2010-06-09 14:30:00,0.829948,long,1.000000,15.280695,False,Standard (NTI+MB+IC),0.829448,5.000000,0.830695,0.831442,0.832438,2010-06-09 14:45:00,0.829395,stop_loss,0,0.250000,-553.059304,-5.530593,-553.059304,,,,,,,,,,
29,2010-06-09 15:00:00,0.827416,long,1.000000,18.242413,False,Standard (NTI+MB+IC),0.828477,10.612311,0.828160,0.828905,0.829898,2010-06-09 15:15:00,0.828160,take_profit_1,1,0.250000,1542.403397,7.446741,1542.403397,PPT,0.700000,1319.001154,1542.403397,TP1,0.300000,223.402242,,,
30,2010-06-09 15:30:00,0.827521,long,1.000000,20.987970,False,Standard (NTI+MB+IC),0.828493,9.723268,0.828265,0.829010,0.830003,2010-06-09 15:45:00,0.828441,stop_loss,0,0.250000,920.544917,9.205449,920.544917,,,,,,,,,,
31,2010-06-09 16:30:00,0.826970,short,1.000000,54.471796,False,Standard (NTI+MB+IC),0.827470,5.000000,0.826226,0.825482,0.824489,2010-06-09 16:45:00,0.827572,stop_loss,0,0.250000,-601.387110,-6.013871,-601.387110,,,,,,,,,,
32,2010-06-09 17:30:00,0.826572,short,1.000000,40.478067,False,Standard (NTI+MB+IC),0.827072,5.000000,0.825828,0.825084,0.824093,2010-06-09 17:45:00,0.827127,stop_loss,0,0.250000,-554.565523,-5.545655,-554.565523,,,,,,,,,,
33,2010-06-09 18:00:00,0.827380,short,1.000000,35.741067,False,Standard (NTI+MB+IC),0.827880,5.000000,0.826635,0.825891,0.824898,2010-06-09 18:15:00,0.828014,stop_loss,0,0.250000,-634.089696,-6.340897,-634.089696,,,,,,,,,,
34,2010-06-09 18:30:00,0.829860,short,1.000000,15.652795,False,Standard (NTI+MB+IC),0.829773,0.873680,0.829113,0.828366,0.827370,2010-06-09 18:45:00,0.829113,take_profit_1,1,0.250000,616.099547,7.468740,616.099547,PPT,0.700000,392.037333,616.099547,TP1,0.300000,224.062214,,,
35,2010-06-09 23:15:00,0.835600,long,1.000000,45.892477,False,Standard (NTI+MB+IC),0.835100,5.000000,0.836353,0.837105,0.838107,2010-06-09 23:30:00,0.836353,take_profit_1,1,0.250000,2325.274886,7.520404,2325.274886,PPT,0.700000,2099.662756,2325.274886,TP1,0.300000,225.612130,,,
36,2010-06-09 23:45:00,0.838441,long,1.000000,54.863916,False,Standard (NTI+MB+IC),0.837941,5.000000,0.839195,0.839950,0.840956,2010-06-10 00:00:00,0.837855,stop_loss,0,0.250000,-586.241821,-5.862418,-586.241821,,,,,,,,,,
37,2010-06-10 00:15:00,0.837512,long,1.000000,56.552210,False,Standard (NTI+MB+IC),0.837012,5.000000,0.838266,0.839019,0.840024,2010-06-10 00:30:00,0.836866,stop_loss,0,0.250000,-646.139166,-6.461392,-646.139166,,,,,,,,,,
38,2010-06-10 00:45:00,0.838401,long,1.000000,55.828342,False,Standard (NTI+MB+IC),0.837901,5.000000,0.839155,0.839910,0.840916,2010-06-10 01:00:00,0.837837,stop_loss,0,0.250000,-563.704991,-5.637050,-563.704991,,,,,,,,,,
39,2010-06-10 01:15:00,0.836502,long,1.000000,50.676076,False,Standard (NTI+MB+IC),0.836002,5.000000,0.837255,0.838008,0.839011,2010-06-10 01:30:00,0.837255,take_profit_1,1,0.250000,924.561635,7.528517,924.561635,PPT,0.700000,698.706136,924.561635,TP1,0.300000,225.855499,,,
40,2010-06-10 01:45:00,0.838301,long,1.000000,50.269422,False,Standard (NTI+MB+IC),0.837801,5.000000,0.839056,0.839810,0.840816,2010-06-10 02:00:00,0.837661,stop_loss,0,0.250000,-640.613143,-6.406131,-640.613143,,,,,,,,,,
41,2010-06-10 02:15:00,0.837946,long,1.000000,49.106166,False,Standard (NTI+MB+IC),0.837446,5.000000,0.838701,0.839455,0.840460,2010-06-10 02:45:00,0.837260,stop_loss,0,0.500000,-685.961425,-6.859614,-685.961425,,,,,,,,,,
42,2010-06-10 03:00:00,0.838831,long,1.000000,43.322745,False,Standard (NTI+MB+IC),0.838331,5.000000,0.839586,0.840341,0.841348,2010-06-10 03:15:00,0.838228,stop_loss,0,0.250000,-603.255975,-6.032560,-603.255975,,,,,,,,,,
43,2010-06-10 03:30:00,0.837445,long,1.000000,39.804345,False,Standard (NTI+MB+IC),0.836945,5.000000,0.838199,0.838953,0.839958,2010-06-10 04:00:00,0.836812,stop_loss,1,0.500000,-171.063827,-6.334461,-171.063827,TP1,0.333333,251.233606,251.233606,,,,,,
44,2010-06-10 04:15:00,0.837332,long,1.000000,28.453873,False,Standard (NTI+MB+IC),0.836832,5.000000,0.838085,0.838839,0.839844,2010-06-10 04:30:00,0.838085,take_profit_1,1,0.250000,1883.807066,7.535986,1883.807066,PPT,0.700000,1657.727475,1883.807066,TP1,0.300000,226.079591,,,
