trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
268,2022-09-26 00:45:00,0.649135,short,1.000000,52.011840,False,Standard (NTI+MB+IC),0.649635,5.000000,0.648551,0.647967,0.647188,2022-09-26 01:00:00,0.649701,stop_loss,0,0.250000,-566.287237,PPT,1.000000,-566.287237,-566.287237,-5.662872,-566.287237,,,,,,
269,2022-09-26 01:15:00,0.648711,short,1.000000,56.560947,False,Standard (NTI+MB+IC),0.649211,5.000000,0.648128,0.647544,0.646765,2022-09-26 01:30:00,0.649299,stop_loss,0,0.250000,-587.272950,PPT,1.000000,-587.272950,-587.272950,-5.872729,-587.272950,,,,,,
270,2022-09-26 01:45:00,0.649377,short,1.000000,53.310929,False,Standard (NTI+MB+IC),0.649877,5.000000,0.648793,0.648209,0.647429,2022-09-26 02:00:00,0.649990,stop_loss,0,0.250000,-612.231136,PPT,1.000000,-612.231136,-612.231136,-6.122311,-612.231136,,,,,,
271,2022-09-26 02:15:00,0.649856,short,1.000000,46.437851,False,Standard (NTI+MB+IC),0.650356,5.000000,0.649271,0.648686,0.647906,2022-09-26 02:30:00,0.649816,trailing_stop,2,0.250000,594.847066,TP1,0.500000,292.435099,594.847066,0.399075,594.847066,TP2,0.250000,292.435099,PPT,0.250000,9.976867
272,2022-09-26 02:45:00,0.648547,short,1.000000,45.993517,False,Standard (NTI+MB+IC),0.649047,5.000000,0.647964,0.647380,0.646602,2022-09-26 03:00:00,0.649096,stop_loss,0,0.250000,-548.207845,PPT,1.000000,-548.207845,-548.207845,-5.482078,-548.207845,,,,,,
273,2022-09-26 03:15:00,0.652683,short,1.000000,21.881809,False,Standard (NTI+MB+IC),0.653183,5.000000,0.652096,0.651509,0.650725,2022-09-26 03:45:00,0.650725,take_profit_3,3,0.500000,1076.927664,TP1,0.500000,293.707545,1076.927664,19.580503,1076.927664,TP2,0.250000,293.707545,TP3,0.250000,489.512575
274,2022-09-26 12:30:00,0.644432,short,1.000000,49.554926,False,Standard (NTI+MB+IC),0.644932,5.000000,0.643852,0.643272,0.642499,2022-09-26 12:45:00,0.645026,stop_loss,0,0.250000,-593.654454,PPT,1.000000,-593.654454,-593.654454,-5.936545,-593.654454,,,,,,
275,2022-09-26 13:00:00,0.643917,short,1.000000,49.863572,False,Standard (NTI+MB+IC),0.644417,5.000000,0.643338,0.642758,0.641986,2022-09-26 13:15:00,0.644569,stop_loss,0,0.250000,-651.419600,PPT,1.000000,-651.419600,-651.419600,-6.514196,-651.419600,,,,,,
276,2022-09-26 13:30:00,0.644002,short,1.000000,50.249887,False,Standard (NTI+MB+IC),0.644502,5.000000,0.643423,0.642843,0.642070,2022-09-26 13:45:00,0.644516,stop_loss,0,0.250000,-513.963528,PPT,1.000000,-513.963528,-513.963528,-5.139635,-513.963528,,,,,,
277,2022-09-26 14:15:00,0.643969,short,1.000000,44.570477,False,Standard (NTI+MB+IC),0.644469,5.000000,0.643390,0.642810,0.642037,2022-09-26 14:30:00,0.644524,stop_loss,0,0.250000,-554.676798,PPT,1.000000,-554.676798,-554.676798,-5.546768,-554.676798,,,,,,
