trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl
143,2025-04-28 20:15:00,0.642132,long,1.000000,14.570499,False,0.641481,6.506730,0.643095,0.644059,0.645343,2025-04-28 22:00:00,0.643095,tp1_pullback,2,1.750000,795.938775
144,2025-04-28 22:15:00,0.643713,long,1.000000,31.686601,False,0.642713,10.000000,0.644679,0.645644,0.646932,2025-04-28 22:45:00,0.642634,stop_loss,0,0.500000,-1079.734706
145,2025-04-29 07:30:00,0.640067,short,1.000000,51.285003,False,0.641067,10.000000,0.639107,0.638147,0.636867,2025-04-29 08:30:00,0.641078,stop_loss,0,1.000000,-1011.075566
146,2025-04-29 09:45:00,0.639137,short,1.000000,38.009473,False,0.640137,10.000000,0.638179,0.637220,0.635942,2025-04-29 21:30:00,0.640223,stop_loss,1,11.750000,712.029203
147,2025-04-29 21:45:00,0.639669,short,1.000000,33.253206,False,0.640669,10.000000,0.638710,0.637750,0.636471,2025-04-30 00:00:00,0.640863,stop_loss,0,2.250000,-1193.774444
148,2025-04-30 00:15:00,0.640884,long,1.000000,36.676610,False,0.639884,10.000000,0.641845,0.642807,0.644088,2025-04-30 03:30:00,0.639831,stop_loss,0,3.250000,-248.632184
149,2025-04-30 03:45:00,0.639291,long,1.000000,21.785035,False,0.639523,2.314676,0.640250,0.641209,0.642488,2025-04-30 04:00:00,0.639449,stop_loss,0,0.250000,157.806269
150,2025-04-30 04:15:00,0.638629,long,1.000000,24.361637,False,0.639536,9.075154,0.639587,0.640544,0.641822,2025-04-30 04:30:00,0.639393,stop_loss,0,0.250000,764.437357
151,2025-04-30 05:00:00,0.639635,short,1.000000,46.961725,False,0.640635,10.000000,0.638675,0.637716,0.636436,2025-04-30 09:30:00,0.636436,take_profit_3,3,4.500000,1231.793457
152,2025-04-30 09:45:00,0.635759,short,1.000000,58.978147,False,0.636759,10.000000,0.634805,0.633852,0.632580,2025-04-30 10:00:00,0.636872,stop_loss,0,0.250000,-1112.701953
153,2025-04-30 10:15:00,0.637511,short,1.000000,57.271140,False,0.638511,10.000000,0.636555,0.635598,0.634323,2025-04-30 10:45:00,0.638659,stop_loss,0,0.500000,-1148.412547
154,2025-04-30 11:00:00,0.639871,short,1.000000,22.566048,False,0.640871,10.000000,0.638911,0.637952,0.636672,2025-04-30 19:15:00,0.641030,stop_loss,1,8.250000,345.916531
155,2025-04-30 19:30:00,0.641098,long,1.000000,36.059409,False,0.640098,10.000000,0.642060,0.643021,0.644303,2025-05-01 00:15:00,0.640085,stop_loss,1,4.750000,568.187603
156,2025-05-01 01:30:00,0.639323,short,1.000000,34.770325,False,0.640323,10.000000,0.638364,0.637405,0.636127,2025-05-01 06:15:00,0.638364,tp1_pullback,2,4.750000,920.923276
157,2025-05-01 20:45:00,0.640583,long,1.000000,33.214875,False,0.639583,10.000000,0.641544,0.642505,0.643786,2025-05-02 05:30:00,0.643786,take_profit_3,3,8.750000,1154.363894
158,2025-05-02 06:00:00,0.643908,long,1.000000,32.532427,False,0.642908,10.000000,0.644874,0.645840,0.647128,2025-05-02 06:45:00,0.642786,stop_loss,0,0.750000,-1121.904052
159,2025-05-05 01:15:00,0.648532,long,1.000000,35.251628,False,0.647532,10.000000,0.649505,0.650478,0.651775,2025-05-05 02:15:00,0.647404,stop_loss,0,1.000000,-1128.549256
160,2025-05-05 13:00:00,0.646368,short,1.000000,57.960994,False,0.647368,10.000000,0.645399,0.644429,0.643136,2025-05-05 20:15:00,0.645399,tp1_pullback,2,7.250000,940.030120
161,2025-05-05 20:30:00,0.644656,short,1.000000,46.590600,False,0.645656,10.000000,0.643689,0.642722,0.641433,2025-05-05 22:15:00,0.645844,stop_loss,0,1.750000,-1187.086415
162,2025-05-06 10:15:00,0.647963,long,1.000000,47.897557,False,0.646963,10.000000,0.648935,0.649907,0.651203,2025-05-06 16:30:00,0.648935,tp1_pullback,2,6.250000,990.823235
163,2025-05-06 19:45:00,0.650309,long,1.000000,33.135493,False,0.649309,10.000000,0.651284,0.652260,0.653560,2025-05-06 21:15:00,0.649253,stop_loss,0,1.500000,-187.558465
164,2025-05-07 00:45:00,0.647888,short,1.000000,37.507589,False,0.648888,10.000000,0.646916,0.645945,0.644649,2025-05-07 10:45:00,0.646916,tp1_pullback,2,10.000000,961.524940
165,2025-05-07 21:45:00,0.645644,short,1.000000,26.851474,False,0.646644,10.000000,0.644676,0.643708,0.642416,2025-05-08 02:15:00,0.642416,take_profit_3,3,4.500000,1145.005789
166,2025-05-08 02:30:00,0.641217,short,1.000000,48.090664,False,0.642217,10.000000,0.640255,0.639294,0.638011,2025-05-08 06:15:00,0.642319,stop_loss,1,3.750000,303.614833
167,2025-05-09 09:45:00,0.642356,long,1.000000,46.361478,False,0.641356,10.000000,0.643320,0.644283,0.645568,2025-05-09 13:00:00,0.641307,stop_loss,0,3.250000,-217.496482
168,2025-05-11 18:30:00,0.641844,long,1.000000,46.596905,False,0.640931,9.130037,0.642807,0.643769,0.645053,2025-05-12 03:00:00,0.645053,take_profit_3,3,8.500000,1130.566347
169,2025-05-12 12:30:00,0.636751,short,1.000000,43.005355,False,0.637751,10.000000,0.635796,0.634840,0.633567,2025-05-12 22:30:00,0.637784,stop_loss,1,10.000000,265.887869
170,2025-05-12 23:45:00,0.639844,long,1.000000,37.416463,False,0.638844,10.000000,0.640804,0.641763,0.643043,2025-05-13 03:45:00,0.640804,tp1_pullback,2,4.000000,947.928434
171,2025-05-13 05:30:00,0.640830,long,1.000000,23.160333,False,0.639830,10.000000,0.641791,0.642752,0.644034,2025-05-13 08:30:00,0.641791,tp1_pullback,2,3.000000,1031.019873
172,2025-05-13 09:30:00,0.643128,long,1.000000,34.830472,False,0.642128,10.000000,0.644092,0.645057,0.646343,2025-05-13 11:30:00,0.646343,take_profit_3,3,2.000000,1725.485520
173,2025-05-13 11:45:00,0.647106,long,1.000000,50.238219,False,0.646106,10.000000,0.648076,0.649047,0.650341,2025-05-14 05:45:00,0.648076,tp1_pullback,2,18.000000,888.843658
174,2025-05-14 10:30:00,0.645129,short,1.000000,44.805561,False,0.646129,10.000000,0.644161,0.643194,0.641903,2025-05-14 12:30:00,0.644161,tp1_pullback,2,2.000000,1119.294877
175,2025-05-14 12:45:00,0.643370,short,1.000000,50.620456,False,0.644370,10.000000,0.642405,0.641440,0.640154,2025-05-14 21:30:00,0.644471,stop_loss,1,8.750000,401.355256
176,2025-05-14 21:45:00,0.644611,short,1.000000,23.257458,False,0.645611,10.000000,0.643644,0.642678,0.641388,2025-05-15 02:15:00,0.643644,tp1_pullback,2,4.500000,1095.003672
177,2025-05-15 06:15:00,0.640644,short,1.000000,40.707806,False,0.641644,10.000000,0.639683,0.638722,0.637441,2025-05-15 09:00:00,0.641762,stop_loss,0,2.750000,-1118.417358
178,2025-05-15 09:15:00,0.641088,short,1.000000,36.418487,False,0.642088,10.000000,0.640127,0.639165,0.637883,2025-05-15 10:45:00,0.640127,tp1_pullback,2,1.500000,855.153314
179,2025-05-15 11:00:00,0.639902,short,1.000000,32.573552,False,0.640902,10.000000,0.638942,0.637982,0.636702,2025-05-15 22:30:00,0.641041,stop_loss,0,11.500000,-1139.087424
180,2025-05-16 01:15:00,0.642893,long,1.000000,50.237288,False,0.641893,10.000000,0.643857,0.644821,0.646107,2025-05-16 06:00:00,0.641714,stop_loss,0,4.750000,-1179.040606
181,2025-05-16 08:45:00,0.641355,short,1.000000,49.246754,False,0.642355,10.000000,0.640393,0.639431,0.638148,2025-05-16 14:45:00,0.640393,tp1_pullback,2,6.000000,1533.560224
182,2025-05-18 23:30:00,0.641281,long,1.000000,39.053785,False,0.640446,8.350602,0.642243,0.643204,0.644487,2025-05-19 01:15:00,0.640318,stop_loss,0,1.750000,-962.456750
183,2025-05-19 04:45:00,0.643348,long,1.000000,37.474970,False,0.642348,10.000000,0.644313,0.645278,0.646564,2025-05-19 21:45:00,0.644313,tp1_pullback,2,17.000000,934.364465
184,2025-05-19 22:30:00,0.644366,short,1.000000,46.317083,False,0.645366,10.000000,0.643400,0.642433,0.641145,2025-05-20 00:30:00,0.643400,tp1_pullback,2,2.000000,1422.337280
185,2025-05-20 00:45:00,0.642464,short,1.000000,56.246099,False,0.643464,10.000000,0.641500,0.640536,0.639252,2025-05-20 01:15:00,0.643634,stop_loss,0,0.500000,-1170.626700
186,2025-05-20 01:30:00,0.641828,short,1.000000,52.966713,False,0.642828,10.000000,0.640865,0.639903,0.638619,2025-05-20 12:15:00,0.640865,tp1_pullback,2,10.750000,1203.427753
187,2025-05-20 12:30:00,0.641368,short,1.000000,17.279866,False,0.642368,10.000000,0.640406,0.639444,0.638161,2025-05-20 19:30:00,0.642479,stop_loss,0,7.000000,-1111.440669
188,2025-05-20 20:15:00,0.643537,long,1.000000,26.337880,False,0.642537,10.000000,0.644502,0.645467,0.646754,2025-05-21 02:00:00,0.644502,tp1_pullback,2,5.750000,994.932545
189,2025-05-21 02:30:00,0.645475,long,1.000000,28.039537,False,0.644475,10.000000,0.646443,0.647411,0.648702,2025-05-21 03:00:00,0.644330,stop_loss,0,0.500000,-1144.649888
190,2025-05-21 12:30:00,0.646359,long,1.000000,38.580973,False,0.645359,10.000000,0.647328,0.648298,0.649591,2025-05-21 13:15:00,0.645207,stop_loss,0,0.750000,-1151.773906
191,2025-05-21 15:45:00,0.643144,short,1.000000,50.332450,False,0.644144,10.000000,0.642179,0.641214,0.639928,2025-05-21 22:30:00,0.644334,stop_loss,0,6.750000,-1190.868078
192,2025-05-22 06:00:00,0.641860,short,1.000000,39.331508,False,0.642860,10.000000,0.640897,0.639935,0.638651,2025-05-22 22:00:00,0.642964,stop_loss,1,16.000000,299.926995
193,2025-05-22 22:15:00,0.643109,long,1.000000,51.806860,False,0.642109,10.000000,0.644074,0.645038,0.646325,2025-05-23 05:45:00,0.646325,take_profit_3,3,7.500000,1179.725869
194,2025-05-23 06:00:00,0.646216,long,1.000000,53.110295,False,0.645216,10.000000,0.647186,0.648155,0.649447,2025-05-23 07:45:00,0.645133,stop_loss,0,1.750000,-1082.921520
195,2025-05-23 08:00:00,0.643639,long,1.000000,28.435895,False,0.643677,0.371539,0.644605,0.645570,0.646858,2025-05-23 09:00:00,0.644605,tp1_pullback,2,1.000000,1178.703451
196,2025-05-23 10:15:00,0.647346,long,1.000000,31.818866,False,0.646346,10.000000,0.648317,0.649288,0.650583,2025-05-25 17:00:00,0.648317,tp1_pullback,2,54.750000,893.714284
197,2025-05-25 17:15:00,0.648364,long,1.000000,22.833177,False,0.647364,10.000000,0.649337,0.650309,0.651606,2025-05-25 21:30:00,0.651606,take_profit_3,3,4.250000,1189.473578
198,2025-05-25 21:45:00,0.653121,long,1.000000,42.097623,False,0.652121,10.000000,0.654100,0.655080,0.656386,2025-05-25 23:00:00,0.652030,stop_loss,0,1.250000,-1090.722483
199,2025-05-25 23:15:00,0.652164,long,1.000000,45.003640,False,0.651164,10.000000,0.653142,0.654121,0.655425,2025-05-26 03:45:00,0.651117,stop_loss,0,4.500000,-225.753526
200,2025-05-26 05:30:00,0.650400,long,1.000000,12.805198,False,0.650581,1.811782,0.651376,0.652351,0.653652,2025-05-26 05:45:00,0.650571,stop_loss,0,0.250000,171.259850
201,2025-05-26 12:45:00,0.648882,short,1.000000,50.927358,False,0.649882,10.000000,0.647908,0.646935,0.645637,2025-05-27 02:00:00,0.647908,tp1_pullback,2,13.250000,909.126732
202,2025-05-27 03:30:00,0.645360,short,1.000000,32.514580,False,0.646360,10.000000,0.644392,0.643424,0.642134,2025-05-27 21:30:00,0.644392,tp1_pullback,2,18.000000,960.221569
203,2025-05-28 08:45:00,0.642114,short,1.000000,45.789639,False,0.643114,10.000000,0.641151,0.640188,0.638904,2025-05-28 19:15:00,0.643138,stop_loss,1,10.500000,461.926780
204,2025-05-28 20:45:00,0.641948,short,1.000000,42.704257,False,0.642948,10.000000,0.640985,0.640022,0.638738,2025-05-29 00:30:00,0.643083,stop_loss,1,3.750000,-85.893527
205,2025-05-29 03:45:00,0.644855,long,1.000000,40.670041,False,0.643855,10.000000,0.645823,0.646790,0.648080,2025-05-29 04:15:00,0.643806,stop_loss,0,0.500000,-1049.195645
206,2025-05-29 09:15:00,0.645819,long,1.000000,37.405483,False,0.644819,10.000000,0.646788,0.647757,0.649048,2025-05-29 09:30:00,0.644718,stop_loss,0,0.250000,-1100.933078
207,2025-05-30 05:00:00,0.641343,short,1.000000,40.022656,False,0.642343,10.000000,0.640381,0.639419,0.638137,2025-05-30 06:30:00,0.642375,stop_loss,0,1.500000,-1031.729765
208,2025-05-30 06:45:00,0.641936,short,1.000000,28.740157,False,0.642936,10.000000,0.640973,0.640010,0.638727,2025-05-30 10:45:00,0.642972,stop_loss,1,4.000000,244.957059
