currency,config,iteration,sharpe_ratio,total_pnl,total_return,win_rate,max_drawdown,profit_factor,total_trades
EURUSD,Config 2: Scalping,35,1.2942987929736824,96746.40801605895,9.674640801604255,63.90728476821192,-0.254190172842222,1.9629713162446116,604
EURUSD,Config 2: Scalping,36,1.3040395151092719,120443.89221429355,12.04438922142759,60.23738872403561,-0.29739559868465676,1.9732952639842771,674
EURUSD,Config 2: Scalping,37,2.0440166966266826,292667.36231982516,29.26673623197989,59.36599423631124,-0.3682690936142109,2.4937790346832025,1041
EURUSD,Config 2: Scalping,38,1.554072513860965,190642.30914163854,19.064230914161588,60.450563204005,-0.3547779373751595,2.2984856493080206,799
EURUSD,Config 2: Scalping,39,1.6452152340629176,185992.23548355314,18.599223548353393,60.933940774487475,-0.3553625056920908,2.143091963390511,878
EURUSD,Config 2: Scalping,40,1.1847933782757898,83836.36807611148,8.383636807609768,64.43298969072166,-0.4190588335962654,1.9022642379495986,582
EURUSD,Config 2: Scalping,41,1.3912649464267004,127634.36014494962,12.763436014493019,63.988095238095234,-0.35498903022226186,2.132553371820101,672
EURUSD,Config 2: Scalping,42,1.829459834047498,196337.00578112563,19.63370057811062,61.0231425091352,-0.3001961390463076,2.314989720939029,821
EURUSD,Config 2: Scalping,43,0.92430165726363,56497.27083905696,5.649727083904319,62.59124087591241,-0.40943522495521334,1.6107456772609154,548
EURUSD,Config 2: Scalping,44,1.267864010465244,110934.56986288528,11.09345698628698,64.76510067114094,-0.45634626139763373,2.140019307518925,596
EURUSD,Config 2: Scalping,45,1.3045043305068358,103861.94210707053,10.386194210705627,64.1571194762684,-0.3189155410258928,2.055209898108613,611
EURUSD,Config 2: Scalping,46,1.4875242250590501,141409.40378721434,14.140940378719266,61.78977272727273,-0.4473068169673691,2.1201201960730582,704
EURUSD,Config 2: Scalping,47,1.2721955212011486,111125.29969564901,11.11252996956322,65.3910149750416,-0.4652359534615592,2.164364714949189,601
EURUSD,Config 2: Scalping,48,1.7437929328848463,198356.07398753279,19.83560739875117,61.05527638190955,-0.52349107834403,2.373634825325288,796
EURUSD,Config 2: Scalping,49,2.0975846654009023,325433.25697659043,32.543325697656535,59.980897803247366,-0.3114935419553055,2.671463936234874,1047
EURUSD,Config 2: Scalping,50,1.5879820010566443,171638.5778993733,17.163857789935335,61.38107416879796,-0.25,2.2998857690974037,782
NZDUSD,Config 1: Ultra-Tight Risk,1,1.3312043989838054,117501.80800421204,11.750180800421397,72.97872340425532,-0.3944591217089041,2.0099102947985097,470
NZDUSD,Config 1: Ultra-Tight Risk,2,1.0226994430077831,96836.7200366795,9.68367200366815,67.43697478991596,-0.9903283660597472,1.6509485295952389,476
NZDUSD,Config 1: Ultra-Tight Risk,3,1.2256186815407164,109477.56632026979,10.94775663202717,73.22097378277154,-0.4641798619022335,1.8298975761231522,534
NZDUSD,Config 1: Ultra-Tight Risk,4,1.3646667629169609,162396.2331222075,16.23962331222084,67.41573033707866,-0.6349734602057121,1.839077311405584,623
NZDUSD,Config 1: Ultra-Tight Risk,5,1.6394849196708863,165812.46703520307,16.581246703520485,72.4907063197026,-0.43717476447032333,2.219616554875526,538
NZDUSD,Config 1: Ultra-Tight Risk,6,1.3660979766074757,123041.86946629053,12.30418694662908,71.64179104477611,-0.6042328325191751,1.9887359323134846,469
NZDUSD,Config 1: Ultra-Tight Risk,7,1.1664259598795963,115343.71532258118,11.534371532258252,68.29745596868885,-0.9602859136969616,1.7353862174072263,511
NZDUSD,Config 1: Ultra-Tight Risk,8,1.217538525517941,101378.04070044143,10.137804070044425,71.86813186813187,-0.5256143359847195,1.8828795588410494,455
NZDUSD,Config 1: Ultra-Tight Risk,9,1.492446405779106,135824.48671089325,13.582448671089391,73.25102880658436,-0.5575672940114437,2.1246346810729975,486
NZDUSD,Config 1: Ultra-Tight Risk,10,1.071095082681349,92594.686988275,9.259468698827853,73.15436241610739,-0.9730816473020241,1.9105065208996372,447
NZDUSD,Config 1: Ultra-Tight Risk,11,1.0907571171696064,103160.27093667942,10.316027093668026,68.27731092436974,-0.9863731894049546,1.7084089510161458,476
NZDUSD,Config 1: Ultra-Tight Risk,12,1.0960433853086813,96456.28556291455,9.645628556291783,68.86363636363636,-1.0045313919269667,1.765633237274974,440
NZDUSD,Config 1: Ultra-Tight Risk,13,1.3006183633615545,116438.33437690984,11.643833437690908,72.0164609053498,-1.0816427732540306,1.9183558345025347,486
NZDUSD,Config 1: Ultra-Tight Risk,14,1.5283854460879192,161699.3054471386,16.16993054471365,72.24137931034483,-0.4255381906984733,2.0521629968370148,580
NZDUSD,Config 1: Ultra-Tight Risk,15,1.0618392869050457,96524.91781062278,9.652491781062587,68.77470355731225,-0.6420231043403146,1.6914776826908287,506
NZDUSD,Config 1: Ultra-Tight Risk,16,1.1514127695615286,97798.99564128437,9.779899564128648,71.95652173913044,-0.6708715710536556,1.8324179049771185,460
NZDUSD,Config 1: Ultra-Tight Risk,17,1.1934987871354754,99894.65056820806,9.989465056820983,71.86813186813187,-0.5310208820954809,1.8716116575526887,455
NZDUSD,Config 1: Ultra-Tight Risk,18,1.3291467699312827,129249.62618117606,12.924962618117803,70.94339622641509,-0.40178666382973083,1.919830956755939,530
NZDUSD,Config 1: Ultra-Tight Risk,19,1.4675405069936287,151308.2186429537,15.130821864295168,71.90812720848056,-0.43365165723763466,1.9906219343069742,566
NZDUSD,Config 1: Ultra-Tight Risk,20,1.5177851938087406,159485.06089114654,15.948506089114375,69.86531986531986,-0.423275234765851,1.9566879056077313,594
NZDUSD,Config 1: Ultra-Tight Risk,21,1.476074810381549,132846.068678601,13.284606867860118,74.822695035461,-0.4034159951361897,2.046976745060235,564
NZDUSD,Config 1: Ultra-Tight Risk,22,0.972623506115197,79194.73375368505,7.919473375368607,70.35294117647058,-0.5056675905219873,1.7020423448489204,425
NZDUSD,Config 1: Ultra-Tight Risk,23,0.9443738349321653,79787.5192681708,7.9787519268172336,69.40133037694012,-0.42754588604305316,1.6518105301087511,451
NZDUSD,Config 1: Ultra-Tight Risk,24,1.173277309104792,116945.29950040093,11.69452995004016,68.25095057034221,-0.9445849662873765,1.7225633874242345,526
NZDUSD,Config 1: Ultra-Tight Risk,25,1.2029122502791059,101791.78659177975,10.179178659178154,71.95652173913044,-0.671426319306633,1.8794643528026203,460
NZDUSD,Config 1: Ultra-Tight Risk,26,0.9519210913189659,81084.73901570452,8.108473901570822,70.76612903225806,-0.46824578886666923,1.6110884756359756,496
NZDUSD,Config 1: Ultra-Tight Risk,27,1.5205920263846313,132966.0644538781,13.296606445387681,73.46491228070175,-0.42295674050144133,2.2120773814464543,456
NZDUSD,Config 1: Ultra-Tight Risk,28,1.6127935674481733,158819.98931367387,15.881998931367486,73.87687188019967,-0.416359222293208,2.119194549774991,601
NZDUSD,Config 1: Ultra-Tight Risk,29,1.2708544085956779,122022.75413117617,12.202275413117837,70.57692307692308,-0.4017068998071664,1.8746239054008564,520
NZDUSD,Config 1: Ultra-Tight Risk,30,1.1442614531794315,88698.71761803815,8.869871761803772,74.07407407407408,-0.4342821680428947,1.976786612460432,405
NZDUSD,Config 1: Ultra-Tight Risk,31,1.1345201589068115,93452.88843586223,9.345288843586506,72.1627408993576,-0.6554836288525067,1.7861037058538418,467
NZDUSD,Config 1: Ultra-Tight Risk,32,1.0271963073371886,93442.16601648807,9.34421660164916,68.35164835164835,-1.013853911821832,1.694874770161749,455
NZDUSD,Config 1: Ultra-Tight Risk,33,1.4976268676595672,152641.95327324184,15.26419532732428,70.84078711985688,-0.42593354046561693,2.0277019563109824,559
NZDUSD,Config 1: Ultra-Tight Risk,34,1.1853287740173908,110343.89119210925,11.034389119211351,70.19999999999999,-0.4407369693656765,1.8181435012406413,500
NZDUSD,Config 1: Ultra-Tight Risk,35,1.4706780521139042,190358.21354637627,19.035821354637434,68.36734693877551,-0.4866590044543356,1.9441772089446472,686
NZDUSD,Config 1: Ultra-Tight Risk,36,1.3417908285469153,124268.28175710853,12.426828175710886,71.8,-0.44036868026063525,1.9502621472250976,500
NZDUSD,Config 1: Ultra-Tight Risk,37,1.4208032054215312,147021.56738602804,14.702156738603092,69.82456140350877,-0.4120118923212787,1.942852261049857,570
NZDUSD,Config 1: Ultra-Tight Risk,38,1.6254701942660135,157894.75570265224,15.78947557026532,73.11411992263056,-0.424300193774769,2.221411123611367,517
NZDUSD,Config 1: Ultra-Tight Risk,39,1.071384999419088,95813.99776105977,9.581399776105979,70.25171624713958,-0.5590161680955615,1.8286874709501146,437
NZDUSD,Config 1: Ultra-Tight Risk,40,1.2755070859139561,113787.74154142688,11.378774154142732,72.5609756097561,-0.40287496871754735,1.9510438560339216,492
NZDUSD,Config 1: Ultra-Tight Risk,41,1.5546064844918834,168951.8503483214,16.895185034831822,70.64676616915423,-0.43436896568544237,2.0299166360800167,603
NZDUSD,Config 1: Ultra-Tight Risk,42,1.4342161387191752,144047.7049613092,14.404770496131015,70.27027027027027,-0.418078472497576,1.9601952551412138,555
NZDUSD,Config 1: Ultra-Tight Risk,43,1.0554612548810935,91177.06010781086,9.117706010781438,72.47706422018348,-0.9567337972666153,1.8895960368917828,436
NZDUSD,Config 1: Ultra-Tight Risk,44,1.2196098061211726,116608.24376669656,11.660824376669781,70.703125,-0.4488863170626607,1.8339439451449375,512
NZDUSD,Config 1: Ultra-Tight Risk,45,1.1115786218920405,97962.49430430275,9.796249430430262,71.55172413793103,-0.4923428529506728,1.7972807376779032,464
NZDUSD,Config 1: Ultra-Tight Risk,46,1.5029244334189715,162522.069422287,16.252206942228437,70.5685618729097,-0.43688890996779006,1.9883621245398932,598
NZDUSD,Config 1: Ultra-Tight Risk,47,1.5952118475140418,212584.2431981254,21.258424319812306,69.72343522561863,-0.4915305810285192,2.080605804075799,687
NZDUSD,Config 1: Ultra-Tight Risk,48,1.0998199934285866,100953.9167832543,10.095391678325552,68.62745098039215,-0.9674382517503117,1.7410402069907271,459
NZDUSD,Config 1: Ultra-Tight Risk,49,0.950745854022658,72689.08754830887,7.26890875483104,70.95959595959596,-0.5137221735199151,1.6990723973348523,396
NZDUSD,Config 1: Ultra-Tight Risk,50,1.1919179697412405,108591.87588688632,10.859187588689034,70.28688524590164,-0.47806159205056664,1.8244222855352101,488
NZDUSD,Config 2: Scalping,1,1.1043135046550008,69796.66194500157,6.979666194498749,64.83357452966715,-0.3636252132190704,1.6518972090125952,691
NZDUSD,Config 2: Scalping,2,1.2364780359121084,93059.86394993991,9.30598639499254,64.03061224489795,-0.3400421659271566,1.7351734231422398,784
NZDUSD,Config 2: Scalping,3,1.3648729596962932,103451.87998995374,10.345187998994348,65.0990099009901,-0.3291344252193347,1.811180304234232,808
NZDUSD,Config 2: Scalping,4,1.3486326094043017,82707.21735293716,8.27072173529293,67.6328502415459,-0.24548240486582532,1.9477372006951201,621
NZDUSD,Config 2: Scalping,5,1.1660232051809323,78788.1706441639,7.878817064415082,65.91865357643759,-0.3564589873043171,1.7369459971910741,713
NZDUSD,Config 2: Scalping,6,0.9888128628449568,71115.71378193129,7.111571378191817,61.31578947368421,-0.44659542472662633,1.5460755074614392,760
NZDUSD,Config 2: Scalping,7,1.5955316536021102,180934.89467316028,18.09348946731428,61.98830409356725,-0.2379637077108841,2.2732542798062116,855
NZDUSD,Config 2: Scalping,8,1.118625708311375,80743.82305104508,8.074382305103144,63.30935251798561,-0.41535082965294373,1.7142256887981855,695
NZDUSD,Config 2: Scalping,9,1.5852100844748795,123349.91253108,12.334991253106832,65.99462365591397,-0.3394921593631489,2.0729820397385255,744
NZDUSD,Config 2: Scalping,10,1.5019925526212177,134315.4662630056,13.43154662629899,62.629757785467135,-0.27523442903691225,1.911794697598064,867
NZDUSD,Config 2: Scalping,11,1.5031652475259305,116569.69181022451,11.656969181020976,63.7065637065637,-0.4788932509411462,1.9642295727580674,777
NZDUSD,Config 2: Scalping,12,1.2481299554008656,98102.29465660849,9.810229465659429,60.92265943012212,-0.5561195258107655,1.7683160131899271,737
NZDUSD,Config 2: Scalping,13,1.0067043712635388,72560.99763592417,7.2560997635910285,61.52796725784447,-0.4283247697713121,1.581823580240129,733
NZDUSD,Config 2: Scalping,14,1.0769387165445627,77490.83238500377,7.74908323849903,62.66094420600859,-0.41570184015446876,1.6736398842241937,699
NZDUSD,Config 2: Scalping,15,0.9341603048665764,59975.13333249679,5.997513333248464,62.70928462709284,-0.36861907180050274,1.5634059271974992,657
NZDUSD,Config 2: Scalping,16,1.6524016221488877,138799.68686818678,13.879968686817026,64.97524752475248,-0.29444877458300167,2.0710628943290463,808
NZDUSD,Config 2: Scalping,17,1.3521949546573306,101729.14186411591,10.172914186410372,65.59440559440559,-0.3016603754954973,1.9510695056431346,715
NZDUSD,Config 2: Scalping,18,1.2033248322430048,70997.60644002583,7.0997606440016074,67.26094003241491,-0.31662142001150434,1.777181558139682,617
NZDUSD,Config 2: Scalping,19,1.3240083450213893,95525.38950556016,9.552538950554375,64.0990371389271,-0.3912421047226438,1.8058470371539292,727
NZDUSD,Config 2: Scalping,20,1.5008920421059673,123082.00041047776,12.308200041046366,64.75300400534046,-0.34605044290036585,2.012683106350693,749
NZDUSD,Config 2: Scalping,21,1.4306465709987037,116993.32902566952,11.699332902565645,64.14141414141415,-0.30518573973762775,1.9260266425985548,792
NZDUSD,Config 2: Scalping,22,1.1892831760112277,85908.49170390572,8.590849170389166,63.923182441700966,-0.34407357925891585,1.7325613213442232,729
NZDUSD,Config 2: Scalping,23,1.3275295278651833,101511.59031286289,10.15115903128495,61.58113730929264,-0.5782946552189369,1.8494883454271298,721
NZDUSD,Config 2: Scalping,24,1.3784403662924123,96077.43478501822,9.607743478500657,66.47887323943662,-0.2241750849493171,1.9030403510247071,710
NZDUSD,Config 2: Scalping,25,1.749341769193227,155542.7531717087,15.5542753171694,65.77946768060836,-0.35288618009733935,2.2569070802938795,789
NZDUSD,Config 2: Scalping,26,1.2350803573098708,98582.33928541708,9.858233928540372,61.02841677943166,-0.4245419683487046,1.7480625950409114,739
NZDUSD,Config 2: Scalping,27,1.247676639867603,82423.03320044732,8.242303320043696,67.4347158218126,-0.24615698711903836,1.8833750962520797,651
NZDUSD,Config 2: Scalping,28,1.3769282929020559,117678.43786870391,11.76784378686885,62.95399515738499,-0.4701078733317697,1.8417260328022573,826
NZDUSD,Config 2: Scalping,29,1.8263668289864086,171727.0380377588,17.17270380377441,65.23255813953487,-0.28876853535957037,2.256238755373546,860
NZDUSD,Config 2: Scalping,30,0.9417115123774599,60872.011222313085,6.087201122230058,62.59780907668232,-0.36930472144424537,1.5856317225654075,639
NZDUSD,Config 2: Scalping,31,1.8495005124435444,173286.4809904913,17.328648099047598,66.47196261682244,-0.36108352428769,2.295411841718753,856
NZDUSD,Config 2: Scalping,32,1.4675691824866977,114936.78072430397,11.493678072429168,66.32522407170295,-0.4364453148076256,1.9832140925925608,781
NZDUSD,Config 2: Scalping,33,1.9056634252284819,215433.5621526879,21.543356215266535,63.30724070450098,-0.23541096067169223,2.273384383462442,1022
NZDUSD,Config 2: Scalping,34,1.4078629792114004,117325.25322439653,11.73252532243801,62.14196762141968,-0.3051191657339629,1.8585953177321475,803
NZDUSD,Config 2: Scalping,35,1.1165773223890425,75684.35006909606,7.568435006908328,65.22346368715084,-0.35803996297996143,1.6917389099885407,716
NZDUSD,Config 2: Scalping,36,1.283725916889611,86833.98870947075,8.683398870945954,66.71875,-0.3030941843751723,1.938700402431387,640
NZDUSD,Config 2: Scalping,37,1.2453937302556919,81832.91108992689,8.183291108991835,67.1451355661882,-0.24840909790785287,1.9076407506312376,627
NZDUSD,Config 2: Scalping,38,1.598738943805254,154843.98120877077,15.484398120875495,63.99132321041214,-0.439519451044338,2.0118135702865927,922
NZDUSD,Config 2: Scalping,39,0.8640651484373812,55211.59712438248,5.521159712437075,62.36044657097288,-0.37337923793063055,1.537923039898604,627
NZDUSD,Config 2: Scalping,40,1.30299497046228,98909.85223726161,9.890985223724694,61.91744340878829,-0.5945679323337008,1.8042801713196503,751
NZDUSD,Config 2: Scalping,41,1.4108629797912746,102355.12009946286,10.235512009944859,64.63414634146342,-0.2548931716015661,1.869642396679363,738
NZDUSD,Config 2: Scalping,42,1.1105003270579705,72996.09159187438,7.299609159186506,65.85365853658537,-0.34592955814616266,1.7939450765738398,615
NZDUSD,Config 2: Scalping,43,1.0223738536470404,64753.22130049391,6.475322130048299,63.622754491017965,-0.36625866818215413,1.6082313936747885,668
NZDUSD,Config 2: Scalping,44,1.0470009025568063,74172.78084828639,7.417278084827307,61.891891891891895,-0.4319145747905865,1.5962822335349334,740
NZDUSD,Config 2: Scalping,45,1.2550701001067848,79293.60057615367,7.929360057614418,68.68044515103338,-0.24524748045181835,1.9088855257836022,629
NZDUSD,Config 2: Scalping,46,1.9724792205542174,238230.0035347903,23.823000353476708,62.122687439143135,-0.24677136367846705,2.3714438180208073,1027
NZDUSD,Config 2: Scalping,47,1.2993289905715546,87716.79389027656,8.771679389026598,65.85714285714286,-0.28702970471899325,1.8236413754856986,700
NZDUSD,Config 2: Scalping,48,1.2087270882346635,90113.65121895321,9.011365121893887,63.921568627450974,-0.3414916189466185,1.7254625524537577,765
NZDUSD,Config 2: Scalping,49,1.1452262989687152,70689.88334451079,7.0689883344497995,65.63876651982379,-0.3104190540653256,1.6825312521972196,681
NZDUSD,Config 2: Scalping,50,1.141384773232404,70111.16442188072,7.0111164421869905,66.14664586583463,-0.3190188381648968,1.7137926647094666,641
USDCAD,Config 1: Ultra-Tight Risk,1,1.910209887741877,209266.31158090566,20.9266311580895,71.42857142857143,-0.49811844846909326,2.670203361112302,462
USDCAD,Config 1: Ultra-Tight Risk,2,1.956637836849263,270276.53720502567,27.027653720501043,69.58105646630237,-0.4736657875527346,2.7393975873031375,549
USDCAD,Config 1: Ultra-Tight Risk,3,1.4418706667950687,153550.4638194755,15.355046381946561,67.65873015873017,-0.5753488418277519,2.0254042156763283,504
USDCAD,Config 1: Ultra-Tight Risk,4,1.2308288212762344,97988.54741309526,9.798854741309373,73.27327327327328,-0.5541582090395794,2.2081305969569756,333
USDCAD,Config 1: Ultra-Tight Risk,5,1.5385342479248105,179088.27023930897,17.908827023930126,70.7171314741036,-0.5873055529273085,2.318081280991814,502
USDCAD,Config 1: Ultra-Tight Risk,6,1.6117624628565785,188020.4673439866,18.80204673439793,71.13821138211382,-0.47086921791998626,2.4389147677275376,492
USDCAD,Config 1: Ultra-Tight Risk,7,1.4712112958054073,153708.54489413058,15.370854489412276,70.51597051597052,-0.42353097276012064,2.415372663698962,407
USDCAD,Config 1: Ultra-Tight Risk,8,1.7919071472660113,216838.2009839257,21.683820098391454,68.41121495327103,-0.5868402482320253,2.328392595748408,535
USDCAD,Config 1: Ultra-Tight Risk,9,1.7509118988836077,187148.16638621376,18.71481663862001,70.26476578411406,-0.39468869414402,2.3774872265272813,491
USDCAD,Config 1: Ultra-Tight Risk,10,1.4927419352082563,160923.81845521127,16.092381845520205,70.97505668934241,-0.5492861840081669,2.3035321071273507,441
USDCAD,Config 1: Ultra-Tight Risk,11,1.5370596952490747,162689.70136677258,16.268970136676216,71.62162162162163,-0.5118575511640273,2.3695151680933297,444
USDCAD,Config 1: Ultra-Tight Risk,12,1.3056192597886573,140733.68930188275,14.073368930187938,66.99029126213593,-0.7171056444841738,2.0915326504650866,412
USDCAD,Config 1: Ultra-Tight Risk,13,1.9059734617466821,232716.4972533308,23.271649725332132,68.5546875,-0.7559874424660482,2.5271229823484265,512
USDCAD,Config 1: Ultra-Tight Risk,14,1.591149127997012,180383.65894796836,18.03836589479614,67.56756756756756,-0.3420535751295654,2.2252557619405646,481
USDCAD,Config 1: Ultra-Tight Risk,15,1.4950248267337536,174493.64253550285,17.449364253549486,70.37037037037037,-0.5870749418795955,2.2456696154385485,513
USDCAD,Config 1: Ultra-Tight Risk,16,1.6163458499887693,178254.59615649443,17.825459615648143,68.3495145631068,-0.5366306332082427,2.180665422947397,515
USDCAD,Config 1: Ultra-Tight Risk,17,1.5131756122736273,163505.38719721697,16.350538719720767,70.72072072072072,-0.546062522283597,2.3133791838893005,444
USDCAD,Config 1: Ultra-Tight Risk,18,1.3555108607962991,156006.32669730633,15.600632669729483,66.45569620253164,-0.6603597292619279,2.04229220817305,474
USDCAD,Config 1: Ultra-Tight Risk,19,0.8456459594466279,63228.286278754385,6.3228286278754,72.27414330218068,-0.6468615764303044,1.8129720778247573,321
USDCAD,Config 1: Ultra-Tight Risk,20,1.3770299656081262,124632.89780295907,12.4632897802955,71.96969696969697,-0.5184099872963825,2.2750141604855734,396
USDCAD,Config 1: Ultra-Tight Risk,21,1.5374022277806139,161491.03398685192,16.149103398684527,71.7948717948718,-0.48704170546998393,2.4050765445705604,429
USDCAD,Config 1: Ultra-Tight Risk,22,1.7287575485544406,199327.21819645952,19.932721819644748,68.14345991561181,-0.32720277791376945,2.401048086244921,474
USDCAD,Config 1: Ultra-Tight Risk,23,1.0280466621463098,76209.61515657432,7.620961515657488,73.06397306397307,-0.5472834310207154,1.9966548166516895,297
USDCAD,Config 1: Ultra-Tight Risk,24,1.4217380576152627,134010.88421849627,13.40108842184872,70.32418952618454,-0.643345639016329,2.201777560104364,401
USDCAD,Config 1: Ultra-Tight Risk,25,1.7333771882909048,190308.19313608768,19.030819313607925,72.19917012448133,-0.505278879509274,2.4286556934711783,482
USDCAD,Config 1: Ultra-Tight Risk,26,1.0105637996219066,96759.9547529307,9.675995475292579,66.66666666666666,-0.5871192552514449,1.8455558524660944,381
USDCAD,Config 1: Ultra-Tight Risk,27,1.3272665993699144,154851.60125193623,15.485160125192742,70.10526315789474,-0.4846799484907215,2.116545491781605,475
USDCAD,Config 1: Ultra-Tight Risk,28,1.6482751363425157,193261.27082611574,19.326127082610224,70.28688524590164,-0.40157213089005944,2.4680763402569132,488
USDCAD,Config 1: Ultra-Tight Risk,29,1.4912223707858787,153902.87854467804,15.390287854467077,71.98067632850241,-0.547587051747187,2.453743219251738,414
USDCAD,Config 1: Ultra-Tight Risk,30,1.9518384412165626,244664.85367567756,24.466485367566555,70.56367432150313,-0.4590559161070299,2.930257620019272,479
USDCAD,Config 1: Ultra-Tight Risk,31,1.356697836973341,125403.77833674189,12.540377833673825,71.32352941176471,-0.5153826714035042,2.2208568290559265,408
USDCAD,Config 1: Ultra-Tight Risk,32,1.249638578363799,98592.41285943215,9.859241285943053,74.00611620795107,-0.5499638639171164,2.2690770707592787,327
USDCAD,Config 1: Ultra-Tight Risk,33,1.5996839074563478,245364.77800846018,24.536477800845237,66.46090534979425,-0.6701670566460182,2.5728132210723227,486
USDCAD,Config 1: Ultra-Tight Risk,34,1.6779441808784006,155954.0362964307,15.595403629642469,74.17840375586854,-0.4562043571521665,2.629533356698304,426
USDCAD,Config 1: Ultra-Tight Risk,35,1.2423177646637888,97873.86324338158,9.787386324337985,73.93939393939394,-0.5496179929809972,2.23817808092833,330
USDCAD,Config 1: Ultra-Tight Risk,36,1.2866628240591231,143211.70570782822,14.321170570781943,66.59707724425887,-0.6215841200293128,1.9201429921463993,479
USDCAD,Config 1: Ultra-Tight Risk,37,1.5208602735817218,159807.2963351969,15.980729633518962,72.15496368038741,-0.5341592947041148,2.493042248017362,413
USDCAD,Config 1: Ultra-Tight Risk,38,1.7819700080236496,214603.95268392508,21.460395268391398,68.48030018761726,-0.5931771302689964,2.3228089426453544,533
USDCAD,Config 1: Ultra-Tight Risk,39,1.7097218399475422,197284.51228233072,19.728451228232284,71.48514851485149,-0.5183275111683392,2.3883725324812204,505
USDCAD,Config 1: Ultra-Tight Risk,40,1.2349258517226915,128320.41257070062,12.832041257069632,66.91176470588235,-0.5780709729495461,2.0388008748807387,408
USDCAD,Config 1: Ultra-Tight Risk,41,1.2673201912724399,141911.07330782863,14.191107330781966,66.32231404958677,-0.6977140699933813,1.8945438791767306,484
USDCAD,Config 1: Ultra-Tight Risk,42,1.5306044039757412,140344.00222069764,14.034400222069351,72.47474747474747,-0.4745596787828744,2.483681035044386,396
USDCAD,Config 1: Ultra-Tight Risk,43,1.1708753204151603,121151.94006126237,12.11519400612556,67.66169154228857,-0.4500524603927924,2.051606288010262,402
USDCAD,Config 1: Ultra-Tight Risk,44,1.2767883240323112,99594.8496703847,9.959484967038316,73.57954545454545,-0.5601015545545661,2.2522614650713613,352
USDCAD,Config 1: Ultra-Tight Risk,45,1.7053584521927474,155008.13391652558,15.500813391651935,74.0139211136891,-0.46117056989895144,2.607084297587852,431
USDCAD,Config 1: Ultra-Tight Risk,46,1.5077160593016037,157999.01877973083,15.799901877971973,70.37861915367483,-0.58241511339117,2.2496011441980595,449
USDCAD,Config 1: Ultra-Tight Risk,47,1.3525509878541322,157708.44685193597,15.770844685192731,70.23060796645703,-0.4845020812646419,2.141093885189243,477
USDCAD,Config 1: Ultra-Tight Risk,48,1.6849480578184852,183626.71713608783,18.3626717136079,72.0,-0.505278879509274,2.38892417072757,475
USDCAD,Config 1: Ultra-Tight Risk,49,0.8713245754470803,65529.548246071856,6.552954824607051,72.36024844720497,-0.6435971195099147,1.8327690187162038,322
USDCAD,Config 1: Ultra-Tight Risk,50,1.3432193040552265,156806.45325193607,15.680645325192694,70.46413502109705,-0.48446618784544976,2.147184166277332,474
USDCAD,Config 2: Scalping,1,1.2560401374023145,80561.10700137874,8.0561107001364,64.77064220183486,-0.32295811536418056,1.9210853962068688,545
USDCAD,Config 2: Scalping,2,1.31411618274595,78490.8781238019,7.849087812378793,66.03053435114504,-0.2738269312522846,1.9951355245316786,524
USDCAD,Config 2: Scalping,3,1.56137381865839,142729.06509569482,14.272906509567681,60.26392961876833,-0.47931752869168776,2.143581688305819,682
USDCAD,Config 2: Scalping,4,1.5597922671456863,183778.69115508674,18.37786911550667,60.28833551769331,-0.3065140328693599,2.2827874880270036,763
USDCAD,Config 2: Scalping,5,1.555688984118057,116711.87117322849,11.671187117321209,64.82649842271293,-0.3051311814311471,2.1389542528505405,634
USDCAD,Config 2: Scalping,6,1.7182826993949831,180001.2294474014,18.000122944738063,60.526315789473685,-0.38346190167640926,2.2173568664903245,798
USDCAD,Config 2: Scalping,7,1.3569219225592428,93649.11966726936,9.364911966725533,64.32432432432432,-0.31662271823895266,2.0350243546477786,555
USDCAD,Config 2: Scalping,8,1.712064034631473,169303.10879958412,16.93031087995623,63.86554621848739,-0.4308030171277506,2.407427640620447,714
USDCAD,Config 2: Scalping,9,1.6516012703096177,135457.919264655,13.54579192646381,64.66973886328725,-0.43729971358894126,2.300060644587473,651
USDCAD,Config 2: Scalping,10,1.339116696395735,122735.0025168081,12.273500251679076,58.580858085808586,-0.4032108766890784,2.0477799081362553,606
USDCAD,Config 2: Scalping,11,2.031097194947464,219403.28245660354,21.94032824565838,64.11682892906815,-0.2424404581959137,2.7888928049248136,719
USDCAD,Config 2: Scalping,12,2.249283927066253,297845.4821624444,29.784548216242413,63.78896882494005,-0.31087550249944057,3.1126947170045867,834
USDCAD,Config 2: Scalping,13,1.6430097729472668,151759.94542698786,15.175994542696863,61.29985228951256,-0.45414271999483846,2.275073957549426,677
USDCAD,Config 2: Scalping,14,1.9458430482815547,236504.76610557066,23.650476610554733,62.13942307692307,-0.3769703621765278,2.598643962213034,832
USDCAD,Config 2: Scalping,15,1.5194954386237745,119618.10505528952,11.961810505527119,63.85542168674698,-0.40951379489010187,2.1005597665198215,664
USDCAD,Config 2: Scalping,16,1.46475096061359,150951.69932560672,15.095169932558433,59.94152046783626,-0.3715807271916145,2.210830627393153,684
USDCAD,Config 2: Scalping,17,1.6685505076596512,166089.22532110798,16.608922532108636,63.1578947368421,-0.4911164621580903,2.3361783586244242,722
USDCAD,Config 2: Scalping,18,1.8729157563120882,185981.07957812358,18.598107957810303,62.57521058965102,-0.4059484485642151,2.2626566954982357,831
