trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
189,2011-06-23 06:00:00,1.051960,short,1.000000,31.339422,False,Standard (NTI+MB+IC),1.052460,5.000000,1.051013,1.050066,1.048804,2011-06-23 06:45:00,1.051013,take_profit_1,1,0.750000,605.806797,9.467637,605.806797,PPT,0.700000,321.777683,TP1,0.300000,284.029114,605.806797,,,
190,2011-06-23 07:00:00,1.051155,short,1.000000,32.507444,False,Standard (NTI+MB+IC),1.051655,5.000000,1.050209,1.049263,1.048002,2011-06-23 07:30:00,1.051701,stop_loss,0,0.500000,-545.950345,-5.459503,-545.950345,,,,,,,,,,
191,2011-06-23 08:15:00,1.049552,short,1.000000,26.527841,False,Standard (NTI+MB+IC),1.050052,5.000000,1.048607,1.047663,1.046403,2011-06-23 08:30:00,1.048607,take_profit_1,1,0.250000,1649.589718,9.445966,1649.589718,PPT,0.700000,1366.210751,TP1,0.300000,283.378967,1649.589718,,,
192,2011-06-23 08:45:00,1.046970,short,1.000000,35.920456,False,Standard (NTI+MB+IC),1.047470,5.000000,1.046028,1.045086,1.043829,2011-06-23 09:15:00,1.047585,stop_loss,1,0.500000,-96.041906,-6.151995,-96.041906,TP1,0.333333,314.091065,,,,314.091065,,,
193,2011-06-23 09:30:00,1.047158,short,1.000000,39.713194,False,Standard (NTI+MB+IC),1.047658,5.000000,1.046216,1.045273,1.044017,2011-06-23 09:45:00,1.046216,take_profit_1,1,0.250000,463.503743,9.424424,463.503743,PPT,0.700000,180.771017,TP1,0.300000,282.732726,463.503743,,,
194,2011-06-23 10:00:00,1.046962,short,1.000000,43.583281,False,Standard (NTI+MB+IC),1.047462,5.000000,1.046020,1.045078,1.043821,2011-06-23 11:30:00,1.047646,stop_loss,1,1.500000,-141.491271,-6.833699,-141.491271,TP1,0.333333,314.088680,,,,314.088680,,,
195,2011-06-23 12:00:00,1.048585,short,1.000000,16.786593,False,Standard (NTI+MB+IC),1.049085,5.000000,1.047641,1.046698,1.045439,2011-06-23 12:15:00,1.047641,take_profit_1,1,0.250000,1042.597712,9.437265,1042.597712,PPT,0.700000,759.479770,TP1,0.300000,283.117942,1042.597712,,,
196,2011-06-23 12:45:00,1.047889,short,1.000000,24.705771,False,Standard (NTI+MB+IC),1.048389,5.000000,1.046946,1.046003,1.044746,2011-06-23 13:15:00,1.048410,stop_loss,0,0.500000,-521.006227,-5.210062,-521.006227,,,,,,,,,,
197,2011-06-23 13:30:00,1.048181,short,1.000000,10.901200,False,Standard (NTI+MB+IC),1.048681,5.000000,1.047237,1.046294,1.045036,2011-06-23 14:00:00,1.047237,take_profit_1,1,0.500000,1109.396669,9.433625,1109.396669,PPT,0.700000,826.387919,TP1,0.300000,283.008750,1109.396669,,,
198,2011-06-23 15:45:00,1.052694,short,1.000000,17.034135,False,Standard (NTI+MB+IC),1.050776,19.173280,1.051746,1.050799,1.049536,2011-06-23 16:00:00,1.050801,stop_loss,0,0.250000,1892.915953,18.929160,1892.915953,,,,,,,,,,
199,2011-06-23 17:00:00,1.053021,long,1.000000,43.028258,False,Standard (NTI+MB+IC),1.052521,5.000000,1.053969,1.054917,1.056180,2011-06-23 17:30:00,1.052350,stop_loss,0,0.500000,-671.912420,-6.719124,-671.912420,,,,,,,,,,
200,2011-06-23 17:45:00,1.053446,long,1.000000,45.170318,False,Standard (NTI+MB+IC),1.052946,5.000000,1.054394,1.055343,1.056607,2011-06-23 18:15:00,1.054394,take_profit_1,1,0.500000,461.973602,9.481017,461.973602,PPT,0.700000,177.543083,TP1,0.300000,284.430519,461.973602,,,
201,2011-06-23 18:30:00,1.053711,long,1.000000,48.853503,False,Standard (NTI+MB+IC),1.053211,5.000000,1.054660,1.055608,1.056873,2011-06-23 20:00:00,1.053080,stop_loss,0,1.500000,12.741273,-6.309204,12.741273,PPT,0.700000,202.017398,,,,202.017398,,,
202,2011-06-23 21:30:00,1.051702,long,1.000000,16.287044,False,Standard (NTI+MB+IC),1.051202,5.000000,1.052648,1.053595,1.054857,2011-06-23 22:00:00,1.052648,take_profit_1,1,0.500000,422.644152,9.465317,422.644152,PPT,0.700000,138.684644,TP1,0.300000,283.959507,422.644152,,,
203,2011-06-24 05:00:00,1.058622,long,1.000000,40.853691,False,Standard (NTI+MB+IC),1.058122,5.000000,1.059575,1.060528,1.061798,2011-06-24 06:00:00,1.058081,stop_loss,0,1.000000,-541.503816,-5.415038,-541.503816,,,,,,,,,,
204,2011-06-24 06:15:00,1.056926,long,1.000000,37.850370,False,Standard (NTI+MB+IC),1.056426,5.000000,1.057878,1.058829,1.060097,2011-06-24 06:30:00,1.056290,stop_loss,0,0.250000,-636.034700,-6.360347,-636.034700,,,,,,,,,,
205,2011-06-24 06:45:00,1.055544,long,1.000000,14.809965,False,Standard (NTI+MB+IC),1.055044,5.000000,1.056494,1.057444,1.058710,2011-06-24 07:00:00,1.056494,take_profit_1,1,0.250000,884.289170,9.499895,884.289170,PPT,0.700000,599.292326,TP1,0.300000,284.996844,884.289170,,,
206,2011-06-24 15:15:00,1.049093,short,1.000000,35.933368,False,Standard (NTI+MB+IC),1.049593,5.000000,1.048149,1.047205,1.045946,2011-06-24 15:30:00,1.049713,stop_loss,0,0.250000,-619.329057,-6.193291,-619.329057,,,,,,,,,,
207,2011-06-24 15:45:00,1.049763,short,1.000000,32.224184,False,Standard (NTI+MB+IC),1.050263,5.000000,1.048818,1.047873,1.046613,2011-06-24 16:00:00,1.048818,take_profit_1,1,0.250000,467.382812,9.447865,467.382812,PPT,0.700000,183.946861,TP1,0.300000,283.435951,467.382812,,,
208,2011-06-24 16:15:00,1.048987,short,1.000000,30.316259,False,Standard (NTI+MB+IC),1.049487,5.000000,1.048042,1.047098,1.045840,2011-06-26 17:00:00,1.048042,take_profit_1,1,48.750000,413.777107,9.440879,413.777107,PPT,0.700000,130.550752,TP1,0.300000,283.226355,413.777107,,,
209,2011-06-26 17:15:00,1.048259,short,1.000000,29.635838,False,Standard (NTI+MB+IC),1.048759,5.000000,1.047316,1.046372,1.045114,2011-06-26 18:30:00,1.047316,take_profit_1,1,1.250000,464.328250,9.434331,464.328250,PPT,0.700000,181.298320,TP1,0.300000,283.029929,464.328250,,,
210,2011-06-26 18:45:00,1.047196,short,1.000000,35.643929,False,Standard (NTI+MB+IC),1.047696,5.000000,1.046254,1.045311,1.044055,2011-06-26 20:15:00,1.044055,take_profit_3,3,1.500000,1989.672949,31.415889,1989.672949,TP1,0.333333,314.158887,TP2,0.333333,628.317773,1989.672949,TP3,0.333333,1047.196289
211,2011-06-26 20:30:00,1.042386,short,1.000000,46.060491,False,Standard (NTI+MB+IC),1.042886,5.000000,1.041448,1.040510,1.039259,2011-06-26 20:45:00,1.043053,stop_loss,0,0.250000,-667.101788,-6.671018,-667.101788,,,,,,,,,,
212,2011-06-26 21:00:00,1.043595,short,1.000000,50.024384,False,Standard (NTI+MB+IC),1.044095,5.000000,1.042656,1.041717,1.040465,2011-06-26 21:45:00,1.044131,stop_loss,0,0.750000,-535.330609,-5.353306,-535.330609,,,,,,,,,,
213,2011-06-26 22:00:00,1.043963,short,1.000000,40.850995,False,Standard (NTI+MB+IC),1.044463,5.000000,1.043023,1.042084,1.040831,2011-06-26 22:15:00,1.044544,stop_loss,0,0.250000,-581.400434,-5.814004,-581.400434,,,,,,,,,,
214,2011-06-26 22:30:00,1.044976,short,1.000000,32.686321,False,Standard (NTI+MB+IC),1.045476,5.000000,1.044036,1.043095,1.041841,2011-06-26 22:45:00,1.044036,take_profit_1,1,0.250000,1035.399909,9.404785,1035.399909,PPT,0.700000,753.256368,TP1,0.300000,282.143542,1035.399909,,,
215,2011-06-26 23:00:00,1.044084,short,1.000000,30.356017,False,Standard (NTI+MB+IC),1.044584,5.000000,1.043145,1.042205,1.040952,2011-06-26 23:30:00,1.043145,take_profit_1,1,0.500000,830.959190,9.396759,830.959190,PPT,0.700000,549.056412,TP1,0.300000,281.902779,830.959190,,,
216,2011-06-27 00:00:00,1.043763,short,1.000000,33.506644,False,Standard (NTI+MB+IC),1.044263,5.000000,1.042824,1.041884,1.040632,2011-06-27 00:15:00,1.042824,take_profit_1,1,0.250000,1096.000453,9.393868,1096.000453,PPT,0.700000,814.184411,TP1,0.300000,281.816043,1096.000453,,,
217,2011-06-27 00:30:00,1.042555,short,1.000000,38.668132,False,Standard (NTI+MB+IC),1.043055,5.000000,1.041617,1.040678,1.039427,2011-06-27 00:45:00,1.041617,take_profit_1,1,0.250000,949.949692,9.382994,949.949692,PPT,0.700000,668.459857,TP1,0.300000,281.489835,949.949692,,,
218,2011-06-27 01:00:00,1.041981,short,1.000000,46.973919,False,Standard (NTI+MB+IC),1.042481,5.000000,1.041043,1.040105,1.038855,2011-06-27 02:00:00,1.042584,stop_loss,0,1.000000,155.680740,-6.033760,155.680740,PPT,0.700000,336.693545,,,,336.693545,,,
219,2011-06-27 02:15:00,1.041993,short,1.000000,38.847563,False,Standard (NTI+MB+IC),1.042493,5.000000,1.041055,1.040117,1.038867,2011-06-27 02:30:00,1.042588,stop_loss,0,0.250000,-594.716954,-5.947170,-594.716954,,,,,,,,,,
220,2011-06-27 03:15:00,1.044671,short,1.000000,16.382251,False,Standard (NTI+MB+IC),1.045171,5.000000,1.043731,1.042790,1.041537,2011-06-27 03:30:00,1.043731,take_profit_1,1,0.250000,1031.575491,9.402037,1031.575491,PPT,0.700000,749.514393,TP1,0.300000,282.061098,1031.575491,,,
221,2011-06-28 10:00:00,1.050131,long,1.000000,44.752917,False,Standard (NTI+MB+IC),1.049631,5.000000,1.051076,1.052021,1.053281,2011-06-28 10:15:00,1.051076,take_profit_1,1,0.250000,1242.158906,9.451175,1242.158906,PPT,0.700000,958.623660,TP1,0.300000,283.535245,1242.158906,,,
222,2011-06-28 10:30:00,1.053003,long,1.000000,53.087519,False,Standard (NTI+MB+IC),1.052503,5.000000,1.053950,1.054898,1.056162,2011-06-28 10:45:00,1.052383,stop_loss,0,0.250000,-619.441081,-6.194411,-619.441081,,,,,,,,,,
223,2011-06-28 11:00:00,1.051742,long,1.000000,58.425809,False,Standard (NTI+MB+IC),1.051242,5.000000,1.052688,1.053635,1.054897,2011-06-28 11:30:00,1.051177,stop_loss,0,0.500000,-564.347855,-5.643479,-564.347855,,,,,,,,,,
224,2011-06-28 11:45:00,1.051931,long,1.000000,63.747160,False,Standard (NTI+MB+IC),1.051431,5.000000,1.052878,1.053825,1.055087,2011-06-28 12:30:00,1.051416,stop_loss,0,0.750000,-514.780955,-5.147810,-514.780955,,,,,,,,,,
225,2011-06-28 12:45:00,1.052526,long,1.000000,63.415097,False,Standard (NTI+MB+IC),1.052026,5.000000,1.053473,1.054420,1.055683,2011-06-28 13:00:00,1.051884,stop_loss,0,0.250000,-641.557033,-6.415570,-641.557033,,,,,,,,,,
226,2011-06-28 13:15:00,1.051435,long,1.000000,57.541253,False,Standard (NTI+MB+IC),1.050935,5.000000,1.052381,1.053328,1.054589,2011-06-28 13:30:00,1.050862,stop_loss,0,0.250000,-572.569092,-5.725691,-572.569092,,,,,,,,,,
227,2011-06-28 13:45:00,1.051510,long,1.000000,48.485937,False,Standard (NTI+MB+IC),1.051010,5.000000,1.052457,1.053403,1.054665,2011-06-28 14:30:00,1.052457,take_profit_1,1,0.750000,906.774395,9.463592,906.774395,PPT,0.700000,622.866644,TP1,0.300000,283.907751,906.774395,,,
228,2011-06-28 14:45:00,1.053710,long,1.000000,50.379798,False,Standard (NTI+MB+IC),1.053210,5.000000,1.054658,1.055607,1.056871,2011-06-28 15:15:00,1.053088,stop_loss,0,0.500000,-622.077779,-6.220778,-622.077779,,,,,,,,,,
229,2011-06-28 15:30:00,1.053225,long,1.000000,49.119670,False,Standard (NTI+MB+IC),1.052725,5.000000,1.054173,1.055121,1.056385,2011-06-28 16:00:00,1.054173,take_profit_1,1,0.500000,686.961944,9.479024,686.961944,PPT,0.700000,402.591229,TP1,0.300000,284.370715,686.961944,,,
230,2011-06-28 16:15:00,1.054230,long,1.000000,47.601540,False,Standard (NTI+MB+IC),1.053730,5.000000,1.055178,1.056127,1.057392,2011-06-28 17:30:00,1.053621,stop_loss,0,1.250000,-608.410033,-6.084100,-608.410033,,,,,,,,,,
231,2011-06-28 18:15:00,1.053941,long,1.000000,24.156275,False,Standard (NTI+MB+IC),1.053441,5.000000,1.054890,1.055838,1.057103,2011-06-28 19:00:00,1.053370,stop_loss,0,0.750000,-570.911316,-5.709113,-570.911316,,,,,,,,,,
232,2011-06-28 21:30:00,1.052322,long,1.000000,13.701381,False,Standard (NTI+MB+IC),1.051822,5.000000,1.053269,1.054216,1.055479,2011-06-28 22:00:00,1.053269,take_profit_1,1,0.500000,758.687982,9.470899,758.687982,PPT,0.700000,474.561027,TP1,0.300000,284.126955,758.687982,,,
233,2011-06-29 01:30:00,1.056408,long,1.000000,40.065327,False,Standard (NTI+MB+IC),1.055908,5.000000,1.057359,1.058309,1.059577,2011-06-29 02:15:00,1.057359,take_profit_1,1,0.750000,629.745464,9.507671,629.745464,PPT,0.700000,344.515348,TP1,0.300000,285.230116,629.745464,,,
234,2011-06-29 02:30:00,1.057919,long,1.000000,58.481759,False,Standard (NTI+MB+IC),1.057419,5.000000,1.058871,1.059823,1.061092,2011-06-29 03:00:00,1.058871,take_profit_1,1,0.500000,972.632693,9.521267,972.632693,PPT,0.700000,686.994677,TP1,0.300000,285.638016,972.632693,,,
235,2011-06-29 03:15:00,1.058435,long,1.000000,69.358629,False,Standard (NTI+MB+IC),1.057935,5.000000,1.059388,1.060340,1.061610,2011-06-29 03:30:00,1.057847,stop_loss,0,0.250000,-588.381182,-5.883812,-588.381182,,,,,,,,,,
236,2011-06-29 03:45:00,1.057539,long,1.000000,60.520687,False,Standard (NTI+MB+IC),1.057039,5.000000,1.058491,1.059442,1.060711,2011-06-29 04:00:00,1.058491,take_profit_1,1,0.250000,1308.375118,9.517849,1308.375118,PPT,0.700000,1022.839642,TP1,0.300000,285.535476,1308.375118,,,
237,2011-06-29 04:15:00,1.059645,long,1.000000,58.612524,False,Standard (NTI+MB+IC),1.059145,5.000000,1.060598,1.061552,1.062824,2011-06-29 04:30:00,1.059001,stop_loss,0,0.250000,-644.047257,-6.440473,-644.047257,,,,,,,,,,
238,2011-06-29 04:45:00,1.058713,long,1.000000,56.503868,False,Standard (NTI+MB+IC),1.058213,5.000000,1.059666,1.060619,1.061890,2011-06-29 05:15:00,1.059666,take_profit_1,1,0.500000,696.467975,9.528421,696.467975,PPT,0.700000,410.615355,TP1,0.300000,285.852620,696.467975,,,
239,2011-06-29 05:30:00,1.059314,long,1.000000,53.766298,False,Standard (NTI+MB+IC),1.058814,5.000000,1.060267,1.061221,1.062492,2011-06-29 05:45:00,1.060267,take_profit_1,1,0.250000,1396.221835,9.533826,1396.221835,PPT,0.700000,1110.207058,TP1,0.300000,286.014777,1396.221835,,,
240,2011-06-29 06:00:00,1.061150,long,1.000000,57.596970,False,Standard (NTI+MB+IC),1.060650,5.000000,1.062105,1.063060,1.064333,2011-06-29 06:15:00,1.060503,stop_loss,0,0.250000,-647.085112,-6.470851,-647.085112,,,,,,,,,,
241,2011-06-29 06:30:00,1.061124,long,1.000000,50.698629,False,Standard (NTI+MB+IC),1.060624,5.000000,1.062079,1.063034,1.064308,2011-06-29 06:45:00,1.062079,take_profit_1,1,0.250000,899.475522,9.550119,899.475522,PPT,0.700000,612.971954,TP1,0.300000,286.503568,899.475522,,,
242,2011-06-29 07:00:00,1.061818,long,1.000000,50.025815,False,Standard (NTI+MB+IC),1.061318,5.000000,1.062774,1.063730,1.065004,2011-06-29 07:15:00,1.062774,take_profit_1,1,0.250000,903.880408,9.556365,903.880408,PPT,0.700000,617.189467,TP1,0.300000,286.690941,903.880408,,,
243,2011-06-29 07:30:00,1.061828,long,1.000000,47.957462,False,Standard (NTI+MB+IC),1.061328,5.000000,1.062784,1.063739,1.065014,2011-06-29 07:45:00,1.061309,stop_loss,0,0.250000,-518.830339,-5.188303,-518.830339,,,,,,,,,,
244,2011-06-29 08:00:00,1.061707,long,1.000000,39.034352,False,Standard (NTI+MB+IC),1.061207,5.000000,1.062663,1.063618,1.064892,2011-06-29 08:15:00,1.062663,take_profit_1,1,0.250000,981.708677,9.555364,981.708677,PPT,0.700000,695.047767,TP1,0.300000,286.660910,981.708677,,,
245,2011-06-29 08:30:00,1.062332,long,1.000000,38.065582,False,Standard (NTI+MB+IC),1.061832,5.000000,1.063288,1.064245,1.065519,2011-06-29 08:45:00,1.063288,take_profit_1,1,0.250000,964.172241,9.560991,964.172241,PPT,0.700000,677.342502,TP1,0.300000,286.829739,964.172241,,,
246,2011-06-29 09:00:00,1.061424,long,1.000000,43.121362,False,Standard (NTI+MB+IC),1.060924,5.000000,1.062379,1.063334,1.064608,2011-06-29 09:15:00,1.062379,take_profit_1,1,0.250000,760.029735,9.552813,760.029735,PPT,0.700000,473.445350,TP1,0.300000,286.584385,760.029735,,,
247,2011-06-29 09:30:00,1.060949,long,1.000000,45.777679,False,Standard (NTI+MB+IC),1.060449,5.000000,1.061904,1.062859,1.064132,2011-06-29 10:00:00,1.061904,take_profit_1,1,0.500000,672.291075,9.548539,672.291075,PPT,0.700000,385.834897,TP1,0.300000,286.456178,672.291075,,,
248,2011-06-29 10:15:00,1.062525,long,1.000000,46.752251,False,Standard (NTI+MB+IC),1.062025,5.000000,1.063481,1.064438,1.065713,2011-06-29 10:30:00,1.063481,take_profit_1,1,0.250000,1179.293326,9.562726,1179.293326,PPT,0.700000,892.411542,TP1,0.300000,286.881784,1179.293326,,,
249,2011-06-29 10:45:00,1.064535,long,1.000000,52.528701,False,Standard (NTI+MB+IC),1.064035,5.000000,1.065493,1.066451,1.067729,2011-06-29 11:00:00,1.065493,take_profit_1,1,0.250000,1242.707764,9.580818,1242.707764,PPT,0.700000,955.283230,TP1,0.300000,287.424534,1242.707764,,,
250,2011-06-29 11:15:00,1.067508,long,1.000000,60.377531,False,Standard (NTI+MB+IC),1.067008,5.000000,1.068469,1.069430,1.070711,2011-06-29 11:30:00,1.066966,stop_loss,0,0.250000,-542.263515,-5.422635,-542.263515,,,,,,,,,,
251,2011-06-29 11:45:00,1.067109,long,1.000000,66.690039,False,Standard (NTI+MB+IC),1.066609,5.000000,1.068070,1.069030,1.070311,2011-06-29 12:00:00,1.066494,stop_loss,0,0.250000,-615.629162,-6.156292,-615.629162,,,,,,,,,,
252,2011-06-29 12:15:00,1.066040,long,1.000000,65.811143,False,Standard (NTI+MB+IC),1.065540,5.000000,1.066999,1.067959,1.069238,2011-06-29 14:00:00,1.065397,stop_loss,0,1.750000,-80.847758,-6.432294,-80.847758,PPT,0.700000,112.121063,,,,112.121063,,,
253,2011-06-29 14:15:00,1.065240,long,1.000000,45.666727,False,Standard (NTI+MB+IC),1.064740,5.000000,1.066198,1.067157,1.068435,2011-06-29 14:45:00,1.066198,take_profit_1,1,0.500000,399.847382,9.587157,399.847382,PPT,0.700000,112.232672,TP1,0.300000,287.614710,399.847382,,,
254,2011-06-29 15:00:00,1.066638,long,1.000000,39.984122,False,Standard (NTI+MB+IC),1.066138,5.000000,1.067598,1.068558,1.069838,2011-06-29 15:45:00,1.067598,take_profit_1,1,0.750000,611.537116,9.599740,611.537116,PPT,0.700000,323.544912,TP1,0.300000,287.992204,611.537116,,,
255,2011-06-29 16:00:00,1.068146,long,1.000000,44.029185,False,Standard (NTI+MB+IC),1.067646,5.000000,1.069107,1.070068,1.071350,2011-06-29 16:30:00,1.067580,stop_loss,0,0.500000,-566.005466,-5.660055,-566.005466,,,,,,,,,,
256,2011-06-29 16:45:00,1.068107,long,1.000000,41.117329,False,Standard (NTI+MB+IC),1.067607,5.000000,1.069069,1.070030,1.071312,2011-06-29 17:00:00,1.067537,stop_loss,0,0.250000,-570.474631,-5.704746,-570.474631,,,,,,,,,,
257,2011-06-29 17:15:00,1.067317,long,1.000000,36.866996,False,Standard (NTI+MB+IC),1.066817,5.000000,1.068278,1.069238,1.070519,2011-06-29 18:45:00,1.068278,take_profit_1,1,1.500000,1326.190761,9.605854,1326.190761,PPT,0.700000,1038.015138,TP1,0.300000,288.175623,1326.190761,,,
258,2011-06-29 19:00:00,1.069103,long,1.000000,32.438657,False,Standard (NTI+MB+IC),1.068603,5.000000,1.070065,1.071028,1.072310,2011-06-29 21:15:00,1.070065,tp1_pullback,2,2.250000,1282.923775,9.621928,1282.923775,TP1,0.333333,320.730944,TP2,0.333333,641.461888,962.192831,,,
259,2011-06-29 21:30:00,1.070140,long,1.000000,58.720509,False,Standard (NTI+MB+IC),1.069640,5.000000,1.071103,1.072066,1.073350,2011-06-29 22:15:00,1.071103,take_profit_1,1,0.750000,471.251427,9.631256,471.251427,PPT,0.700000,182.313748,TP1,0.300000,288.937679,471.251427,,,
260,2011-06-29 22:30:00,1.073201,long,1.000000,62.710076,False,Standard (NTI+MB+IC),1.072701,5.000000,1.074167,1.075133,1.076421,2011-06-29 23:00:00,1.074167,take_profit_1,1,0.500000,778.793748,9.658812,778.793748,PPT,0.700000,489.029374,TP1,0.300000,289.764374,778.793748,,,
261,2011-06-29 23:15:00,1.073549,long,1.000000,68.183905,False,Standard (NTI+MB+IC),1.073049,5.000000,1.074515,1.075481,1.076770,2011-06-30 00:45:00,1.074515,take_profit_1,1,1.500000,675.595613,9.661941,675.595613,PPT,0.700000,385.737397,TP1,0.300000,289.858216,675.595613,,,
262,2011-06-30 01:00:00,1.074131,long,1.000000,66.115582,False,Standard (NTI+MB+IC),1.073631,5.000000,1.075097,1.076064,1.077353,2011-06-30 01:15:00,1.073458,stop_loss,0,0.250000,-673.112676,-6.731127,-673.112676,,,,,,,,,,
263,2011-06-30 01:30:00,1.073815,long,1.000000,56.135664,False,Standard (NTI+MB+IC),1.073315,5.000000,1.074781,1.075748,1.077036,2011-06-30 02:00:00,1.073150,stop_loss,0,0.500000,-664.483399,-6.644834,-664.483399,,,,,,,,,,
264,2011-06-30 04:00:00,1.072222,long,1.000000,12.781955,False,Standard (NTI+MB+IC),1.071722,5.000000,1.073187,1.074152,1.075439,2011-06-30 04:45:00,1.073187,take_profit_1,1,0.750000,833.860592,9.650001,833.860592,PPT,0.700000,544.360560,TP1,0.300000,289.500032,833.860592,,,
265,2011-06-30 21:00:00,1.067986,short,1.000000,44.129077,False,Standard (NTI+MB+IC),1.068486,5.000000,1.067025,1.066064,1.064782,2011-06-30 21:15:00,1.068598,stop_loss,0,0.250000,-611.907423,-6.119074,-611.907423,,,,,,,,,,
266,2011-06-30 21:30:00,1.068470,short,1.000000,51.679496,False,Standard (NTI+MB+IC),1.068970,5.000000,1.067508,1.066546,1.065264,2011-06-30 22:00:00,1.069026,stop_loss,0,0.500000,-556.102318,-5.561023,-556.102318,,,,,,,,,,
267,2011-06-30 22:15:00,1.069382,short,1.000000,48.060281,False,Standard (NTI+MB+IC),1.069882,5.000000,1.068419,1.067457,1.066173,2011-06-30 22:45:00,1.069990,stop_loss,0,0.500000,14.700134,-6.081326,14.700134,PPT,0.700000,197.139914,,,,197.139914,,,
268,2011-06-30 23:00:00,1.069690,short,1.000000,36.865533,False,Standard (NTI+MB+IC),1.070190,5.000000,1.068727,1.067765,1.066481,2011-07-01 00:30:00,1.070327,stop_loss,0,1.500000,11.802096,-6.373640,11.802096,PPT,0.700000,203.011310,,,,203.011310,,,
