trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
37,2012-10-18 15:00:00,1.036076,short,1.000000,37.904313,False,Standard (NTI+MB+IC),1.036576,5.000000,1.035144,1.034211,1.032968,2012-10-18 15:15:00,1.036670,stop_loss,0,0.250000,-593.729827,PPT,1.000000,-593.729827,,,,-593.729827,-5.937298,-593.729827,,,
38,2012-10-19 04:45:00,1.035261,short,1.000000,34.803915,False,Standard (NTI+MB+IC),1.035761,5.000000,1.034329,1.033397,1.032155,2012-10-19 05:15:00,1.035882,stop_loss,0,0.500000,-621.484551,PPT,1.000000,-621.484551,,,,-621.484551,-6.214846,-621.484551,,,
39,2012-10-19 05:30:00,1.035811,short,1.000000,33.940594,False,Standard (NTI+MB+IC),1.036311,5.000000,1.034878,1.033946,1.032703,2012-10-19 06:45:00,1.036445,stop_loss,0,1.250000,-634.013682,PPT,1.000000,-634.013682,,,,-634.013682,-6.340137,-634.013682,,,
40,2012-10-19 07:00:00,1.035213,short,1.000000,26.266509,False,Standard (NTI+MB+IC),1.035713,5.000000,1.034281,1.033349,1.032107,2012-10-19 07:15:00,1.035802,stop_loss,0,0.250000,-589.588795,PPT,1.000000,-589.588795,,,,-589.588795,-5.895888,-589.588795,,,
41,2012-10-19 08:15:00,1.035221,short,1.000000,23.830887,False,Standard (NTI+MB+IC),1.035721,5.000000,1.034289,1.033357,1.032115,2012-10-19 08:30:00,1.035738,stop_loss,0,0.250000,-517.234634,PPT,1.000000,-517.234634,,,,-517.234634,-5.172346,-517.234634,,,
42,2012-10-19 08:45:00,1.035874,short,1.000000,25.106609,False,Standard (NTI+MB+IC),1.036374,5.000000,1.034942,1.034010,1.032767,2012-10-19 11:30:00,1.032767,take_profit_3,3,2.750000,1054.713407,PPT,0.700000,541.955667,TP1,0.150000,139.843020,821.641707,31.076227,1054.713407,TP2,0.075000,139.843020
43,2012-10-19 11:45:00,1.032610,short,1.000000,46.796589,False,Standard (NTI+MB+IC),1.033110,5.000000,1.031680,1.030751,1.029512,2012-10-19 13:15:00,1.033147,stop_loss,0,1.500000,370.725409,PPT,0.700000,531.847039,PPT,0.300000,-161.121630,370.725409,-5.370721,370.725409,,,
44,2012-10-19 13:30:00,1.032783,short,1.000000,48.299757,False,Standard (NTI+MB+IC),1.033283,5.000000,1.031853,1.030924,1.029684,2012-10-19 14:00:00,1.033410,stop_loss,0,0.500000,-627.048147,PPT,1.000000,-627.048147,,,,-627.048147,-6.270481,-627.048147,,,
45,2012-10-19 14:15:00,1.032692,short,1.000000,18.507566,False,Standard (NTI+MB+IC),1.033192,5.000000,1.031762,1.030833,1.029594,2012-10-19 14:45:00,1.033314,stop_loss,0,0.500000,-622.079091,PPT,1.000000,-622.079091,,,,-622.079091,-6.220791,-622.079091,,,
46,2012-10-19 16:00:00,1.032048,short,1.000000,25.667828,False,Standard (NTI+MB+IC),1.032548,5.000000,1.031119,1.030190,1.028952,2012-10-19 16:15:00,1.032738,stop_loss,0,0.250000,-690.024526,PPT,1.000000,-690.024526,,,,-690.024526,-6.900245,-690.024526,,,
47,2012-10-21 17:00:00,1.031565,short,1.000000,21.760620,False,Standard (NTI+MB+IC),1.032065,5.000000,1.030637,1.029709,1.028471,2012-10-21 18:00:00,1.032242,stop_loss,0,1.000000,-676.423799,PPT,1.000000,-676.423799,,,,-676.423799,-6.764238,-676.423799,,,
