trade_id,entry_time,entry_price,direction,initial_size,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,tp1_distance_pips,tp2_distance_pips,tp3_distance_pips,exit_time,final_exit_price,exit_reason,trade_duration_hours,tp_hits,total_exited,total_exited_millions,position_integrity_ok,partial_pnl_total,final_pnl,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_price,partial_exit_1_pips,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_price,partial_exit_2_pips,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_price,partial_exit_3_pips,partial_exit_3_pnl
24,2016-09-02 11:00:00,0.754925,long,1000000.000000,1.000000,20.751834,False,Standard (NTI+MB+IC),0.755025,1.006028,0.756057,0.757190,0.758699,11.323872,22.647744,37.746240,2016-09-02 11:15:00,0.754930,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,5.401377,5.401377,stop_loss,1.000000,0.754930,0.054014,5.401377,,,,,,,,,,
25,2016-09-02 11:30:00,0.755940,long,1000000.000000,1.000000,17.322638,False,Standard (NTI+MB+IC),0.755044,8.960908,0.757074,0.758208,0.759720,11.339104,22.678208,37.797013,2016-09-04 22:45:00,0.759720,take_profit_3,59.250000,3,1000000.000000,1.000000,True,1726.803203,1726.803203,1726.803203,PARTIAL,0.500000,0.757000,10.597326,529.866282,TP1,0.166650,0.757074,11.339104,188.966168,TP2,0.166675,0.758208,22.678208,377.989032
26,2016-09-04 23:00:00,0.759170,long,1000000.000000,1.000000,48.738790,False,Standard (NTI+MB+IC),0.758170,10.000000,0.760309,0.761448,0.762966,11.387557,22.775114,37.958524,2016-09-05 06:00:00,0.759233,trailing_stop,7.000000,1,1000000.000000,1.000000,True,654.532265,675.438295,675.438295,PARTIAL,0.500000,0.760100,9.295172,464.758624,TP1,0.166650,0.760309,11.387557,189.773641,trailing_stop,0.333350,0.759233,0.627150,20.906030
27,2016-09-05 06:15:00,0.758592,long,1000000.000000,1.000000,15.039914,False,Standard (NTI+MB+IC),0.758453,1.386988,0.759730,0.760868,0.762385,11.378878,22.757757,37.929595,2016-09-05 07:00:00,0.758664,trailing_stop,0.750000,0,1000000.000000,1.000000,True,189.051649,225.041729,225.041729,PARTIAL,0.500000,0.758970,3.781033,189.051649,trailing_stop,0.500000,0.758664,0.719802,35.990080,,,,,
28,2016-09-05 07:15:00,0.758878,long,1000000.000000,1.000000,15.149713,False,Standard (NTI+MB+IC),0.758515,3.627365,0.760016,0.761155,0.762672,11.383171,22.766342,37.943903,2016-09-05 08:30:00,0.758365,stop_loss,1.250000,0,1000000.000000,1.000000,True,95.972443,-160.411909,-160.411909,PARTIAL,0.500000,0.759070,1.919449,95.972443,stop_loss,0.500000,0.758365,-5.127687,-256.384352,,,,,
29,2016-09-05 20:00:00,0.759773,long,1000000.000000,1.000000,32.438695,False,Standard (NTI+MB+IC),0.758773,10.000000,0.760913,0.762053,0.763572,11.396598,22.793196,37.988660,2016-09-06 00:00:00,0.763572,take_profit_3,4.000000,3,1000000.000000,1.000000,True,1681.402543,1681.402543,1681.402543,PARTIAL,0.500000,0.760730,9.567933,478.396642,TP1,0.166650,0.760913,11.396598,189.924307,TP2,0.166675,0.762053,22.793196,379.905598
30,2016-09-06 00:15:00,0.762671,long,1000000.000000,1.000000,66.542573,False,Standard (NTI+MB+IC),0.761671,10.000000,0.763815,0.764959,0.766484,11.440061,22.880121,38.133535,2016-09-06 05:00:00,0.763815,tp1_pullback,4.750000,2,1000000.000000,1.000000,True,1041.649747,1232.326957,1232.326957,PARTIAL,0.500000,0.763610,9.392934,469.646717,TP1,0.166650,0.763815,11.440061,190.648610,TP2,0.166675,0.764959,22.880121,381.354420
31,2016-09-06 05:15:00,0.764010,long,1000000.000000,1.000000,28.153862,False,Standard (NTI+MB+IC),0.763010,10.000000,0.765156,0.766302,0.767830,11.460150,22.920299,38.200499,2016-09-06 07:15:00,0.762924,stop_loss,2.000000,0,1000000.000000,1.000000,True,0.000000,-1086.172086,-1086.172086,stop_loss,1.000000,0.762924,-10.861721,-1086.172086,,,,,,,,,,
32,2016-09-06 08:45:00,0.761937,long,1000000.000000,1.000000,18.702566,False,Standard (NTI+MB+IC),0.762192,2.547249,0.763080,0.764223,0.765747,11.429054,22.858108,38.096847,2016-09-06 09:00:00,0.762119,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,182.086267,182.086267,stop_loss,1.000000,0.762119,1.820863,182.086267,,,,,,,,,,
33,2016-09-06 10:00:00,0.765283,long,1000000.000000,1.000000,34.523719,False,Standard (NTI+MB+IC),0.764283,10.000000,0.766431,0.767579,0.769110,11.479248,22.958496,38.264160,2016-09-06 21:15:00,0.766431,tp1_pullback,11.250000,2,1000000.000000,1.000000,True,1317.363483,1508.693849,1508.693849,PARTIAL,0.500000,0.766770,14.868022,743.401085,TP1,0.166650,0.766431,11.479248,191.301667,TP2,0.166675,0.767579,22.958496,382.660731
34,2016-09-06 21:30:00,0.767124,long,1000000.000000,1.000000,20.896180,False,Standard (NTI+MB+IC),0.766521,6.030115,0.768275,0.769425,0.770960,11.506860,23.013720,38.356200,2016-09-06 22:00:00,0.766513,stop_loss,0.500000,0,1000000.000000,1.000000,True,0.000000,-610.565728,-610.565728,stop_loss,1.000000,0.766513,-6.105657,-610.565728,,,,,,,,,,
35,2016-09-06 22:15:00,0.766982,long,1000000.000000,1.000000,23.039589,False,Standard (NTI+MB+IC),0.766511,4.711978,0.768132,0.769283,0.770817,11.504726,23.009453,38.349088,2016-09-06 23:45:00,0.766990,trailing_stop,1.500000,0,1000000.000000,1.000000,True,229.120452,233.205606,233.205606,PARTIAL,0.500000,0.767440,4.582409,229.120452,trailing_stop,0.500000,0.766990,0.081703,4.085154,,,,,
36,2016-09-07 06:30:00,0.768125,short,1000000.000000,1.000000,30.015141,False,Standard (NTI+MB+IC),0.767270,8.549315,0.766973,0.765821,0.764285,11.521878,23.043756,38.406261,2016-09-07 06:45:00,0.767411,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,714.513906,714.513906,stop_loss,1.000000,0.767411,7.145139,714.513906,,,,,,,,,,
37,2016-09-07 07:00:00,0.768154,long,1000000.000000,1.000000,35.390585,False,Standard (NTI+MB+IC),0.767154,10.000000,0.769306,0.770458,0.771995,11.522310,23.044620,38.407699,2016-09-07 10:30:00,0.768158,trailing_stop,3.500000,1,1000000.000000,1.000000,True,600.027145,601.423787,601.423787,PARTIAL,0.500000,0.768970,8.160157,408.007853,TP1,0.166650,0.769306,11.522310,192.019292,trailing_stop,0.333350,0.768158,0.041897,1.396642
38,2016-09-08 01:45:00,0.769563,long,1000000.000000,1.000000,21.621794,False,Standard (NTI+MB+IC),0.768563,10.000000,0.770717,0.771871,0.773410,11.543440,23.086880,38.478133,2016-09-08 08:45:00,0.770717,tp1_pullback,7.000000,2,1000000.000000,1.000000,True,1305.846430,1498.246712,1498.246712,PARTIAL,0.500000,0.771020,14.573489,728.674442,TP1,0.166650,0.770717,11.543440,192.371424,TP2,0.166675,0.771871,23.086880,384.800565
39,2016-09-08 09:00:00,0.770042,long,1000000.000000,1.000000,13.489288,False,Standard (NTI+MB+IC),0.769940,1.018997,0.771197,0.772352,0.773892,11.550630,23.101260,38.502099,2016-09-08 09:45:00,0.770100,trailing_stop,0.750000,1,1000000.000000,1.000000,True,356.498736,375.861651,375.861651,PARTIAL,0.500000,0.770370,3.280150,164.007491,TP1,0.166650,0.771197,11.550630,192.491245,trailing_stop,0.333350,0.770100,0.580858,19.362915
40,2016-09-08 10:00:00,0.767349,long,1000000.000000,1.000000,13.803392,False,Standard (NTI+MB+IC),0.769998,26.498176,0.768500,0.769651,0.771185,11.510229,23.020457,38.367429,2016-09-08 10:15:00,0.769863,stop_loss,0.250000,0,1000000.000000,1.000000,True,0.000000,2514.498466,2514.498466,stop_loss,1.000000,0.769863,25.144985,2514.498466,,,,,,,,,,
41,2016-09-08 10:45:00,0.768200,short,1000000.000000,1.000000,32.989059,False,Standard (NTI+MB+IC),0.769200,10.000000,0.767048,0.765895,0.764359,11.522997,23.045995,38.409991,2016-09-08 14:00:00,0.764359,take_profit_3,3.250000,3,1000000.000000,1.000000,True,1871.257246,1871.257246,1871.257246,PARTIAL,0.500000,0.766890,13.098177,654.908860,TP1,0.166650,0.767048,11.522997,192.030749,TP2,0.166675,0.765895,23.045995,384.119114
42,2016-09-08 14:15:00,0.764451,short,1000000.000000,1.000000,55.931783,False,Standard (NTI+MB+IC),0.765451,10.000000,0.763304,0.762157,0.760628,11.466759,22.933517,38.222529,2016-09-08 18:15:00,0.764394,trailing_stop,4.000000,0,1000000.000000,1.000000,True,255.286551,283.757501,283.757501,PARTIAL,0.500000,0.763940,5.105731,255.286551,trailing_stop,0.500000,0.764394,0.569419,28.470949,,,,,
43,2016-09-08 18:30:00,0.764382,short,1000000.000000,1.000000,27.763604,False,Standard (NTI+MB+IC),0.765382,10.000000,0.763236,0.762089,0.760561,11.465737,22.931473,38.219122,2016-09-08 22:30:00,0.764373,trailing_stop,4.000000,0,1000000.000000,1.000000,True,306.219247,310.947421,310.947421,PARTIAL,0.500000,0.763770,6.124385,306.219247,trailing_stop,0.500000,0.764373,0.094563,4.728174,,,,,
44,2016-09-09 03:15:00,0.762194,short,1000000.000000,1.000000,31.040145,False,Standard (NTI+MB+IC),0.763194,10.000000,0.761050,0.759907,0.758383,11.432903,22.865806,38.109677,2016-09-09 08:15:00,0.758383,take_profit_3,5.000000,3,1000000.000000,1.000000,True,1493.612703,1493.612703,1493.612703,PARTIAL,0.500000,0.761620,5.735490,286.774492,TP1,0.166650,0.761050,11.432903,190.529332,TP2,0.166675,0.759907,22.865806,381.115829
45,2016-09-09 08:30:00,0.758652,short,1000000.000000,1.000000,67.758329,False,Standard (NTI+MB+IC),0.759652,10.000000,0.757514,0.756376,0.754859,11.379784,22.759568,37.932613,2016-09-09 10:00:00,0.754859,take_profit_3,1.500000,3,1000000.000000,1.000000,True,1982.357184,1982.357184,1982.357184,PARTIAL,0.500000,0.757090,15.622523,781.126174,TP1,0.166650,0.757514,11.379784,189.644097,TP2,0.166675,0.756376,22.759568,379.345092
