trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total
680,2014-02-05 04:45:00,0.893024,long,1.000000,41.493026,False,Standard (NTI+MB+IC),0.892524,5.000000,0.893827,0.894631,0.895703,2014-02-05 06:00:00,0.892502,stop_loss,0,1.250000,316.968084,-5.214744,316.968084,PPT,0.700000,473.410399,,,,473.410399
681,2014-02-05 06:15:00,0.892088,long,1.000000,37.339840,False,Standard (NTI+MB+IC),0.891588,5.000000,0.892890,0.893693,0.894764,2014-02-05 06:45:00,0.892890,take_profit_1,1,0.500000,536.584207,8.028788,536.584207,PPT,0.700000,295.720571,TP1,0.300000,240.863636,536.584207
682,2014-02-05 07:00:00,0.892866,long,1.000000,38.152405,False,Standard (NTI+MB+IC),0.892366,5.000000,0.893669,0.894473,0.895544,2014-02-05 07:45:00,0.892300,stop_loss,0,0.750000,-566.013937,-5.660139,-566.013937,,,,,,,
683,2014-02-05 08:15:00,0.892485,long,1.000000,32.370068,False,Standard (NTI+MB+IC),0.891985,5.000000,0.893288,0.894091,0.895162,2014-02-05 08:30:00,0.891860,stop_loss,0,0.250000,-624.881157,-6.248812,-624.881157,,,,,,,
684,2014-02-05 09:00:00,0.891589,long,1.000000,13.055597,False,Standard (NTI+MB+IC),0.891089,5.000000,0.892392,0.893194,0.894264,2014-02-05 09:15:00,0.891007,stop_loss,0,0.250000,-581.692406,-5.816924,-581.692406,,,,,,,
685,2014-02-05 19:30:00,0.897016,long,1.000000,51.329301,False,Standard (NTI+MB+IC),0.896516,5.000000,0.897823,0.898631,0.899707,2014-02-05 19:45:00,0.897823,take_profit_1,1,0.250000,756.067615,8.073143,756.067615,PPT,0.700000,513.873323,TP1,0.300000,242.194292,756.067615
686,2014-02-05 20:00:00,0.897509,long,1.000000,61.213062,False,Standard (NTI+MB+IC),0.897009,5.000000,0.898317,0.899124,0.900201,2014-02-05 20:15:00,0.896946,stop_loss,0,0.250000,-562.658452,-5.626585,-562.658452,,,,,,,
687,2014-02-05 20:30:00,0.896200,long,1.000000,59.925682,False,Standard (NTI+MB+IC),0.895700,5.000000,0.897007,0.897813,0.898889,2014-02-05 21:15:00,0.897007,take_profit_1,1,0.750000,577.840591,8.065802,577.840591,PPT,0.700000,335.866540,TP1,0.300000,241.974051,577.840591
688,2014-02-05 21:30:00,0.896843,long,1.000000,58.652898,False,Standard (NTI+MB+IC),0.896343,5.000000,0.897650,0.898457,0.899533,2014-02-05 22:00:00,0.896168,stop_loss,0,0.500000,-675.024489,-6.750245,-675.024489,,,,,,,
689,2014-02-05 22:15:00,0.896494,long,1.000000,52.772852,False,Standard (NTI+MB+IC),0.895994,5.000000,0.897301,0.898108,0.899183,2014-02-06 00:15:00,0.895802,stop_loss,0,2.000000,-691.635724,-6.916357,-691.635724,,,,,,,
690,2014-02-06 00:45:00,0.895818,long,1.000000,15.051847,False,Standard (NTI+MB+IC),0.895318,5.000000,0.896625,0.897431,0.898506,2014-02-06 01:30:00,0.896625,take_profit_1,1,0.750000,824.046376,8.062365,824.046376,PPT,0.700000,582.175430,TP1,0.300000,241.870947,824.046376
691,2014-02-06 03:30:00,0.894557,long,1.000000,15.345667,False,Standard (NTI+MB+IC),0.894350,2.073027,0.895362,0.896167,0.897241,2014-02-06 05:15:00,0.895362,take_profit_1,1,1.750000,677.580225,8.051014,677.580225,PPT,0.700000,436.049816,TP1,0.300000,241.530409,677.580225
692,2014-02-06 08:15:00,0.897508,long,1.000000,43.173941,False,Standard (NTI+MB+IC),0.897008,5.000000,0.898316,0.899123,0.900200,2014-02-06 08:30:00,0.896983,stop_loss,0,0.250000,-524.881211,-5.248812,-524.881211,,,,,,,
693,2014-02-06 19:45:00,0.895371,short,1.000000,21.857610,False,Standard (NTI+MB+IC),0.895871,5.000000,0.894565,0.893759,0.892685,2014-02-06 20:00:00,0.894565,take_profit_1,1,0.250000,1859.454430,8.058339,1859.454430,PPT,0.700000,1617.704259,TP1,0.300000,241.750172,1859.454430
694,2014-02-06 20:15:00,0.893093,short,1.000000,39.590413,False,Standard (NTI+MB+IC),0.893593,5.000000,0.892290,0.891486,0.890414,2014-02-06 20:45:00,0.893772,stop_loss,0,0.500000,-678.777652,-6.787777,-678.777652,,,,,,,
695,2014-02-10 00:15:00,0.893346,short,1.000000,42.739285,False,Standard (NTI+MB+IC),0.893846,5.000000,0.892542,0.891738,0.890666,2014-02-10 01:45:00,0.894036,stop_loss,0,1.500000,6.861457,-6.902595,6.861457,PPT,0.700000,213.939317,,,,213.939317
696,2014-02-10 02:30:00,0.892236,short,1.000000,39.134194,False,Standard (NTI+MB+IC),0.892736,5.000000,0.891433,0.890630,0.889559,2014-02-10 02:45:00,0.892862,stop_loss,0,0.250000,-625.878535,-6.258785,-625.878535,,,,,,,
697,2014-02-10 03:15:00,0.891183,short,1.000000,37.876280,False,Standard (NTI+MB+IC),0.891683,5.000000,0.890381,0.889579,0.888509,2014-02-10 03:45:00,0.891820,stop_loss,0,0.500000,-636.931366,-6.369314,-636.931366,,,,,,,
698,2014-02-10 20:00:00,0.900187,long,1.000000,45.398727,False,Standard (NTI+MB+IC),0.899687,5.000000,0.900997,0.901807,0.902888,2014-02-10 21:00:00,0.899512,stop_loss,1,1.000000,-180.069659,-6.751887,-180.069659,TP1,0.333333,270.056113,,,,270.056113
699,2014-02-10 21:15:00,0.899489,long,1.000000,56.748815,False,Standard (NTI+MB+IC),0.898989,5.000000,0.900298,0.901108,0.902187,2014-02-10 22:00:00,0.900298,take_profit_1,1,0.750000,390.772920,8.095398,390.772920,PPT,0.700000,147.910971,TP1,0.300000,242.861949,390.772920
700,2014-02-10 22:15:00,0.900252,long,1.000000,57.212247,False,Standard (NTI+MB+IC),0.899752,5.000000,0.901062,0.901872,0.902953,2014-02-10 22:45:00,0.901062,take_profit_1,1,0.500000,570.647600,8.102268,570.647600,PPT,0.700000,327.579553,TP1,0.300000,243.068048,570.647600
701,2014-02-10 23:00:00,0.900363,long,1.000000,57.384780,False,Standard (NTI+MB+IC),0.899863,5.000000,0.901173,0.901983,0.903064,2014-02-11 00:15:00,0.899825,stop_loss,0,1.250000,-30.049306,-5.375222,-30.049306,PPT,0.700000,131.207339,,,,131.207339
702,2014-02-11 00:30:00,0.900094,long,1.000000,18.065838,False,Standard (NTI+MB+IC),0.899594,5.000000,0.900904,0.901715,0.902795,2014-02-11 01:15:00,0.899560,stop_loss,0,0.750000,-534.228237,-5.342282,-534.228237,,,,,,,
703,2014-02-11 01:30:00,0.900843,long,1.000000,26.269936,False,Standard (NTI+MB+IC),0.900343,5.000000,0.901653,0.902464,0.903545,2014-02-11 02:15:00,0.900276,stop_loss,0,0.750000,-566.588387,-5.665884,-566.588387,,,,,,,
704,2014-02-11 02:30:00,0.901239,long,1.000000,21.007437,False,Standard (NTI+MB+IC),0.900739,5.000000,0.902051,0.902862,0.903943,2014-02-11 02:45:00,0.902051,take_profit_1,1,0.250000,719.719002,8.111155,719.719002,PPT,0.700000,476.384350,TP1,0.300000,243.334652,719.719002
705,2014-02-11 03:00:00,0.902333,long,1.000000,28.750731,False,Standard (NTI+MB+IC),0.901833,5.000000,0.903145,0.903957,0.905040,2014-02-11 03:45:00,0.903145,take_profit_1,1,0.750000,479.585832,8.120996,479.585832,PPT,0.700000,235.955943,TP1,0.300000,243.629888,479.585832
706,2014-02-11 04:00:00,0.903474,long,1.000000,45.168371,False,Standard (NTI+MB+IC),0.902974,5.000000,0.904287,0.905100,0.906184,2014-02-11 04:30:00,0.902812,stop_loss,0,0.500000,-661.392867,-6.613929,-661.392867,,,,,,,
707,2014-02-11 04:45:00,0.902901,long,1.000000,39.497430,False,Standard (NTI+MB+IC),0.902401,5.000000,0.903714,0.904526,0.905610,2014-02-11 07:00:00,0.902382,stop_loss,0,2.250000,32.299959,-5.194391,32.299959,PPT,0.700000,188.131677,,,,188.131677
708,2014-02-11 08:30:00,0.901213,long,1.000000,11.113803,False,Standard (NTI+MB+IC),0.900713,5.000000,0.902024,0.902836,0.903917,2014-02-11 08:45:00,0.900594,stop_loss,0,0.250000,-619.123762,-6.191238,-619.123762,,,,,,,
709,2014-02-11 09:00:00,0.900002,long,1.000000,16.756345,False,Standard (NTI+MB+IC),0.900361,3.586899,0.900812,0.901622,0.902702,2014-02-11 09:15:00,0.900812,take_profit_1,1,0.250000,780.640580,8.100017,780.640580,PPT,0.700000,537.640056,TP1,0.300000,243.000525,780.640580
710,2014-02-11 09:30:00,0.901472,long,1.000000,18.434731,False,Standard (NTI+MB+IC),0.900972,5.000000,0.902283,0.903095,0.904176,2014-02-11 10:15:00,0.902283,take_profit_1,1,0.750000,473.065730,8.113247,473.065730,PPT,0.700000,229.668317,TP1,0.300000,243.397414,473.065730
711,2014-02-11 12:15:00,0.904182,long,1.000000,41.572795,False,Standard (NTI+MB+IC),0.903682,5.000000,0.904996,0.905810,0.906895,2014-02-11 13:30:00,0.903511,stop_loss,0,1.250000,-671.450959,-6.714510,-671.450959,,,,,,,
712,2014-02-11 19:30:00,0.901501,short,1.000000,51.422687,False,Standard (NTI+MB+IC),0.902001,5.000000,0.900689,0.899878,0.898796,2014-02-11 20:15:00,0.900689,take_profit_1,1,0.750000,383.951871,8.113507,383.951871,PPT,0.700000,140.546660,TP1,0.300000,243.405211,383.951871
713,2014-02-11 20:30:00,0.901814,short,1.000000,47.686811,False,Standard (NTI+MB+IC),0.902314,5.000000,0.901002,0.900191,0.899109,2014-02-11 21:00:00,0.902399,stop_loss,0,0.500000,-585.125223,-5.851252,-585.125223,,,,,,,
714,2014-02-11 21:15:00,0.905467,short,1.000000,47.386665,False,Standard (NTI+MB+IC),0.903030,24.369865,0.904652,0.903837,0.902751,2014-02-11 21:30:00,0.903036,stop_loss,0,0.250000,2431.044570,24.310446,2431.044570,,,,,,,
715,2014-02-11 21:45:00,0.905299,long,1.000000,50.409858,False,Standard (NTI+MB+IC),0.904799,5.000000,0.906114,0.906929,0.908015,2014-02-11 22:45:00,0.906114,take_profit_1,1,1.000000,476.134947,8.147691,476.134947,PPT,0.700000,231.704219,TP1,0.300000,244.430728,476.134947
716,2014-02-11 23:00:00,0.905114,long,1.000000,51.573285,False,Standard (NTI+MB+IC),0.904614,5.000000,0.905929,0.906743,0.907830,2014-02-12 00:15:00,0.905929,take_profit_1,1,1.250000,766.385028,8.146029,766.385028,PPT,0.700000,522.004173,TP1,0.300000,244.380856,766.385028
717,2014-02-12 00:30:00,0.905672,long,1.000000,39.817248,False,Standard (NTI+MB+IC),0.905172,5.000000,0.906487,0.907302,0.908389,2014-02-12 01:00:00,0.906487,take_profit_1,1,0.500000,726.244658,8.151047,726.244658,PPT,0.700000,481.713262,TP1,0.300000,244.531396,726.244658
718,2014-02-12 01:15:00,0.906517,long,1.000000,43.688972,False,Standard (NTI+MB+IC),0.906017,5.000000,0.907333,0.908149,0.909237,2014-02-12 02:00:00,0.905821,stop_loss,0,0.750000,-695.954915,-6.959549,-695.954915,,,,,,,
719,2014-02-12 02:15:00,0.905976,long,1.000000,35.264325,False,Standard (NTI+MB+IC),0.905476,5.000000,0.906791,0.907606,0.908693,2014-02-12 04:15:00,0.905409,stop_loss,0,2.000000,57.288498,-5.661380,57.288498,PPT,0.700000,227.129890,,,,227.129890
720,2014-02-12 06:45:00,0.903789,long,1.000000,47.158375,False,Standard (NTI+MB+IC),0.904354,5.653060,0.904602,0.905416,0.906500,2014-02-12 07:00:00,0.904163,stop_loss,0,0.250000,274.247089,3.745900,274.247089,PPT,0.700000,161.870076,,,,161.870076
721,2014-02-12 07:15:00,0.904225,short,1.000000,46.828260,False,Standard (NTI+MB+IC),0.904725,5.000000,0.903411,0.902597,0.901512,2014-02-12 07:45:00,0.903411,take_profit_1,1,0.500000,352.554851,8.138024,352.554851,PPT,0.700000,108.414134,TP1,0.300000,244.140717,352.554851
722,2014-02-12 08:00:00,0.903793,short,1.000000,45.012486,False,Standard (NTI+MB+IC),0.904293,5.000000,0.902979,0.902166,0.901081,2014-02-12 09:15:00,0.904351,stop_loss,0,1.250000,-46.679148,-5.584090,-46.679148,PPT,0.700000,120.843554,,,,120.843554
723,2014-02-12 09:30:00,0.904891,short,1.000000,17.680224,False,Standard (NTI+MB+IC),0.904937,0.459074,0.904077,0.903262,0.902176,2014-02-12 10:15:00,0.904077,take_profit_1,1,0.750000,419.987106,8.144019,419.987106,PPT,0.700000,175.666549,TP1,0.300000,244.320557,419.987106
724,2014-02-12 11:30:00,0.902647,short,1.000000,36.719645,False,Standard (NTI+MB+IC),0.903147,5.000000,0.901834,0.901022,0.899939,2014-02-12 13:30:00,0.903270,stop_loss,0,2.000000,34.431312,-6.239013,34.431312,PPT,0.700000,221.601692,,,,221.601692
725,2014-02-12 17:45:00,0.901359,short,1.000000,40.031115,False,Standard (NTI+MB+IC),0.901859,5.000000,0.900548,0.899737,0.898655,2014-02-12 18:15:00,0.901917,stop_loss,0,0.500000,-557.969864,-5.579699,-557.969864,,,,,,,
726,2014-02-12 19:15:00,0.901262,short,1.000000,30.878645,False,Standard (NTI+MB+IC),0.901762,5.000000,0.900451,0.899639,0.898558,2014-02-12 19:30:00,0.900451,take_profit_1,1,0.250000,5095.522196,8.111355,5095.522196,PPT,0.700000,4852.181540,TP1,0.300000,243.340656,5095.522196
727,2014-02-12 19:45:00,0.895275,short,1.000000,43.115261,False,Standard (NTI+MB+IC),0.895775,5.000000,0.894469,0.893663,0.892589,2014-02-12 20:00:00,0.894469,take_profit_1,1,0.250000,860.950822,8.057471,860.950822,PPT,0.700000,619.226678,TP1,0.300000,241.724145,860.950822
728,2014-02-12 20:15:00,0.894268,short,1.000000,52.372370,False,Standard (NTI+MB+IC),0.894768,5.000000,0.893463,0.892658,0.891585,2014-02-12 20:30:00,0.893463,take_profit_1,1,0.250000,814.110899,8.048413,814.110899,PPT,0.700000,572.658516,TP1,0.300000,241.452383,814.110899
729,2014-02-12 20:45:00,0.892705,short,1.000000,60.265038,False,Standard (NTI+MB+IC),0.893205,5.000000,0.891902,0.891098,0.890027,2014-02-12 21:00:00,0.893314,stop_loss,0,0.250000,-609.097970,-6.090980,-609.097970,,,,,,,
730,2014-02-12 21:15:00,0.893829,short,1.000000,63.206988,False,Standard (NTI+MB+IC),0.894329,5.000000,0.893025,0.892221,0.891148,2014-02-12 22:00:00,0.894443,stop_loss,0,0.750000,60.623796,-6.131732,60.623796,PPT,0.700000,244.575746,,,,244.575746
731,2014-02-12 22:15:00,0.894436,short,1.000000,60.493467,False,Standard (NTI+MB+IC),0.894936,5.000000,0.893631,0.892826,0.891753,2014-02-12 23:30:00,0.893631,take_profit_1,1,1.250000,392.596538,8.049923,392.596538,PPT,0.700000,151.098857,TP1,0.300000,241.497681,392.596538
732,2014-02-12 23:45:00,0.893352,short,1.000000,57.896853,False,Standard (NTI+MB+IC),0.893852,5.000000,0.892548,0.891744,0.890672,2014-02-13 00:30:00,0.893912,stop_loss,0,0.750000,-559.870456,-5.598705,-559.870456,,,,,,,
733,2014-02-13 00:45:00,0.893184,short,1.000000,56.346188,False,Standard (NTI+MB+IC),0.893684,5.000000,0.892380,0.891576,0.890504,2014-02-13 01:15:00,0.893739,stop_loss,0,0.500000,-555.131349,-5.551313,-555.131349,,,,,,,
734,2014-02-13 01:30:00,0.893564,short,1.000000,50.748354,False,Standard (NTI+MB+IC),0.894064,5.000000,0.892760,0.891956,0.890883,2014-02-13 02:15:00,0.894147,stop_loss,0,0.750000,-582.980672,-5.829807,-582.980672,,,,,,,
735,2014-02-13 02:30:00,0.894890,short,1.000000,18.568710,False,Standard (NTI+MB+IC),0.895390,5.000000,0.894084,0.893279,0.892205,2014-02-13 03:00:00,0.895561,stop_loss,0,0.500000,-671.733741,-6.717337,-671.733741,,,,,,,
736,2014-02-13 03:15:00,0.895070,short,1.000000,19.715241,False,Standard (NTI+MB+IC),0.895570,5.000000,0.894264,0.893459,0.892385,2014-02-13 04:15:00,0.895768,stop_loss,0,1.000000,126.432758,-6.980723,126.432758,PPT,0.700000,335.854435,,,,335.854435
737,2014-02-13 04:30:00,0.895332,short,1.000000,17.742012,False,Standard (NTI+MB+IC),0.895832,5.000000,0.894526,0.893720,0.892646,2014-02-13 05:00:00,0.895906,stop_loss,0,0.500000,-573.938590,-5.739386,-573.938590,,,,,,,
738,2014-02-13 05:15:00,0.896412,short,1.000000,19.065557,False,Standard (NTI+MB+IC),0.896912,5.000000,0.895605,0.894798,0.893722,2014-02-13 06:00:00,0.895605,take_profit_1,1,0.750000,663.123740,8.067704,663.123740,PPT,0.700000,421.092619,TP1,0.300000,242.031121,663.123740
739,2014-02-13 12:00:00,0.898535,long,1.000000,42.519701,False,Standard (NTI+MB+IC),0.898035,5.000000,0.899344,0.900152,0.901231,2014-02-13 16:45:00,0.897923,stop_loss,0,4.750000,1.761112,-6.121793,1.761112,PPT,0.700000,185.414905,,,,185.414905
740,2014-02-13 17:00:00,0.896991,long,1.000000,17.415069,False,Standard (NTI+MB+IC),0.897243,2.522239,0.897798,0.898605,0.899682,2014-02-13 17:15:00,0.897798,take_profit_1,1,0.250000,549.787083,8.072915,549.787083,PPT,0.700000,307.599628,TP1,0.300000,242.187454,549.787083
741,2014-02-13 17:30:00,0.897539,long,1.000000,18.867556,False,Standard (NTI+MB+IC),0.897274,2.656568,0.898347,0.899155,0.900232,2014-02-13 17:45:00,0.897173,stop_loss,0,0.250000,-366.650955,-3.666510,-366.650955,,,,,,,
742,2014-02-13 20:30:00,0.901012,long,1.000000,35.927274,False,Standard (NTI+MB+IC),0.900512,5.000000,0.901823,0.902634,0.903715,2014-02-13 20:45:00,0.900334,stop_loss,0,0.250000,-678.901245,-6.789012,-678.901245,,,,,,,
743,2014-02-13 21:15:00,0.900499,long,1.000000,38.969820,False,Standard (NTI+MB+IC),0.899999,5.000000,0.901310,0.902120,0.903201,2014-02-13 22:00:00,0.899818,stop_loss,0,0.750000,76.138625,-6.815574,76.138625,PPT,0.700000,280.605841,,,,280.605841
744,2014-02-14 04:15:00,0.902750,long,1.000000,50.067357,False,Standard (NTI+MB+IC),0.902250,5.000000,0.903562,0.904375,0.905458,2014-02-14 06:00:00,0.902212,stop_loss,0,1.750000,-0.381354,-5.378803,-0.381354,PPT,0.700000,160.982734,,,,160.982734
745,2014-02-14 06:15:00,0.901962,long,1.000000,34.501490,False,Standard (NTI+MB+IC),0.901462,5.000000,0.902774,0.903586,0.904668,2014-02-14 07:00:00,0.902774,take_profit_1,1,0.750000,431.101369,8.117658,431.101369,PPT,0.700000,187.571618,TP1,0.300000,243.529751,431.101369
746,2014-02-14 07:15:00,0.903253,long,1.000000,37.335115,False,Standard (NTI+MB+IC),0.902753,5.000000,0.904066,0.904879,0.905963,2014-02-14 08:30:00,0.902664,stop_loss,0,1.250000,121.941973,-5.894685,121.941973,PPT,0.700000,298.782535,,,,298.782535
747,2014-02-14 09:15:00,0.903209,long,1.000000,29.925190,False,Standard (NTI+MB+IC),0.902709,5.000000,0.904022,0.904835,0.905919,2014-02-14 09:45:00,0.902580,stop_loss,0,0.500000,-629.222212,-6.292222,-629.222212,,,,,,,
748,2014-02-16 17:00:00,0.905444,long,1.000000,31.507194,False,Standard (NTI+MB+IC),0.904944,5.000000,0.906259,0.907074,0.908160,2014-02-16 19:00:00,0.904754,stop_loss,0,2.000000,-13.855739,-6.898650,-13.855739,PPT,0.700000,193.103759,,,,193.103759
749,2014-02-16 19:15:00,0.904616,long,1.000000,28.271649,False,Standard (NTI+MB+IC),0.904116,5.000000,0.905430,0.906244,0.907330,2014-02-16 20:15:00,0.905430,take_profit_1,1,1.000000,541.148697,8.141543,541.148697,PPT,0.700000,296.902417,TP1,0.300000,244.246280,541.148697
750,2014-02-16 20:45:00,0.906469,long,1.000000,31.666854,False,Standard (NTI+MB+IC),0.905969,5.000000,0.907285,0.908101,0.909188,2014-02-16 21:00:00,0.905830,stop_loss,0,0.250000,-638.799237,-6.387992,-638.799237,,,,,,,
751,2014-02-16 21:15:00,0.905863,long,1.000000,35.290613,False,Standard (NTI+MB+IC),0.905363,5.000000,0.906678,0.907494,0.908581,2014-02-16 21:30:00,0.905345,stop_loss,0,0.250000,-518.330622,-5.183306,-518.330622,,,,,,,
752,2014-02-16 22:00:00,0.905625,long,1.000000,27.438574,False,Standard (NTI+MB+IC),0.905125,5.000000,0.906440,0.907255,0.908342,2014-02-16 23:15:00,0.904990,stop_loss,0,1.250000,-634.762958,-6.347630,-634.762958,,,,,,,
753,2014-02-17 03:30:00,0.903223,short,1.000000,47.884871,False,Standard (NTI+MB+IC),0.903723,5.000000,0.902410,0.901597,0.900514,2014-02-17 04:30:00,0.903808,stop_loss,0,1.000000,-68.285197,-5.850168,-68.285197,PPT,0.700000,107.219855,,,,107.219855
754,2014-02-17 19:45:00,0.906335,long,1.000000,44.663819,False,Standard (NTI+MB+IC),0.905835,5.000000,0.907151,0.907967,0.909054,2014-02-17 20:00:00,0.907151,take_profit_1,1,0.250000,653.919789,8.157019,653.919789,PPT,0.700000,409.209227,TP1,0.300000,244.710562,653.919789
755,2014-02-17 20:15:00,0.906394,long,1.000000,54.691796,False,Standard (NTI+MB+IC),0.905894,5.000000,0.907210,0.908025,0.909113,2014-02-17 21:00:00,0.907210,take_profit_1,1,0.750000,381.939876,8.157546,381.939876,PPT,0.700000,137.213501,TP1,0.300000,244.726375,381.939876
756,2014-02-17 21:15:00,0.906290,long,1.000000,57.667046,False,Standard (NTI+MB+IC),0.905790,5.000000,0.907105,0.907921,0.909008,2014-02-17 22:15:00,0.907105,take_profit_1,1,1.000000,370.984476,8.156606,370.984476,PPT,0.700000,126.286286,TP1,0.300000,244.698190,370.984476
757,2014-02-17 22:30:00,0.906219,long,1.000000,51.593389,False,Standard (NTI+MB+IC),0.905719,5.000000,0.907035,0.907850,0.908938,2014-02-17 23:30:00,0.905645,stop_loss,0,1.000000,-38.810922,-5.744346,-38.810922,PPT,0.700000,133.519456,,,,133.519456
758,2014-02-17 23:45:00,0.905415,long,1.000000,18.037235,False,Standard (NTI+MB+IC),0.904915,5.000000,0.906230,0.907044,0.908131,2014-02-18 00:00:00,0.904894,stop_loss,0,0.250000,-520.929569,-5.209296,-520.929569,,,,,,,
759,2014-02-18 00:15:00,0.903633,long,1.000000,20.748503,False,Standard (NTI+MB+IC),0.904194,5.607763,0.904446,0.905259,0.906344,2014-02-18 00:30:00,0.904121,stop_loss,0,0.250000,487.717168,4.877172,487.717168,,,,,,,
760,2014-02-18 00:45:00,0.904154,long,1.000000,23.774444,False,Standard (NTI+MB+IC),0.904221,0.666598,0.904968,0.905782,0.906867,2014-02-18 01:00:00,0.904217,stop_loss,0,0.250000,62.552651,0.625527,62.552651,,,,,,,
761,2014-02-18 01:15:00,0.903818,long,1.000000,25.215337,False,Standard (NTI+MB+IC),0.904222,4.043599,0.904631,0.905445,0.906529,2014-02-18 01:30:00,0.904407,signal_flip,0,0.250000,556.124695,5.889627,556.124695,PPT,0.700000,379.435880,,,,379.435880
762,2014-02-18 02:45:00,0.903109,short,1.000000,43.122110,False,Standard (NTI+MB+IC),0.903609,5.000000,0.902296,0.901483,0.900400,2014-02-18 03:15:00,0.902296,take_profit_1,1,0.500000,467.127257,8.127981,467.127257,PPT,0.700000,223.287832,TP1,0.300000,243.839425,467.127257
763,2014-02-18 03:30:00,0.902196,short,1.000000,48.909512,False,Standard (NTI+MB+IC),0.902696,5.000000,0.901384,0.900572,0.899489,2014-02-18 03:45:00,0.901384,take_profit_1,1,0.250000,912.750265,8.119763,912.750265,PPT,0.700000,669.157362,TP1,0.300000,243.592904,912.750265
764,2014-02-18 04:00:00,0.900254,short,1.000000,55.224941,False,Standard (NTI+MB+IC),0.900754,5.000000,0.899443,0.898633,0.897553,2014-02-18 04:15:00,0.900810,stop_loss,0,0.250000,-556.671958,-5.566720,-556.671958,,,,,,,
765,2014-02-18 04:30:00,0.900791,short,1.000000,58.924155,False,Standard (NTI+MB+IC),0.901291,5.000000,0.899980,0.899170,0.898089,2014-02-18 05:45:00,0.901458,stop_loss,0,1.250000,-666.980248,-6.669802,-666.980248,,,,,,,
766,2014-02-18 06:00:00,0.901741,short,1.000000,42.828610,False,Standard (NTI+MB+IC),0.902241,5.000000,0.900929,0.900118,0.899036,2014-02-18 06:30:00,0.902430,stop_loss,0,0.500000,-689.425951,-6.894260,-689.425951,,,,,,,
767,2014-02-18 06:45:00,0.902554,short,1.000000,17.292465,False,Standard (NTI+MB+IC),0.903054,5.000000,0.901742,0.900929,0.899846,2014-02-18 08:45:00,0.903063,stop_loss,0,2.000000,-31.000825,-5.090851,-31.000825,PPT,0.700000,121.724718,,,,121.724718
768,2014-02-18 20:00:00,0.899450,short,1.000000,42.211583,False,Standard (NTI+MB+IC),0.899950,5.000000,0.898640,0.897831,0.896751,2014-02-18 20:15:00,0.900037,stop_loss,0,0.250000,-587.350125,-5.873501,-587.350125,,,,,,,
769,2014-02-18 20:30:00,0.900291,short,1.000000,38.242539,False,Standard (NTI+MB+IC),0.900791,5.000000,0.899481,0.898670,0.897590,2014-02-18 22:30:00,0.900878,stop_loss,0,2.000000,-587.261215,-5.872612,-587.261215,,,,,,,
770,2014-02-19 01:45:00,0.902468,short,1.000000,50.343935,False,Standard (NTI+MB+IC),0.902130,3.375061,0.901656,0.900843,0.899760,2014-02-19 02:00:00,0.902132,stop_loss,0,0.250000,335.690199,3.356902,335.690199,,,,,,,
771,2014-02-19 02:15:00,0.902408,long,1.000000,58.677970,False,Standard (NTI+MB+IC),0.901908,5.000000,0.903221,0.904033,0.905116,2014-02-19 02:45:00,0.901728,stop_loss,0,0.500000,-680.045217,-6.800452,-680.045217,,,,,,,
772,2014-02-19 03:00:00,0.902058,long,1.000000,51.360238,False,Standard (NTI+MB+IC),0.901558,5.000000,0.902870,0.903682,0.904765,2014-02-19 03:30:00,0.902870,take_profit_1,1,0.500000,671.616415,8.118526,671.616415,PPT,0.700000,428.060625,TP1,0.300000,243.555791,671.616415
773,2014-02-19 04:00:00,0.902070,long,1.000000,40.062720,False,Standard (NTI+MB+IC),0.901570,5.000000,0.902882,0.903693,0.904776,2014-02-19 04:30:00,0.902882,take_profit_1,1,0.500000,411.717676,8.118628,411.717676,PPT,0.700000,168.158837,TP1,0.300000,243.558839,411.717676
774,2014-02-19 04:45:00,0.903196,long,1.000000,42.580921,False,Standard (NTI+MB+IC),0.902696,5.000000,0.904009,0.904822,0.905906,2014-02-19 05:15:00,0.904009,take_profit_1,1,0.500000,512.600026,8.128765,512.600026,PPT,0.700000,268.737082,TP1,0.300000,243.862944,512.600026
775,2014-02-19 05:30:00,0.903752,long,1.000000,51.352512,False,Standard (NTI+MB+IC),0.903252,5.000000,0.904565,0.905378,0.906463,2014-02-19 06:45:00,0.903157,stop_loss,0,1.250000,-595.218636,-5.952186,-595.218636,,,,,,,
776,2014-02-19 07:00:00,0.903037,long,1.000000,22.853320,False,Standard (NTI+MB+IC),0.902537,5.000000,0.903850,0.904662,0.905746,2014-02-19 10:15:00,0.903850,take_profit_1,1,3.250000,371.937495,8.127333,371.937495,PPT,0.700000,128.117512,TP1,0.300000,243.819983,371.937495
777,2014-02-19 10:30:00,0.903264,long,1.000000,25.987447,False,Standard (NTI+MB+IC),0.902764,5.000000,0.904077,0.904890,0.905973,2014-02-19 11:00:00,0.902604,stop_loss,0,0.500000,-659.884010,-6.598840,-659.884010,,,,,,,
